action_id,candidate_id,source_relpath,source_line,source_column,source_offset,source_end_offset,visible_tex,replacement_visible_tex,target_label,target_id,action_kind,moving_argument_safe,resolution_basis,baseline_file_sha256,successor_file_sha256,source_span_sha256,replacement_tex,replacement_sha256,disposition
ega4.reference-action.sha256.08aa363fd0b139a7e76d4fcad0c5e0ff4ccf452c1e58b3df9ee81402fc622310,ega4.reference.candidate.sha256.89adae390646bd77d3be655ad9e146ecdd06d62a1fb5a0a1b6cac7fcd73fe6f9,source_aligned/ega4-17.tex,556,17,38648,38656,(17.4.7),(17.4.7),IV.17.4.7,ega4.c04.cor.17-4-7,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,BEFD65D02FCCA41F9294632FD63575380B063B5B0BA63C9D30F644EA4412A2FB,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,B62DE2C8C7DEB12E47112B63D387A38A5C4C565ACDAB09B9BEEF4DACC477D90A,{\hyperlink{ega4.c04.cor.17-4-7}{(17.4.7)}},EFA5278BC3C13BBCA3694848069CC4329C51B9036F901FD0573B58B01E460D75,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.da867e67cbcf4b31ae502023eff17145b656f0b162bc1efdf72e5ce9a902d666,ega4.reference.candidate.sha256.cff41235b8036453fdbead3da11c81674398ee40d01f7a52e45e5553b65edbc9,source_aligned/ega4-17.tex,570,18,39820,39826,17.4.1,17.4.1,IV.17.4.1,ega4.c04.thm.17-4-1,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,BEFD65D02FCCA41F9294632FD63575380B063B5B0BA63C9D30F644EA4412A2FB,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,12C324B7D53629D5AA49777E4AB0E4CFA84A2F771FDE398FB37AEF2899AD62D9,{\hyperlink{ega4.c04.thm.17-4-1}{17.4.1}},E81A47C1760D3D3BC928E643D1CAF43DC13B19DD7714B98A1A90C3E028180B9F,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.5c3d7a30ea6aaf606eae63aade749818672a751e6b90f83353cea20e0a087d31,ega4.reference.candidate.sha256.7de6e092ed0b9a7049de2509554363a544382e64aebefaed720813e781155cd8,source_aligned/ega4-17.tex,590,112,40961,40968,(6.8.1),(6.8.1),IV.6.8.1,ega4.c04.def.6-8-1,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,BEFD65D02FCCA41F9294632FD63575380B063B5B0BA63C9D30F644EA4412A2FB,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,062AE0F0F08CBE2CEB07903799F244EAA358A29A100CA5F988B54AFFC5135E47,{\hyperlink{ega4.c04.def.6-8-1}{(6.8.1)}},F60B26667E30F68B873AA90BB1F4FCAFCAE85E8440349A347FDE0397A657F2AA,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.c06bce3b069d605bda1bebcd3569777fec3354ee9ec326eb6211d2b172e70342,ega4.reference.candidate.sha256.944428a0a4cae0f6a1cf7bfeeb4cf3e74db42491a2ddcc4c3604cf2e87bcd531,source_aligned/ega4-17.tex,591,46,41015,41022,(6.8.1),(6.8.1),IV.6.8.1,ega4.c04.def.6-8-1,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,BEFD65D02FCCA41F9294632FD63575380B063B5B0BA63C9D30F644EA4412A2FB,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,062AE0F0F08CBE2CEB07903799F244EAA358A29A100CA5F988B54AFFC5135E47,{\hyperlink{ega4.c04.def.6-8-1}{(6.8.1)}},F60B26667E30F68B873AA90BB1F4FCAFCAE85E8440349A347FDE0397A657F2AA,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.97e6bb44cfa212f69cde7bad3af9c97d98e454deddcbf3f9ee7c7411b672d26a,ega4.reference.candidate.sha256.f767532a535e8852296976c1eeb4680877c7aa0305e2cc45ada69f3d301fde74,source_aligned/ega4-17.tex,599,204,41626,41633,(6.8.6),(6.8.6),IV.6.8.6,ega4.c04.thm.6-8-6,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,BEFD65D02FCCA41F9294632FD63575380B063B5B0BA63C9D30F644EA4412A2FB,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,C8369440E08976E0C90E82513405F0C0ACB26B36018AE8A277D220457B2BF106,{\hyperlink{ega4.c04.thm.6-8-6}{(6.8.6)}},0D28C3154981AE3DF808BDC5A6A469CE118507F70F22337DB1820471AF6633B2,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.4d856afca6ee394f56566258efa1107fa733ce37e78f5de8fe77b35495d2c558,ega4.reference.candidate.sha256.04742d92bc39e875e410fd8e3e793d87ce5cc4f5e71bc7c61a5391cabee4e7c5,source_aligned/ega4-17.tex,604,35,42054,42062,(17.3.3),(17.3.3),IV.17.3.3,ega4.c04.prop.17-3-3,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,BEFD65D02FCCA41F9294632FD63575380B063B5B0BA63C9D30F644EA4412A2FB,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,DD68346A369EC1BA3CFACE5570BE696A6CB3C7A4C4F045E23D5B6115D5B6EC02,{\hyperlink{ega4.c04.prop.17-3-3}{(17.3.3)}},3AC3DB2539D45791D52C0D68D6208C77EEF9116E4388FDF1D13F666ED29DBB84,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.3671931c97a281b354c245ddab6a69a53b14e7ad71d53d5c8eadeaa20eccff3e,ega4.reference.candidate.sha256.38a530b3fe9b8e64ed2b22b1f7802821d314a23c7b8ea78ae1b55808c70c9098,source_aligned/ega4-17.tex,616,11,43151,43161,(17.5.1.1),(17.5.1.1),IV.17.5.1.1,ega4.c04.eq.17-5-1-1,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,BEFD65D02FCCA41F9294632FD63575380B063B5B0BA63C9D30F644EA4412A2FB,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,6146DA9C39200833BD06EF95608E988E3E0E2C9FA5795FE9EB6CFE29A5ECA4F4,{\hyperlink{ega4.c04.eq.17-5-1-1}{(17.5.1.1)}},79E1DDC9DC2D9895B41658E478C99C2266A974A83F09F7264E39B4A6EE08BC49,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.d87f23303c080959595def378a2dcc1256b6f35d0176257bc6fbcea73c2dc841,ega4.reference.candidate.sha256.8c69ce3d6c5fa3f46493b39032f63ac0599d7e1f2861bd54b90b2a8f618b5f2f,source_aligned/ega4-17.tex,618,173,43703,43713,(17.5.1.1),(17.5.1.1),IV.17.5.1.1,ega4.c04.eq.17-5-1-1,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,BEFD65D02FCCA41F9294632FD63575380B063B5B0BA63C9D30F644EA4412A2FB,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,6146DA9C39200833BD06EF95608E988E3E0E2C9FA5795FE9EB6CFE29A5ECA4F4,{\hyperlink{ega4.c04.eq.17-5-1-1}{(17.5.1.1)}},79E1DDC9DC2D9895B41658E478C99C2266A974A83F09F7264E39B4A6EE08BC49,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.5105f689b0e28b3c9e5b5b0d72602dd645736348ff8802e99dcd147503e87282,ega4.reference.candidate.sha256.8e1947d43acfd4a203382363b07a80a78f026782821ece1f4955d536d6f59adc,source_aligned/ega4-17.tex,620,79,43953,43961,(11.3.8),(11.3.8),IV.11.3.8,ega4.c04.thm.11-3-8,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,BEFD65D02FCCA41F9294632FD63575380B063B5B0BA63C9D30F644EA4412A2FB,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,F603F9B81C124F90BBB0514C5F211E4D229DF2484920134434AF310856EF086A,{\hyperlink{ega4.c04.thm.11-3-8}{(11.3.8)}},3F741BEFFA0F2C5452A1F00FB6AB31D293C5ACE1A02525594FD7C8213EF7A650,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.3bdd92c7c3d9782dcce52d370fd616d359f23a5670be06b4acddc5ea4fcb38e8,ega4.reference.candidate.sha256.4d0e24b42c746e2ec2e4122518584a7f150e26f09bf1a145ae52900be3775963,source_aligned/ega4-17.tex,640,17,45985,45995,(17.5.1.2),(17.5.1.2),IV.17.5.1.2,ega4.c04.eq.17-5-1-2,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,BEFD65D02FCCA41F9294632FD63575380B063B5B0BA63C9D30F644EA4412A2FB,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,E1743472958B634628B7DD2CF997990C0E19BA09BEE47BACAE59805F2086BD88,{\hyperlink{ega4.c04.eq.17-5-1-2}{(17.5.1.2)}},7B063EE0B44F735286557792F3BA42F812A46F9A1748EDAF3444CDE68472DECA,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.adc1f673586fcf271c630ea8c77b5141c280416ed6aea98dcd6fae9e8c9ffdc1,ega4.reference.candidate.sha256.de38166ae539a5c5baca503249c5e789089caf01cdb6f9e53b1f862d949f3fac,source_aligned/ega4-17.tex,640,51,46019,46029,(17.5.1.1),(17.5.1.1),IV.17.5.1.1,ega4.c04.eq.17-5-1-1,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,BEFD65D02FCCA41F9294632FD63575380B063B5B0BA63C9D30F644EA4412A2FB,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,6146DA9C39200833BD06EF95608E988E3E0E2C9FA5795FE9EB6CFE29A5ECA4F4,{\hyperlink{ega4.c04.eq.17-5-1-1}{(17.5.1.1)}},79E1DDC9DC2D9895B41658E478C99C2266A974A83F09F7264E39B4A6EE08BC49,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.017614b96461cb5dba41230d0eed2d4d1413dbfec84118053d64913aac44f96f,ega4.reference.candidate.sha256.c5f1681560d8a61e2552547078582b5ec72b8267ae32e96f697d6f23fc7c44f7,source_aligned/ega4-17.tex,648,39,46578,46586,(17.3.1),(17.3.1),IV.17.3.1,ega4.c04.def.17-3-1,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,BEFD65D02FCCA41F9294632FD63575380B063B5B0BA63C9D30F644EA4412A2FB,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,4A96F2065C90A4B897A26A82919B125BFDFFDD113DEC08CD550532A3A6EA87CA,{\hyperlink{ega4.c04.def.17-3-1}{(17.3.1)}},83694E8CFF19BEE4C032A6FB50049F944655C33E0B646D9E7FB9310F22B45589,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.cef5a561568dde2c4093541baa3d33a0746324973108b35bf2e957dbaa9e9e28,ega4.reference.candidate.sha256.93e917e62a5d3ead26673c90d29e7a24b2d8b5ab4ca842f447c847511abc505d,source_aligned/ega4-17.tex,648,101,46640,46647,(6.8.1),(6.8.1),IV.6.8.1,ega4.c04.def.6-8-1,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,BEFD65D02FCCA41F9294632FD63575380B063B5B0BA63C9D30F644EA4412A2FB,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,062AE0F0F08CBE2CEB07903799F244EAA358A29A100CA5F988B54AFFC5135E47,{\hyperlink{ega4.c04.def.6-8-1}{(6.8.1)}},F60B26667E30F68B873AA90BB1F4FCAFCAE85E8440349A347FDE0397A657F2AA,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.289132b96f686c51a6dd574ef7031eb6c76e29ebf26d9bce7a588cf367a8eb58,ega4.reference.candidate.sha256.aa518e913a6c2a1c61f2fc21b72db2c7392276712ba596a03c2621e71c56b3d2,source_aligned/ega4-17.tex,648,218,46757,46764,(6.7.6),(6.7.6),IV.6.7.6,ega4.c04.def.6-7-6,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,BEFD65D02FCCA41F9294632FD63575380B063B5B0BA63C9D30F644EA4412A2FB,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,932EA273653553763F5D8D1423EFA32505EFE10979F93243D24E319AD1269731,{\hyperlink{ega4.c04.def.6-7-6}{(6.7.6)}},E9A1F204719BCB93CC7E2422159632EE08850A4CCDD8A263DAFCC83CBDC5A08A,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.5f4141f54da4cf2021ad463f3df7aa6a911f416c9b872b8cf640c5b2310d0e6c,ega4.reference.candidate.sha256.1c5d25e960113a25247d4ccc765ce44536bc1fb68026fdb6a0a845813ace0a8f,source_aligned/ega4-17.tex,651,97,46879,46886,(6.8.1),(6.8.1),IV.6.8.1,ega4.c04.def.6-8-1,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,BEFD65D02FCCA41F9294632FD63575380B063B5B0BA63C9D30F644EA4412A2FB,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,062AE0F0F08CBE2CEB07903799F244EAA358A29A100CA5F988B54AFFC5135E47,{\hyperlink{ega4.c04.def.6-8-1}{(6.8.1)}},F60B26667E30F68B873AA90BB1F4FCAFCAE85E8440349A347FDE0397A657F2AA,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.e6319720b7af3f205f607edbf21ad2c73838a1e9f4b1d12a8aa408cfc6e4f675,ega4.reference.candidate.sha256.ce553dd9611ee7461dc085d428b752226ab06698ce74d4e4ab54cecd006a6693,source_aligned/ega4-17.tex,651,109,46891,46899,(17.3.1),(17.3.1),IV.17.3.1,ega4.c04.def.17-3-1,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,BEFD65D02FCCA41F9294632FD63575380B063B5B0BA63C9D30F644EA4412A2FB,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,4A96F2065C90A4B897A26A82919B125BFDFFDD113DEC08CD550532A3A6EA87CA,{\hyperlink{ega4.c04.def.17-3-1}{(17.3.1)}},83694E8CFF19BEE4C032A6FB50049F944655C33E0B646D9E7FB9310F22B45589,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.18be61073c2363487c1977372132d60455153a8b19ab572440c1e102ce144687,ega4.reference.candidate.sha256.3b90776ff6a8e12031f9f7e051ed92b806ed36fc90088c4844ca105efcc6c5ef,source_aligned/ega4-17.tex,657,48,47188,47196,(17.5.1),(17.5.1),IV.17.5.1,ega4.c04.thm.17-5-1,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,BEFD65D02FCCA41F9294632FD63575380B063B5B0BA63C9D30F644EA4412A2FB,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,1AC920575849AC290337D86878F229B62B73CD87EB4292B84BBEB37A1B635098,{\hyperlink{ega4.c04.thm.17-5-1}{(17.5.1)}},198D9D0478141D4C51BD3038F60AF7DEDAFED70227EEF296ED4B388C7B7CABEA,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.0d99e717faea877a5b410589068abbe1a65beea9f6c3c81621c9b31be75e6b01,ega4.reference.candidate.sha256.2c9c3a44de16ad534958111e9968c12551734a495daccaf10c3657c9a503c5dd,source_aligned/ega4-17.tex,672,38,47753,47761,(17.5.1),(17.5.1),IV.17.5.1,ega4.c04.thm.17-5-1,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,BEFD65D02FCCA41F9294632FD63575380B063B5B0BA63C9D30F644EA4412A2FB,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,1AC920575849AC290337D86878F229B62B73CD87EB4292B84BBEB37A1B635098,{\hyperlink{ega4.c04.thm.17-5-1}{(17.5.1)}},198D9D0478141D4C51BD3038F60AF7DEDAFED70227EEF296ED4B388C7B7CABEA,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.454b908caa978c1f9802363451c35275b78b0ebf13a2ac6c300f6471c4d1ff9f,ega4.reference.candidate.sha256.a9d7086591006ba9f690f3e516811667f650e34689faad70c1f8fc102b5d2b30,source_aligned/ega4-17.tex,682,16,48925,48931,17.5.3,17.5.3,IV.17.5.3,ega4.c04.prop.17-5-3,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,BEFD65D02FCCA41F9294632FD63575380B063B5B0BA63C9D30F644EA4412A2FB,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,45081D8DFEBB3B036CC7C634382CBEF5E8206D97A17CFB609A08E673E7FE3C7D,{\hyperlink{ega4.c04.prop.17-5-3}{17.5.3}},FD12251017C150071D4D04B52895C71ACB51EC2AC091CA902E854D29A5EA99CD,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.41fa5c58bf4d4346635ce9fbf3247e041b005f87899d455ac34998c4b3134c43,ega4.reference.candidate.sha256.c5db4503e01b285b76cf5750f43368401cc51ce09a060d8d3d95f3a2ded6cb03,source_aligned/ega4-17.tex,682,135,49044,49052,(17.1.1),(17.1.1),IV.17.1.1,ega4.c04.def.17-1-1,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,BEFD65D02FCCA41F9294632FD63575380B063B5B0BA63C9D30F644EA4412A2FB,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,4DB116686FCA6FC13047A5C8D391190DC61051735ABF89C417CCA42A69742887,{\hyperlink{ega4.c04.def.17-1-1}{(17.1.1)}},A66BC459C009241067D114223853B48E58E774DD9999F38AA844D59E56539EFE,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.99948ed4480706885451162d22c55439fa1583808c0b7e025aa0735b41de72d1,ega4.reference.candidate.sha256.e8587ebd2042f9a83d9dcedcb38d142117272e72201ec9fa2bb076fbfc971352,source_aligned/ega4-17.tex,693,4,49646,49654,(17.5.1),(17.5.1),IV.17.5.1,ega4.c04.thm.17-5-1,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,BEFD65D02FCCA41F9294632FD63575380B063B5B0BA63C9D30F644EA4412A2FB,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,1AC920575849AC290337D86878F229B62B73CD87EB4292B84BBEB37A1B635098,{\hyperlink{ega4.c04.thm.17-5-1}{(17.5.1)}},198D9D0478141D4C51BD3038F60AF7DEDAFED70227EEF296ED4B388C7B7CABEA,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.763b69743c31135bf0fe7a53ebdd2c033f1c01fdd94a19e8025b2ee12874aa03,ega4.reference.candidate.sha256.10ed4e4c280921bf51c89b2a408a4d15a1397a3252573c276cedb57d5564198d,source_aligned/ega4-17.tex,694,77,49947,49955,(11.1.1),(11.1.1),IV.11.1.1,ega4.c04.thm.11-1-1,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,BEFD65D02FCCA41F9294632FD63575380B063B5B0BA63C9D30F644EA4412A2FB,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,18663990F9E319B03F6CCA7EC3D44D0C996714CD6755B1231F6ACCAAB6ED6821,{\hyperlink{ega4.c04.thm.11-1-1}{(11.1.1)}},49D8B3FE78B6AE41B786EC49A6B6D9F6847D7466A16FF471984254F1872FD15C,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.bc46225d4dd46e50f63e092999211d27b33c8390ab7a782fe753721f6ec95a2d,ega4.reference.candidate.sha256.e11e998e5f72a93056324e9181ec254f8a92bbcdd4f3294a3a4c824a432a060d,source_aligned/ega4-17.tex,694,135,50005,50012,(2.4.6),(2.4.6),IV.2.4.6,ega4.c04.thm.2-4-6,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,BEFD65D02FCCA41F9294632FD63575380B063B5B0BA63C9D30F644EA4412A2FB,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,19C36AFF5708BCF29DF9D002B9E2D2658485CB4939FB950A2E5795AA756D539E,{\hyperlink{ega4.c04.thm.2-4-6}{(2.4.6)}},E323CE3F0E0073FF8E079DC1D806A43989CD667ADFCCB34B1A5F163CA3781C4C,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.67a6649f8770add7ed15dfb2f9549f98868be2da8f6724436b67a6fe7811668d,ega4.reference.candidate.sha256.facda3c51c5987359e1b1d6a0ced07906bfe5b26f988803935f9271bb52d05f2,source_aligned/ega4-17.tex,695,257,50270,50278,(15.2.2),(15.2.2),IV.15.2.2,ega4.c04.thm.15-2-2,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,BEFD65D02FCCA41F9294632FD63575380B063B5B0BA63C9D30F644EA4412A2FB,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,5FE5A17FD686181C4CCF542C34F5D3ADD96784E76BAD17B6ACAD8C58E0168C12,{\hyperlink{ega4.c04.thm.15-2-2}{(15.2.2)}},1D1D21E411215B9A10DF2BF0E801C45E33866615412A2B13438273E31C9BF592,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.b65fab7908f3210d3c41082b754ff1d6855c508428c2d0c33acc3e241742c245,ega4.reference.candidate.sha256.3aa7a11224c6500c0ba4e7b52d1ea9ab8f0fa05bb555ec8af1d8f2155bb0d773,source_aligned/ega4-17.tex,701,57,50512,50520,(6.15.1),(6.15.1),IV.6.15.1,ega4.c04.statement.6-15-1,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,BEFD65D02FCCA41F9294632FD63575380B063B5B0BA63C9D30F644EA4412A2FB,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,005E747186F7FB80E2ADF61D6D1E1D4DE50BAD66B674413FA5E970B52BF79D6B,{\hyperlink{ega4.c04.statement.6-15-1}{(6.15.1)}},772F04F1464DFF1CD52BCA615D6F6E85348CD46D9FA0E9F45B9428A971A27EB8,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.53ec8685b6f1e200dfd2ac06e40b948d302ecaba311579a2bc9fc42dc47986ea,ega4.reference.candidate.sha256.35d8810eb35dea91962174597e1a01bace0bb0005289c262541223d8548daaf6,source_aligned/ega4-17.tex,705,74,50833,50841,(13.3.2),(13.3.2),IV.13.3.2,ega4.c04.def.13-3-2,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,BEFD65D02FCCA41F9294632FD63575380B063B5B0BA63C9D30F644EA4412A2FB,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,15E0174D5214E940A9B4FE84DDEB816B274478E9AE6C1A6F293E2AFAA6ADB1FD,{\hyperlink{ega4.c04.def.13-3-2}{(13.3.2)}},89B352A974E8317552A9D31D0A25F6CCF9B909630CAECC481E4C9B67EF330BE3,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.2d83cbbf4defaccad1239b1a980aee57ddc99622fa7ea12da1e45eea11600a72,ega4.reference.candidate.sha256.8db29b8001ae9a548aedae3bcc6cbd7e574402bc43f98c52f67bcf5725051fb7,source_aligned/ega4-17.tex,705,170,50929,50937,(14.4.4),(14.4.4),IV.14.4.4,ega4.c04.cor.14-4-4,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,BEFD65D02FCCA41F9294632FD63575380B063B5B0BA63C9D30F644EA4412A2FB,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,93ED0A1F68AF5A43130A56820BC6DD74BBB16E203FFDAE575F3853B8C1F118AD,{\hyperlink{ega4.c04.cor.14-4-4}{(14.4.4)}},49DCE9D8B6821D3CE4432548C4AC99EA9C52FCE24C43E5F49CAE0F9B9C1A6A20,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.de544ba11e8502a236bb3e0887ae78df07273a6f97a382ba658d432fc1439dea,ega4.reference.candidate.sha256.ebc7b5d14549e7908d9b269ff9222c715efff11813519737acf9d8846d4ff77f,source_aligned/ega4-17.tex,713,25,51289,51298,(11.3.13),(11.3.13),IV.11.3.13,ega4.c04.prop.11-3-13,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,BEFD65D02FCCA41F9294632FD63575380B063B5B0BA63C9D30F644EA4412A2FB,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,34C1B90B76AC98DA3653E18A0A14472372F41FDF1F49CFEA31CCE1B4B2BE7B97,{\hyperlink{ega4.c04.prop.11-3-13}{(11.3.13)}},F9790FB10634AACAAC85F830E05093110F0616BADCAE3255066303013D74F0C7,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.ff231911c7dcf8d2a8ac72810f76bedaa42e0dd777106b095d23259ee184977d,ega4.reference.candidate.sha256.191198dc63ee4904fe820556c84afe149a8fc51f7ef0b16a3d2ee3f54ab77882,source_aligned/ega4-17.tex,713,39,51303,51312,(11.3.14),(11.3.14),IV.11.3.14,ega4.c04.cor.11-3-14,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,BEFD65D02FCCA41F9294632FD63575380B063B5B0BA63C9D30F644EA4412A2FB,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,20BFEF428ADE3574CA297E31745D02048D00001F9BFBC026E0C77CBF21D2BAD3,{\hyperlink{ega4.c04.cor.11-3-14}{(11.3.14)}},57779CA48B4A74E96C1D8959937F9A91B30CDD7D20CECB06767B04D3A81457C6,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.7b5c9febde36d30ddede58ea979951d1c82449d0ea91c8d41dce525729e89f2d,ega4.reference.candidate.sha256.8bb55de2b65006c2934850a75a2f37bf5314cfb96d72ce96464f9abe2fac363a,source_aligned/ega4-17.tex,727,28,52093,52100,(6.1.2),(6.1.2),IV.6.1.2,ega4.c04.cor.6-1-2,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,false,lead row-by-row contextual audit; unique stable target,BEFD65D02FCCA41F9294632FD63575380B063B5B0BA63C9D30F644EA4412A2FB,DED97D5026CBA1386214A15D25354DF86FA27D1834FD78301F1914E788B85FD7,9692BD57B303F9976DABDA2AFADB7B88B9D00B8C8FD0C84E483D66C4E67075BC,{\hyperlink{ega4.c04.cor.6-1-2}{(6.1.2)}},B761B97F9EC3FD4E9FAF54F922786CEDD3EF3836EDB28EFA72A945B46880B856,APPLIED_REFERENCE_V2_LINK
