residual_id,candidate_id,pattern_kind,source_relpath,source_line,source_column,source_offset,source_end_offset,visible_tex,normalized_visible,locator_token,volume_hint,target_label,target_id,baseline_pdf_destination,candidate_target_count,candidate_target_labels,classification,disposition,resolution_basis,source_sha256,source_span_sha256,context
ega4.reference.residual.sha256.b7cd5ea268d5eb4b7fc8ad8e0e51bbd940b7ed3d88f930614503104e237eaa9a,ega4.reference.candidate.sha256.b7cd5ea268d5eb4b7fc8ad8e0e51bbd940b7ed3d88f930614503104e237eaa9a,explicit_sref,source_aligned/ega4-10.tex,717,236,54048,54065,\sref[0]{0.6.5.1},\sref[0]{0.6.5.1},0.6.5.1,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,84BD54BB37FCED43AB8C106906100E62D7C7886882F50E4E9224F81F63919FD1,A3130C4E513F5C7F7097E04231825B0827C07B1F9E8145C9EA4F193F9640C3DD,"it by induction on $n$. As $A[T_1,\ldots,T_{n+1}]$ is a free, hence faithfully flat, $A[T_1,\ldots,T_n]$-module, there are maximal ideals $\mathfrak{m}'$ and $\mathfrak{n}'$ of $A[T_1,\ldots,T_{n+1}]$ lying respectively over $\mathfrak{m}$ and $\mathfrak{n}$ \sref[0]{0.6.5.1}; by \sref{IV.5.5.3}, these ideals have respective heights $n+1$ and $n+2$, proving the assertion. Suppose $n\geq 2$ in what follows. Let $\mathfrak{J}=\mathfrak{m}\cap\mathfrak{n}=\mathfrak{m}\mathfrak{n}$ and let $R=1+\mathfrak{J}$, which is a multiplicative"
ega4.reference.residual.sha256.dc3101736a1591d936ec480bace49ebb2471ecda94b1faffa09a2eaf033afd13,ega4.reference.candidate.sha256.dc3101736a1591d936ec480bace49ebb2471ecda94b1faffa09a2eaf033afd13,explicit_sref,source_aligned/ega4-10.tex,721,209,54722,54739,\sref[I]{I.1.6.2},\sref[I]{I.1.6.2},1.6.2,I,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,84BD54BB37FCED43AB8C106906100E62D7C7886882F50E4E9224F81F63919FD1,5423C3AD7742C518D628C6FC991A09BA0EFC293B546BDE924AC287D812E0D168,"bre commutative}, Chap.~III, \S3, no.~5, Prop.~12). As a topological space, $X'=\operatorname{Spec}(B')$ is identified with a subspace of $X=\operatorname{Spec}(B)$, and at the points $x$ of $X'$ the local rings $\sh{O}_{X,x}$ and $\sh{O}_{X',x}$ are the same \sref[I]{I.1.6.2}. Consider in $X'$ the closed subset $Y'=V(\mathfrak{J}')$, and put $S=X'\setminus Y'$. Then $S$ is a Jacobson prescheme \sref{IV.10.5.7}, and is evidently irreducible and Noetherian; moreover, for every $s\in S$, the local ring $\sh{O}_{S,s}=\sh{O}_{X,s}$ is"
ega4.reference.residual.sha256.e32040f096c2a82a0f61f14de5d155a9b4debeecd426b6b085607b3f9df9bc30,ega4.reference.candidate.sha256.e32040f096c2a82a0f61f14de5d155a9b4debeecd426b6b085607b3f9df9bc30,explicit_sref,source_aligned/ega4-10.tex,784,46,59503,59524,"\sref[0]{0.14.3.5.1}
",\sref[0]{0.14.3.5.1},0.14.3.5.1,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,84BD54BB37FCED43AB8C106906100E62D7C7886882F50E4E9224F81F63919FD1,9AA2FF06AAE309AF40ACB7B6CDE6A5D12CA00EEB665C1E983F8C3925C61069EB,"X$-Module. Then, for every $x\in X$, we have \begin{equation} \label{IV.10.8.3.1} \tag{10.8.3.1} \operatorname{prof}^*_x(\sh{F})=\dim(X)-\dim.\operatorname{proj}(\sh{F}_x). \end{equation} \end{lemma} \begin{proof} Indeed, as $X$ is biequidimensional, we have \sref[0]{0.14.3.5.1} \[ \dim(\overline{\{x\}})=\dim(X)-\operatorname{codim}(\overline{\{x\}},X)=\dim(X)-\dim(\sh{O}_{X,x}) \] by virtue of \sref{IV.5.1.2}. On the other hand, as $X$ is regular, we have by \sref[0]{0.17.3.4} \[ \operatorname{prof}(\sh{F}_x)=\dim(\sh{O}_{X,x})-\"
ega4.reference.residual.sha256.dbce34977e4132136e93942cae5b0a0dfdfa64ba293a1ca31d8e0e5d67744585,ega4.reference.candidate.sha256.dbce34977e4132136e93942cae5b0a0dfdfa64ba293a1ca31d8e0e5d67744585,explicit_sref,source_aligned/ega4-10.tex,789,50,59710,59729,"\sref[0]{0.17.3.4}
",\sref[0]{0.17.3.4},0.17.3.4,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,84BD54BB37FCED43AB8C106906100E62D7C7886882F50E4E9224F81F63919FD1,69105A59EFF671B3024AE4D504D5726DC7643B4C94BC6D0841285F076BDCC20A,"{proof} Indeed, as $X$ is biequidimensional, we have \sref[0]{0.14.3.5.1} \[ \dim(\overline{\{x\}})=\dim(X)-\operatorname{codim}(\overline{\{x\}},X)=\dim(X)-\dim(\sh{O}_{X,x}) \] by virtue of \sref{IV.5.1.2}. On the other hand, as $X$ is regular, we have by \sref[0]{0.17.3.4} \[ \operatorname{prof}(\sh{F}_x)=\dim(\sh{O}_{X,x})-\dim.\operatorname{proj}(\sh{F}_x) \] whence the lemma. \end{proof} \begin{corollary}[10.8.4] \label{IV.10.8.4} Under the hypotheses of \sref{IV.10.8.3}, the function $x\mapsto\operatorname{prof}^*_x(\sh{F"
ega4.reference.residual.sha256.9bb3d8f95a232a477d6fca4fe54d6c5e094c552ec47571876ef6cca6bfa9f9c0,ega4.reference.candidate.sha256.9bb3d8f95a232a477d6fca4fe54d6c5e094c552ec47571876ef6cca6bfa9f9c0,explicit_sref,source_aligned/ega4-10.tex,814,357,61403,61421,\sref[0]{0.17.3.7},\sref[0]{0.17.3.7},0.17.3.7,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,84BD54BB37FCED43AB8C106906100E62D7C7886882F50E4E9224F81F63919FD1,804F6B1A96519982324DC78C36C8DEE6CB01C388231FD5817FEEF9E8374766F5,"trict to the case where $S=\operatorname{Spec}(A)$ and $X=\operatorname{Spec}(B)$ are affine, $A$ being a regular ring and $B$ a quotient of $A$-algebra of finite type, hence a quotient of a polynomial ring $C=A[T_1,\ldots,T_n]$, and this last ring is regular \sref[0]{0.17.3.7}. One can therefore suppose that $X$ is a closed sub-prescheme of a regular prescheme $Y$ also satisfying conditions $1^\circ$, $2^\circ$, and $3^\circ$ of \sref{IV.10.6.1}; taking into account the remark \sref{IV.10.8.2},~(ii), one is thus brought to the case"
ega4.reference.residual.sha256.a796aecdd87b83110c896af4fe97cf5d7d46003c45cce100bf0381b6e506abf9,ega4.reference.candidate.sha256.a796aecdd87b83110c896af4fe97cf5d7d46003c45cce100bf0381b6e506abf9,explicit_sref,source_aligned/ega4-10.tex,818,6,61843,61861,\sref[I]{I.6.1.10},\sref[I]{I.6.1.10},6.1.10,I,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,84BD54BB37FCED43AB8C106906100E62D7C7886882F50E4E9224F81F63919FD1,749BFBB0441DDC9A3B5691619F67CBF72E759218732EA461B6B2B54BFBA720F6,"IV.10.6.1}; taking into account the remark \sref{IV.10.8.2},~(ii), one is thus brought to the case where $X$ is in addition regular and Noetherian. But as the local rings of $X$ are then integral, the irreducible components of $X$ are \oldpage[IV-3]{112} open \sref[I]{I.6.1.10}, and one can therefore also suppose $X$ irreducible. Then, as the local rings of $X$ are catenary \sref[0]{0.16.5.12}, the hypothesis $3^\circ$ of \sref{IV.10.6.1} implies that $X$ is biequidimensional (\sref{IV.5.1.5} and \sref[0]{0.14.3.3}); it therefore su"
ega4.reference.residual.sha256.5ac54e714d1bef94ac1a8d6bb01648e1cfa71febc21bee06e2601272b650f9b8,ega4.reference.candidate.sha256.5ac54e714d1bef94ac1a8d6bb01648e1cfa71febc21bee06e2601272b650f9b8,explicit_sref,source_aligned/ega4-10.tex,819,46,61960,61979,\sref[0]{0.16.5.12},\sref[0]{0.16.5.12},0.16.5.12,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,84BD54BB37FCED43AB8C106906100E62D7C7886882F50E4E9224F81F63919FD1,F9D27BA24846DB0D4F1692C2D26F258255AAD62AE8953680A10929944B07FBFC,"dition regular and Noetherian. But as the local rings of $X$ are then integral, the irreducible components of $X$ are \oldpage[IV-3]{112} open \sref[I]{I.6.1.10}, and one can therefore also suppose $X$ irreducible. Then, as the local rings of $X$ are catenary \sref[0]{0.16.5.12}, the hypothesis $3^\circ$ of \sref{IV.10.6.1} implies that $X$ is biequidimensional (\sref{IV.5.1.5} and \sref[0]{0.14.3.3}); it therefore suffices to apply \sref{IV.10.8.4}. \end{proof} One notes that if $S$ is the spectrum of a field or of $\mathbf{Z}$, it"
ega4.reference.residual.sha256.9412c5feea23e1db1b22f6ba55fffe15fc0d18dbad11826b24e8a95e4bbfc16f,ega4.reference.candidate.sha256.9412c5feea23e1db1b22f6ba55fffe15fc0d18dbad11826b24e8a95e4bbfc16f,explicit_sref,source_aligned/ega4-10.tex,819,171,62085,62103,\sref[0]{0.14.3.3},\sref[0]{0.14.3.3},0.14.3.3,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,84BD54BB37FCED43AB8C106906100E62D7C7886882F50E4E9224F81F63919FD1,139ACF026FACDE68A1FBAE803BA72015C7971C67FDBE62619611D7D7CA62BB6E,"e[IV-3]{112} open \sref[I]{I.6.1.10}, and one can therefore also suppose $X$ irreducible. Then, as the local rings of $X$ are catenary \sref[0]{0.16.5.12}, the hypothesis $3^\circ$ of \sref{IV.10.6.1} implies that $X$ is biequidimensional (\sref{IV.5.1.5} and \sref[0]{0.14.3.3}); it therefore suffices to apply \sref{IV.10.8.4}. \end{proof} One notes that if $S$ is the spectrum of a field or of $\mathbf{Z}$, it satisfies the conditions of \sref{IV.10.8.5}. \begin{corollary}[10.8.6] \label{IV.10.8.6} The hypotheses being those of \s"
ega4.reference.residual.sha256.c8279946552fbae7610161bdf135bd9842cf532ad4b0dd0067f7c85420578042,ega4.reference.candidate.sha256.c8279946552fbae7610161bdf135bd9842cf532ad4b0dd0067f7c85420578042,explicit_sref,source_aligned/ega4-10.tex,865,96,65427,65446,\sref[I]{I.9.1.13} ,\sref[I]{I.9.1.13},9.1.13,I,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,84BD54BB37FCED43AB8C106906100E62D7C7886882F50E4E9224F81F63919FD1,CF186FA1DA8A39E449664206F3190AA6043247B9514963A1C4204E111658DE12,"e has \[ \operatorname{prof}^*_x(\sh{F}_{f(x)}) =\dim_x(\operatorname{Supp}(\sh{F}_{f(x)})) -\operatorname{coprof}((\sh{F}_{f(x)})_x) \] by \sref{IV.10.8.7}. Now, if $Z=\operatorname{Supp}(\sh{F})$, we have $Z_{f(x)}=\operatorname{Supp}(\sh{F}_{f(x)})$ \sref[I]{I.9.1.13} and $Z$ is locally constructible \sref{IV.8.9.1}; therefore the functions $x\mapsto\dim_x(\operatorname{Supp}(\sh{F}_{f(x)}))$ and $x\mapsto\operatorname{coprof}((\sh{F}_{f(x)})_x)$ are locally constructible (\sref{IV.9.9.1} and \sref{IV.9.9.3}), which proves"
ega4.reference.residual.sha256.d893a9c70e4347313d2ded25d1cf8e69210e6c1e2e3e97fe4ae3b8d2e125835c,ega4.reference.candidate.sha256.d893a9c70e4347313d2ded25d1cf8e69210e6c1e2e3e97fe4ae3b8d2e125835c,bare_dotted_locator,source_aligned/ega4-10.tex,918,118,70099,70104,1.8.2,1.8.2,1.8.2,,,,,1,IV.1.8.2,mathematical_numeric_expression,positive_residual,locator-shaped token occurs inside mathematical mode,84BD54BB37FCED43AB8C106906100E62D7C7886882F50E4E9224F81F63919FD1,2B890E16822B93CA79F71138E845C25FF5054E0FD9345130495E0838301FE9DC,"ing morphism of preschemes, and \[ S(f):\operatorname{Spm}(A)\to\operatorname{Spm}(B) \] the morphism of ringed spaces corresponding to $f$. It is clear that $S(f)=(\psi,\theta)$ is a morphism of ringed spaces in local rings, i.e.\ $(\operatorname{Err}_{11},1.8.2)$ for every $x\in\operatorname{Spm}(A)$, $\theta^\sharp_x$ is a \emph{local} homomorphism. Conversely: \end{env} \begin{proposition}[10.9.4] \label{IV.10.9.4} Let $A$, $B$ be two Jacobson rings. If $u=(\psi,\theta):\operatorname{Spm}(A)\to\operatorname{Spm}("
ega4.reference.residual.sha256.a86fa16f56463fab26465115670fb0ab8642c1c640b23f0817b3074f38f16ed0,ega4.reference.candidate.sha256.a86fa16f56463fab26465115670fb0ab8642c1c640b23f0817b3074f38f16ed0,explicit_sref,source_aligned/ega4-10.tex,930,248,71093,71110,\sref[I]{I.1.7.3},\sref[I]{I.1.7.3},1.7.3,I,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,84BD54BB37FCED43AB8C106906100E62D7C7886882F50E4E9224F81F63919FD1,F60B48474E93A4B0367E9DBAE027FD7C03F18ECC60920AF1801DD1953F302E0A,"at $u=S(f)$. Now, the first assertion follows from the fact that $\varphi$ is supposed to make $A$ a $B$-algebra of finite type, the fact that $\theta^\sharp_x$ is a local homomorphism for every $x\in\operatorname{Spm}(A)$ allows one to repeat the argument of \sref[I]{I.1.7.3}, restricting to points $x$ of $\operatorname{Spm}(A)$, to show thus successively that $\psi(x)={}^a\varphi(x)$ for every $x\in\operatorname{Spm}(A)$, then that $\theta^\sharp_x=\varphi_x:B_{(x)}\to A_x$, which completes proving that $u=S(f)$. \end{proof} \ol"
ega4.reference.residual.sha256.539bd1b0211e4be16b52b3d9d2807ad4f80ffebee6a157fd940c29291aa284d6,ega4.reference.candidate.sha256.539bd1b0211e4be16b52b3d9d2807ad4f80ffebee6a157fd940c29291aa284d6,explicit_sref,source_aligned/ega4-10.tex,939,18,71804,71822,\sref[I]{I.2.1.3} ,\sref[I]{I.2.1.3},2.1.3,I,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,84BD54BB37FCED43AB8C106906100E62D7C7886882F50E4E9224F81F63919FD1,98ACC07612698709E9AD12A81EE1042518E80E5A0A95CD4C0A274A21B48B4068,"inged space induced $(U,\sh{O}_X|U)$ is isomorphic to a maximal spectrum $\operatorname{Spm}(A)$, where $A$ is a Jacobson ring. We will say that $X$ is an \emph{ultra-prescheme} if every point of $X$ admits an ultra-affine open neighbourhood. One shows, as in \sref[I]{I.2.1.3} and \sref{IV.2.1.4}, that the ultra-affine open subsets form a \emph{base} for the topology of $X$ and that $X$ is a Kolmogoroff space. If $Y$ is a second ultra-prescheme, we will say that a morphism of ringed spaces $f:X\to Y$ is a \emph{morphism of ultra-pre"
ega4.reference.residual.sha256.3a586454cde28acdb727a51c76dd309374256c5fcc0001f9d872e873d9fdd54c,ega4.reference.candidate.sha256.3a586454cde28acdb727a51c76dd309374256c5fcc0001f9d872e873d9fdd54c,explicit_sref,source_aligned/ega4-10.tex,958,13,73799,73817,\sref[I]{I.2.2.4} ,\sref[I]{I.2.2.4},2.2.4,I,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,84BD54BB37FCED43AB8C106906100E62D7C7886882F50E4E9224F81F63919FD1,B2AFC45E1CA99382859CEB8829D7EF1DC7F58B6AFDCC72F4CFF1323B63BE3F52,"1}(V)=g^{-1}(V)$; it suffices therefore to prove that for every affine open $V$ of $Y$, $f$ and $g$ coincide in $f^{-1}(V)=g^{-1}(V)$; in other words, one reduces to the case where $Y=\operatorname{Spec}(B)$ is the spectrum of a Jacobson ring $B$. It suffices \sref[I]{I.2.2.4} to show that the homomorphisms of rings $B\to\Gamma(X,\sh{O}_X)$ corresponding to $f$ and $g$ are the same. Now, for every $s\in B$, the images of $s$ under these homomorphisms are two sections of $\sh{O}_X$ over $X$ which, by hypothesis, induce the \emph{same"
ega4.reference.residual.sha256.9f6a7d9ec59023fc63b2d3aa05584c86c53bbb3e7b92dad5f488c489012da59b,ega4.reference.candidate.sha256.9f6a7d9ec59023fc63b2d3aa05584c86c53bbb3e7b92dad5f488c489012da59b,explicit_sref,source_aligned/ega4-10.tex,963,133,75204,75221,\sref[0]{0.4.1.7},\sref[0]{0.4.1.7},0.4.1.7,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,84BD54BB37FCED43AB8C106906100E62D7C7886882F50E4E9224F81F63919FD1,6B358774A2313C4DEF7DA22992218F66347923A706CEE081E73D21362B933988,"orm $S(\theta_{\alpha\beta})$, where $\theta_{\alpha\beta}:U_{\alpha\beta}\to U_{\beta\alpha}$ is an isomorphism of preschemes. We see immediately (by virtue of $1^\circ$) that the family $(\theta_{\alpha\beta})$ satisfies the glueing condition of recollement \sref[0]{0.4.1.7}, and that this family defines a prescheme $X$ such that we have $X'=S(X)$; it is clear then that the $U_\alpha$ are identified with affine open subsets of $X$, such that the $U'_\alpha$ are the restrictions of $S(X)$ to the $U_\alpha$. $2^\circ$ It remains t"
ega4.reference.residual.sha256.e87d0b74f279e0f091c3ad2630ede3926ee3c23cb1fa2df95b4ff84f4e94d1b8,ega4.reference.candidate.sha256.e87d0b74f279e0f091c3ad2630ede3926ee3c23cb1fa2df95b4ff84f4e94d1b8,explicit_sref,source_aligned/ega4-10.tex,968,119,76292,76309,\sref[0]{0.4.1.7},\sref[0]{0.4.1.7},0.4.1.7,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,84BD54BB37FCED43AB8C106906100E62D7C7886882F50E4E9224F81F63919FD1,6B358774A2313C4DEF7DA22992218F66347923A706CEE081E73D21362B933988,"a$ is of the form $S(\theta_{\alpha\beta})$, where $\theta_{\alpha\beta}:U_{\alpha\beta}\to U_{\beta\alpha}$ is an isomorphism of preschemes. One easily verifies (by virtue of $1^\circ$) that the family $(\theta_{\alpha\beta})$ satisfies the glueing condition \sref[0]{0.4.1.7}, and that this family defines a prescheme $X$; it is clear then that we have $X'=S(X)$, which completes the proof. \end{proof} \subsection{Algebraic spaces of Serre} \label{subsection:IV.10.10} \begin{env}[10.10.1] \label{IV.10.10.1} The language introduced"
ega4.reference.residual.sha256.fd33f4c286f1546a561e4548abb271c9359b2df70742310927a3794689af2e29,ega4.reference.candidate.sha256.fd33f4c286f1546a561e4548abb271c9359b2df70742310927a3794689af2e29,explicit_sref,source_aligned/ega4-10.tex,988,109,78371,78388,\sref[I]{I.1.3.4},\sref[I]{I.1.3.4},1.3.4,I,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,84BD54BB37FCED43AB8C106906100E62D7C7886882F50E4E9224F81F63919FD1,08CF36AADC0E94E2C024CCBBF29607974AA70F6ECE741F0F6A6378BDB4EE596B,"bra of finite type; it follows that it is the same as saying (by \sref{IV.10.9.6}) that $X'=S(X)$, where $X$ is a $k$-prescheme locally of finite type. If $X$, $Y$, $Z$ are three $k$-preschemes locally of finite type, it is the same as to say of $X\times_k Y$ \sref[I]{I.1.3.4}, hence the same is true of $X'\times_k Y'$, in the category of prealgebraic spaces over $k$ (and also of the ``fibre product'' $X'\times_{k'}Y'$, where $X'$, $Y'$, $Z'$ are three prealgebraic spaces over $k$). One can therefore define the diagonal morphism $\"
ega4.reference.residual.sha256.bba3639b700838e3043b51521b9b32b784d453ce371526380cd47daf1f04aa31,ega4.reference.candidate.sha256.bba3639b700838e3043b51521b9b32b784d453ce371526380cd47daf1f04aa31,explicit_sref,source_aligned/ega4-10.tex,994,290,79254,79271,\sref[I]{I.3.4.4},\sref[I]{I.3.4.4},3.4.4,I,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,84BD54BB37FCED43AB8C106906100E62D7C7886882F50E4E9224F81F63919FD1,E9909B988504ECB8FAC5293D7E130BE743017442949E745937FB2A4478A303EE,"from the hypothesis that $k$ is algebraically closed amount first of all to this: for every $k$-prescheme $X$ locally of finite type, there is a bijective correspondence between \emph{closed points} of $X_k$ (i.e.\ the \emph{points of $X$ with values in $k$} \sref[I]{I.3.4.4}) and \emph{rational points of $X$ over $k$} \sref[I]{I.3.4.5}, by virtue of \sref[I]{I.6.4.2}. This shows in particular \sref[I]{I.3.4.3.1} that for two $k$-prealgebraic spaces $X'$, $Y'$, the underlying set product $X'\times Y'$ \emph{is} identical to the un"
ega4.reference.residual.sha256.b4ed2433a5df0e487bc209b6f46a890800ec3bccee56587eb91e8037bfb9e6b6,ega4.reference.candidate.sha256.b4ed2433a5df0e487bc209b6f46a890800ec3bccee56587eb91e8037bfb9e6b6,explicit_sref,source_aligned/ega4-10.tex,994,352,79316,79333,\sref[I]{I.3.4.5},\sref[I]{I.3.4.5},3.4.5,I,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,84BD54BB37FCED43AB8C106906100E62D7C7886882F50E4E9224F81F63919FD1,1A4D45B8B7A0164C68ADDE0DB9643448683040FC390EBD36B8DDC54DC2DACD2F,"irst of all to this: for every $k$-prescheme $X$ locally of finite type, there is a bijective correspondence between \emph{closed points} of $X_k$ (i.e.\ the \emph{points of $X$ with values in $k$} \sref[I]{I.3.4.4}) and \emph{rational points of $X$ over $k$} \sref[I]{I.3.4.5}, by virtue of \sref[I]{I.6.4.2}. This shows in particular \sref[I]{I.3.4.3.1} that for two $k$-prealgebraic spaces $X'$, $Y'$, the underlying set product $X'\times Y'$ \emph{is} identical to the underlying set of the product of the underlying topological spac"
ega4.reference.residual.sha256.fc9437cb138f7c8cece71369c58d5e2c1ec599024e597ea12e57046ebc8bc550,ega4.reference.candidate.sha256.fc9437cb138f7c8cece71369c58d5e2c1ec599024e597ea12e57046ebc8bc550,explicit_sref,source_aligned/ega4-10.tex,994,384,79348,79365,\sref[I]{I.6.4.2},\sref[I]{I.6.4.2},6.4.2,I,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,84BD54BB37FCED43AB8C106906100E62D7C7886882F50E4E9224F81F63919FD1,95AC529392FDB8F1C6FA6EEC3741314E772FE7AC1D878E4BA3A07A5F1F6B66A2,"k$-prescheme $X$ locally of finite type, there is a bijective correspondence between \emph{closed points} of $X_k$ (i.e.\ the \emph{points of $X$ with values in $k$} \sref[I]{I.3.4.4}) and \emph{rational points of $X$ over $k$} \sref[I]{I.3.4.5}, by virtue of \sref[I]{I.6.4.2}. This shows in particular \sref[I]{I.3.4.3.1} that for two $k$-prealgebraic spaces $X'$, $Y'$, the underlying set product $X'\times Y'$ \emph{is} identical to the underlying set of the product of the underlying topological spaces of $X'$ and $Y'$ (but it is w"
