target_id,latex_label,aux_locator,baseline_pdf_destination,expose,context,kind,title,compiled_page,source_relpath,source_line,source_occurrence_count,compiled_status,final_aux_present,final_aux_number,final_aux_page,final_aux_destination,stable_destination_present,baseline_destination_present,delivered_pdf_destination,delivered_pdf_page
ega4.c04.eq.6-10-6-1,IV.6.10.6.1,{6.10.6.1},AMS.483,IV,c04,eq,6.10.6,157,source_aligned/ega4-6.tex,1012,1,baseline_aux_present,true,{6.10.6.1},157,AMS.483,true,true,ega4.c04.eq.6-10-6-1,157
ega4.c04.eq.6-10-6-2,IV.6.10.6.2,{6.10.6.2},AMS.484,IV,c04,eq,6.10.6,157,source_aligned/ega4-6.tex,1013,1,baseline_aux_present,true,{6.10.6.2},157,AMS.484,true,true,ega4.c04.eq.6-10-6-2,157
ega4.c04.eq.6-10-6-3,IV.6.10.6.3,{6.10.6.3},AMS.485,IV,c04,eq,6.10.6,157,source_aligned/ega4-6.tex,1014,1,baseline_aux_present,true,{6.10.6.3},157,AMS.485,true,true,ega4.c04.eq.6-10-6-3,157
ega4.c04.subsec.6-11,subsection:IV.6.11,6.11,subsection.6.11,IV,c04,subsec,Criteria for the sets \texorpdfstring {$\mathrm {U}_{\mathrm {S}_n}(\sh {F})$}{U\_Sn(F)} or \texorpdfstring {$\mathrm {U}_{\mathrm {C}_n}(\sh {F})$}{U\_Cn(F)} to be open,158,source_aligned/ega4-6.tex,1039,1,baseline_aux_present,true,6.11,158,subsection.6.11,true,true,ega4.c04.subsec.6-11,158
ega4.c04.subsec.6-11.key-iv-6-11,IV.6.11,6.11,subsection.6.11,IV,c04,subsec,Criteria for the sets \texorpdfstring {$\mathrm {U}_{\mathrm {S}_n}(\sh {F})$}{U\_Sn(F)} or \texorpdfstring {$\mathrm {U}_{\mathrm {C}_n}(\sh {F})$}{U\_Cn(F)} to be open,158,source_aligned/ega4-6.tex,1040,1,baseline_aux_present,true,6.11,158,subsection.6.11,true,true,ega4.c04.subsec.6-11.key-iv-6-11,158
ega4.c04.lem.6-11-1,IV.6.11.1,6.11,subsection.6.11,IV,c04,lem,6.11.1,158,source_aligned/ega4-6.tex,1043,1,baseline_aux_present,true,6.11,158,subsection.6.11,true,true,ega4.c04.lem.6-11-1,158
ega4.c04.prop.6-11-2,IV.6.11.2,6.11,subsection.6.11,IV,c04,prop,6.11.2,158,source_aligned/ega4-6.tex,1073,1,baseline_aux_present,true,6.11,158,subsection.6.11,true,true,ega4.c04.prop.6-11-2,158
ega4.c04.eq.6-11-2-1,IV.6.11.2.1,{6.11.2.1},AMS.486,IV,c04,eq,Criteria for the sets \texorpdfstring {$\mathrm {U}_{\mathrm {S}_n}(\sh {F})$}{U\_Sn(F)} or \texorpdfstring {$\mathrm {U}_{\mathrm {C}_n}(\sh {F})$}{U\_Cn(F)} to be open,158,source_aligned/ega4-6.tex,1106,1,baseline_aux_present,true,{6.11.2.1},158,AMS.486,true,true,ega4.c04.eq.6-11-2-1,158
ega4.c04.eq.6-11-2-2,IV.6.11.2.2,{6.11.2.2},AMS.487,IV,c04,eq,Criteria for the sets \texorpdfstring {$\mathrm {U}_{\mathrm {S}_n}(\sh {F})$}{U\_Sn(F)} or \texorpdfstring {$\mathrm {U}_{\mathrm {C}_n}(\sh {F})$}{U\_Cn(F)} to be open,159,source_aligned/ega4-6.tex,1123,1,baseline_aux_present,true,{6.11.2.2},159,AMS.487,true,true,ega4.c04.eq.6-11-2-2,159
ega4.c04.cor.6-11-3,IV.6.11.3,6.11,AMS.487,IV,c04,cor,6.11.3,159,source_aligned/ega4-6.tex,1136,1,baseline_aux_present,true,6.11,159,AMS.487,true,true,ega4.c04.cor.6-11-3,159
ega4.c04.statement.6-11-4,IV.6.11.4,6.11,AMS.487,IV,c04,statement,6.11.4,159,source_aligned/ega4-6.tex,1146,1,baseline_aux_present,true,6.11,159,AMS.487,true,true,ega4.c04.statement.6-11-4,159
ega4.c04.prop.6-11-5,IV.6.11.5,6.11,AMS.487,IV,c04,prop,6.11.5,159,source_aligned/ega4-6.tex,1160,1,baseline_aux_present,true,6.11,159,AMS.487,true,true,ega4.c04.prop.6-11-5,159
ega4.c04.eq.6-11-5-1,IV.6.11.5.1,{6.11.5.1},AMS.488,IV,c04,eq,6.11.5,159,source_aligned/ega4-6.tex,1165,1,baseline_aux_present,true,{6.11.5.1},159,AMS.488,true,true,ega4.c04.eq.6-11-5-1,159
ega4.c04.prop.6-11-6,IV.6.11.6,6.11,AMS.488,IV,c04,prop,6.11.6,159,source_aligned/ega4-6.tex,1185,1,baseline_aux_present,true,6.11,159,AMS.488,true,true,ega4.c04.prop.6-11-6,159
ega4.c04.lem.6-11-6-1,IV.6.11.6.1,6.11,AMS.488,IV,c04,lem,6.11.6.1,159,source_aligned/ega4-6.tex,1207,1,baseline_aux_present,true,6.11,159,AMS.488,true,true,ega4.c04.lem.6-11-6-1,159
ega4.c04.cor.6-11-7,IV.6.11.7,6.11,AMS.488,IV,c04,cor,6.11.7,160,source_aligned/ega4-6.tex,1266,1,baseline_aux_present,true,6.11,160,AMS.488,true,true,ega4.c04.cor.6-11-7,160
ega4.c04.prop.6-11-8,IV.6.11.8,6.11,Item.219,IV,c04,prop,6.11.8,160,source_aligned/ega4-6.tex,1286,1,baseline_aux_present,true,6.11,160,Item.219,true,true,ega4.c04.prop.6-11-8,160
ega4.c04.eq.6-11-8-1,IV.6.11.8.1,{6.11.8.1},AMS.489,IV,c04,eq,Criteria for the sets \texorpdfstring {$\mathrm {U}_{\mathrm {S}_n}(\sh {F})$}{U\_Sn(F)} or \texorpdfstring {$\mathrm {U}_{\mathrm {C}_n}(\sh {F})$}{U\_Cn(F)} to be open,160,source_aligned/ega4-6.tex,1301,1,baseline_aux_present,true,{6.11.8.1},160,AMS.489,true,true,ega4.c04.eq.6-11-8-1,160
ega4.c04.statement.6-11-9,IV.6.11.9,6.11,AMS.489,IV,c04,statement,6.11.9,161,source_aligned/ega4-6.tex,1313,1,baseline_aux_present,true,6.11,161,AMS.489,true,true,ega4.c04.statement.6-11-9,161
ega4.c04.subsec.6-12,subsection:IV.6.12,6.12,subsection.6.12,IV,c04,subsec,Nagata's criteria for \texorpdfstring {$\operatorname {Reg}(\mathrm {X})$}{Reg(X)} to be open,161,source_aligned/ega4-6.tex,1335,1,baseline_aux_present,true,6.12,161,subsection.6.12,true,true,ega4.c04.subsec.6-12,161
ega4.c04.subsec.6-12.key-iv-6-12,IV.6.12,6.12,subsection.6.12,IV,c04,subsec,Nagata's criteria for \texorpdfstring {$\operatorname {Reg}(\mathrm {X})$}{Reg(X)} to be open,161,source_aligned/ega4-6.tex,1336,1,baseline_aux_present,true,6.12,161,subsection.6.12,true,true,ega4.c04.subsec.6-12.key-iv-6-12,161
ega4.c04.statement.6-12-1,IV.6.12.1,6.12,subsection.6.12,IV,c04,statement,6.12.1,161,source_aligned/ega4-6.tex,1339,1,baseline_aux_present,true,6.12,161,subsection.6.12,true,true,ega4.c04.statement.6-12-1,161
ega4.c04.prop.6-12-2,IV.6.12.2,6.12,subsection.6.12,IV,c04,prop,6.12.2,161,source_aligned/ega4-6.tex,1349,1,baseline_aux_present,true,6.12,161,subsection.6.12,true,true,ega4.c04.prop.6-12-2,161
ega4.c04.cor.6-12-3,IV.6.12.3,6.12,Item.222,IV,c04,cor,6.12.3,161,source_aligned/ega4-6.tex,1380,1,baseline_aux_present,true,6.12,161,Item.222,true,true,ega4.c04.cor.6-12-3,161
ega4.c04.thm.6-12-4,IV.6.12.4,6.12,Item.224,IV,c04,thm,6.12.4,162,source_aligned/ega4-6.tex,1402,1,baseline_aux_present,true,6.12,162,Item.224,true,true,ega4.c04.thm.6-12-4,162
ega4.c04.lem.6-12-4-1,IV.6.12.4.1,6.12,Item.227,IV,c04,lem,6.12.4.1,162,source_aligned/ega4-6.tex,1434,1,baseline_aux_present,true,6.12,162,Item.227,true,true,ega4.c04.lem.6-12-4-1,162
ega4.c04.cor.6-12-5,IV.6.12.5,6.12,Item.227,IV,c04,cor,6.12.5,163,source_aligned/ega4-6.tex,1501,1,baseline_aux_present,true,6.12,163,Item.227,true,true,ega4.c04.cor.6-12-5,163
ega4.c04.cor.6-12-6,IV.6.12.6,6.12,Item.227,IV,c04,cor,6.12.6,163,source_aligned/ega4-6.tex,1520,1,baseline_aux_present,true,6.12,163,Item.227,true,true,ega4.c04.cor.6-12-6,163
ega4.c04.thm.6-12-7,IV.6.12.7,6.12,Item.229,IV,c04,thm,6.12.7,163,source_aligned/ega4-6.tex,1550,1,baseline_aux_present,true,6.12,163,Item.229,true,true,ega4.c04.thm.6-12-7,163
ega4.c04.cor.6-12-8,IV.6.12.8,6.12,Item.229,IV,c04,cor,6.12.8,164,source_aligned/ega4-6.tex,1575,1,baseline_aux_present,true,6.12,164,Item.229,true,true,ega4.c04.cor.6-12-8,164
ega4.c04.prop.6-12-9,IV.6.12.9,6.12,Item.229,IV,c04,prop,6.12.9,164,source_aligned/ega4-6.tex,1592,1,baseline_aux_present,true,6.12,164,Item.229,true,true,ega4.c04.prop.6-12-9,164
ega4.c04.prop.6-12-10,IV.6.12.10,6.12,Item.229,IV,c04,prop,6.12.10,164,source_aligned/ega4-6.tex,1609,1,baseline_aux_present,true,6.12,164,Item.229,true,true,ega4.c04.prop.6-12-10,164
ega4.c04.subsec.6-13,subsection:IV.6.13,6.13,subsection.6.13,IV,c04,subsec,Criteria for \texorpdfstring {$\operatorname {Nor}(\mathrm {X})$}{Nor(X)} to be open,165,source_aligned/ega4-6.tex,1637,1,baseline_aux_present,true,6.13,165,subsection.6.13,true,true,ega4.c04.subsec.6-13,165
ega4.c04.subsec.6-13.key-iv-6-13,IV.6.13,6.13,subsection.6.13,IV,c04,subsec,Criteria for \texorpdfstring {$\operatorname {Nor}(\mathrm {X})$}{Nor(X)} to be open,165,source_aligned/ega4-6.tex,1638,1,baseline_aux_present,true,6.13,165,subsection.6.13,true,true,ega4.c04.subsec.6-13.key-iv-6-13,165
ega4.c04.statement.6-13-1,IV.6.13.1,6.13,subsection.6.13,IV,c04,statement,6.13.1,165,source_aligned/ega4-6.tex,1641,1,baseline_aux_present,true,6.13,165,subsection.6.13,true,true,ega4.c04.statement.6-13-1,165
ega4.c04.prop.6-13-2,IV.6.13.2,6.13,subsection.6.13,IV,c04,prop,6.13.2,165,source_aligned/ega4-6.tex,1650,1,baseline_aux_present,true,6.13,165,subsection.6.13,true,true,ega4.c04.prop.6-13-2,165
ega4.c04.cor.6-13-3,IV.6.13.3,6.13,subsection.6.13,IV,c04,cor,6.13.3,165,source_aligned/ega4-6.tex,1663,1,baseline_aux_present,true,6.13,165,subsection.6.13,true,true,ega4.c04.cor.6-13-3,165
ega4.c04.prop.6-13-4,IV.6.13.4,6.13,subsection.6.13,IV,c04,prop,6.13.4,165,source_aligned/ega4-6.tex,1669,1,baseline_aux_present,true,6.13,165,subsection.6.13,true,true,ega4.c04.prop.6-13-4,165
ega4.c04.cor.6-13-5,IV.6.13.5,6.13,subsection.6.13,IV,c04,cor,6.13.5,165,source_aligned/ega4-6.tex,1685,1,baseline_aux_present,true,6.13,165,subsection.6.13,true,true,ega4.c04.cor.6-13-5,165
ega4.c04.prop.6-13-6,IV.6.13.6,6.13,subsection.6.13,IV,c04,prop,6.13.6,165,source_aligned/ega4-6.tex,1696,1,baseline_aux_present,true,6.13,165,subsection.6.13,true,true,ega4.c04.prop.6-13-6,165
ega4.c04.prop.6-13-7,IV.6.13.7,6.13,Item.231,IV,c04,prop,6.13.7,165,source_aligned/ega4-6.tex,1730,1,baseline_aux_present,true,6.13,165,Item.231,true,true,ega4.c04.prop.6-13-7,165
ega4.c04.lem.6-13-7-1,IV.6.13.7.1,6.13,Item.234,IV,c04,lem,6.13.7.1,166,source_aligned/ega4-6.tex,1747,1,baseline_aux_present,true,6.13,166,Item.234,true,true,ega4.c04.lem.6-13-7-1,166
ega4.c04.subsec.6-14,subsection:IV.6.14,6.14,subsection.6.14,IV,c04,subsec,Base change and integral closure,166,source_aligned/ega4-6.tex,1773,1,baseline_aux_present,true,6.14,166,subsection.6.14,true,true,ega4.c04.subsec.6-14,166
ega4.c04.prop.6-14-1,IV.6.14.1,6.14,subsection.6.14,IV,c04,prop,6.14.1,166,source_aligned/ega4-6.tex,1776,1,baseline_aux_present,true,6.14,166,subsection.6.14,true,true,ega4.c04.prop.6-14-1,166
ega4.c04.lem.6-14-1-1,IV.6.14.1.1,6.14,subsection.6.14,IV,c04,lem,6.14.1.1,166,source_aligned/ega4-6.tex,1787,1,baseline_aux_present,true,6.14,166,subsection.6.14,true,true,ega4.c04.lem.6-14-1-1,166
ega4.c04.lem.6-14-1-2,IV.6.14.1.2,6.11,Item.236,IV,c04,lem,6.14.1.2,167,source_aligned/ega4-6.tex,1890,1,baseline_aux_present,true,6.11,167,Item.236,true,true,ega4.c04.lem.6-14-1-2,167
ega4.c04.statement.6-14-1-2-env,IV.6.14.1.2.env,6.11,Item.236,IV,c04,statement,,168,source_aligned/ega4-6.tex,1898,1,baseline_aux_present,true,6.11,168,Item.236,true,true,ega4.c04.statement.6-14-1-2-env,168
ega4.c04.eq.6-14-1-3,IV.6.14.1.3,{6.14.1.3},AMS.490,IV,c04,eq,,168,source_aligned/ega4-6.tex,1909,1,baseline_aux_present,true,{6.14.1.3},168,AMS.490,true,true,ega4.c04.eq.6-14-1-3,168
ega4.c04.lem.6-14-1-4,IV.6.14.1.4,6.11,AMS.490,IV,c04,lem,6.14.1.4,168,source_aligned/ega4-6.tex,1959,1,baseline_aux_present,true,6.11,168,AMS.490,true,true,ega4.c04.lem.6-14-1-4,168
ega4.c04.cor.6-14-2,IV.6.14.2,6.11,AMS.490,IV,c04,cor,6.14.2,169,source_aligned/ega4-6.tex,2004,1,baseline_aux_present,true,6.11,169,AMS.490,true,true,ega4.c04.cor.6-14-2,169
ega4.c04.cor.6-14-3,IV.6.14.3,6.11,AMS.490,IV,c04,cor,6.14.3,169,source_aligned/ega4-6.tex,2015,1,baseline_aux_present,true,6.11,169,AMS.490,true,true,ega4.c04.cor.6-14-3,169
ega4.c04.prop.6-14-4,IV.6.14.4,6.11,AMS.490,IV,c04,prop,6.14.4,169,source_aligned/ega4-6.tex,2044,1,baseline_aux_present,true,6.11,169,AMS.490,true,true,ega4.c04.prop.6-14-4,169
ega4.c04.lem.6-14-4-1,IV.6.14.4.1,6.11,AMS.490,IV,c04,lem,6.14.4.1,169,source_aligned/ega4-6.tex,2058,1,baseline_aux_present,true,6.11,169,AMS.490,true,true,ega4.c04.lem.6-14-4-1,169
ega4.c04.cor.6-14-5,IV.6.14.5,6.11,AMS.490,IV,c04,cor,6.14.5,171,source_aligned/ega4-6.tex,2150,1,baseline_aux_present,true,6.11,171,AMS.490,true,true,ega4.c04.cor.6-14-5,171
ega4.c04.subsec.6-15,subsection:IV.6.15,6.15,subsection.6.15,IV,c04,subsec,Geometrically unibranch preschemes,171,source_aligned/ega4-6.tex,2173,1,baseline_aux_present,true,6.15,171,subsection.6.15,true,true,ega4.c04.subsec.6-15,171
ega4.c04.statement.6-15-1,IV.6.15.1,6.15,subsection.6.15,IV,c04,statement,6.15.1,171,source_aligned/ega4-6.tex,2176,1,baseline_aux_present,true,6.15,171,subsection.6.15,true,true,ega4.c04.statement.6-15-1,171
ega4.c04.statement.6-15-2,IV.6.15.2,6.15,subsection.6.15,IV,c04,statement,6.15.2,171,source_aligned/ega4-6.tex,2186,1,baseline_aux_present,true,6.15,171,subsection.6.15,true,true,ega4.c04.statement.6-15-2,171
ega4.c04.statement.6-15-3,IV.6.15.3,6.15,subsection.6.15,IV,c04,statement,6.15.3,172,source_aligned/ega4-6.tex,2228,1,baseline_aux_present,true,6.15,172,subsection.6.15,true,true,ega4.c04.statement.6-15-3,172
ega4.c04.lem.6-15-3-1,IV.6.15.3.1,6.15,subsection.6.15,IV,c04,lem,6.15.3.1,172,source_aligned/ega4-6.tex,2238,1,baseline_aux_present,true,6.15,172,subsection.6.15,true,true,ega4.c04.lem.6-15-3-1,172
ega4.c04.statement.6-15-4,IV.6.15.4,6.15,subsection.6.15,IV,c04,statement,6.15.4,172,source_aligned/ega4-6.tex,2270,1,baseline_aux_present,true,6.15,172,subsection.6.15,true,true,ega4.c04.statement.6-15-4,172
ega4.c04.lem.6-15-4-1,IV.6.15.4.1,6.15,subsection.6.15,IV,c04,lem,6.15.4.1,172,source_aligned/ega4-6.tex,2282,1,baseline_aux_present,true,6.15,172,subsection.6.15,true,true,ega4.c04.lem.6-15-4-1,172
ega4.c04.prop.6-15-5,IV.6.15.5,6.15,subsection.6.15,IV,c04,prop,6.15.5,172,source_aligned/ega4-6.tex,2297,1,baseline_aux_present,true,6.15,172,subsection.6.15,true,true,ega4.c04.prop.6-15-5,172
ega4.c04.prop.6-15-6,IV.6.15.6,6.15,Item.241,IV,c04,prop,6.15.6,173,source_aligned/ega4-6.tex,2340,1,baseline_aux_present,true,6.15,173,Item.241,true,true,ega4.c04.prop.6-15-6,173
ega4.c04.prop.6-15-7,IV.6.15.7,6.15,Item.241,IV,c04,prop,6.15.7,173,source_aligned/ega4-6.tex,2368,1,baseline_aux_present,true,6.15,173,Item.241,true,true,ega4.c04.prop.6-15-7,173
ega4.c04.lem.6-15-8,IV.6.15.8,6.15,Item.241,IV,c04,lem,6.15.8,174,source_aligned/ega4-6.tex,2406,1,baseline_aux_present,true,6.15,174,Item.241,true,true,ega4.c04.lem.6-15-8,174
ega4.c04.cor.6-15-9,IV.6.15.9,6.15,Item.241,IV,c04,cor,6.15.9,174,source_aligned/ega4-6.tex,2420,1,baseline_aux_present,true,6.15,174,Item.241,true,true,ega4.c04.cor.6-15-9,174
ega4.c04.prop.6-15-10,IV.6.15.10,6.15,Item.241,IV,c04,prop,6.15.10,174,source_aligned/ega4-6.tex,2440,1,baseline_aux_present,true,6.15,174,Item.241,true,true,ega4.c04.prop.6-15-10,174
ega4.c04.item.6-15-11,IV.6.15.11,6.15,Item.241,IV,c04,item,6.15.11,175,source_aligned/ega4-6.tex,2485,1,baseline_aux_present,true,6.15,175,Item.241,true,true,ega4.c04.item.6-15-11,175
ega4.c04.sec.7,section:IV.7,7,section.7,IV,c04,sec,Formal properties of morphisms; Noetherian approximation,175,source_aligned/ega4-7.tex,2,1,baseline_aux_present,true,7,175,section.7,true,true,ega4.c04.sec.7,175
ega4.c04.subsec.7-1,subsection:IV.7.1,7.1,subsection.7.1,IV,c04,subsec,Formal equidimensionality and formally catenary rings,175,source_aligned/ega4-7.tex,6,1,baseline_aux_present,true,7.1,175,subsection.7.1,true,true,ega4.c04.subsec.7-1,175
ega4.c04.def.7-1-1,IV.7.1.1,7.1,subsection.7.1,IV,c04,def,7.1.1,175,source_aligned/ega4-7.tex,11,1,baseline_aux_present,true,7.1,175,subsection.7.1,true,true,ega4.c04.def.7-1-1,175
ega4.c04.prop.7-1-2,IV.7.1.2,7.1,subsection.7.1,IV,c04,prop,7.1.2,175,source_aligned/ega4-7.tex,16,1,baseline_aux_present,true,7.1,175,subsection.7.1,true,true,ega4.c04.prop.7-1-2,175
ega4.c04.prop.7-1-3,IV.7.1.3,7.1,subsection.7.1,IV,c04,prop,7.1.3,175,source_aligned/ega4-7.tex,27,1,baseline_aux_present,true,7.1,175,subsection.7.1,true,true,ega4.c04.prop.7-1-3,175
ega4.c04.eq.7-1-3-1,IV.7.1.3.1,{7.1.3.1},AMS.491,IV,c04,eq,Formal equidimensionality and formally catenary rings,175,source_aligned/ega4-7.tex,45,1,baseline_aux_present,true,{7.1.3.1},175,AMS.491,true,true,ega4.c04.eq.7-1-3-1,175
ega4.c04.eq.7-1-3-2,IV.7.1.3.2,{7.1.3.2},AMS.492,IV,c04,eq,Formal equidimensionality and formally catenary rings,176,source_aligned/ega4-7.tex,51,1,baseline_aux_present,true,{7.1.3.2},176,AMS.492,true,true,ega4.c04.eq.7-1-3-2,176
ega4.c04.eq.7-1-3-3,IV.7.1.3.3,{7.1.3.3},AMS.493,IV,c04,eq,Formal equidimensionality and formally catenary rings,176,source_aligned/ega4-7.tex,57,1,baseline_aux_present,true,{7.1.3.3},176,AMS.493,true,true,ega4.c04.eq.7-1-3-3,176
ega4.c04.eq.7-1-3-4,IV.7.1.3.4,{7.1.3.4},AMS.494,IV,c04,eq,Formal equidimensionality and formally catenary rings,176,source_aligned/ega4-7.tex,64,1,baseline_aux_present,true,{7.1.3.4},176,AMS.494,true,true,ega4.c04.eq.7-1-3-4,176
ega4.c04.eq.7-1-3-5,IV.7.1.3.5,{7.1.3.5},AMS.495,IV,c04,eq,Formal equidimensionality and formally catenary rings,176,source_aligned/ega4-7.tex,71,1,baseline_aux_present,true,{7.1.3.5},176,AMS.495,true,true,ega4.c04.eq.7-1-3-5,176
ega4.c04.eq.7-1-3-6,IV.7.1.3.6,{7.1.3.6},AMS.496,IV,c04,eq,Formal equidimensionality and formally catenary rings,176,source_aligned/ega4-7.tex,78,1,baseline_aux_present,true,{7.1.3.6},176,AMS.496,true,true,ega4.c04.eq.7-1-3-6,176
ega4.c04.eq.7-1-3-7,IV.7.1.3.7,{7.1.3.7},AMS.497,IV,c04,eq,Formal equidimensionality and formally catenary rings,176,source_aligned/ega4-7.tex,83,1,baseline_aux_present,true,{7.1.3.7},176,AMS.497,true,true,ega4.c04.eq.7-1-3-7,176
ega4.c04.cor.7-1-4,IV.7.1.4,7.1,AMS.497,IV,c04,cor,7.1.4,176,source_aligned/ega4-7.tex,102,1,baseline_aux_present,true,7.1,176,AMS.497,true,true,ega4.c04.cor.7-1-4,176
ega4.c04.cor.7-1-5,IV.7.1.5,7.1,Item.245,IV,c04,cor,7.1.5,176,source_aligned/ega4-7.tex,118,1,baseline_aux_present,true,7.1,176,Item.245,true,true,ega4.c04.cor.7-1-5,176
ega4.c04.rem.7-1-6,IV.7.1.6,7.1,Item.245,IV,c04,rem,7.1.6,177,source_aligned/ega4-7.tex,129,1,baseline_aux_present,true,7.1,177,Item.245,true,true,ega4.c04.rem.7-1-6,177
ega4.c04.lem.7-1-7,IV.7.1.7,7.1,Item.245,IV,c04,lem,7.1.7,177,source_aligned/ega4-7.tex,134,1,baseline_aux_present,true,7.1,177,Item.245,true,true,ega4.c04.lem.7-1-7,177
ega4.c04.thm.7-1-8,IV.7.1.8,7.1,Item.245,IV,c04,thm,7.1.8,177,source_aligned/ega4-7.tex,149,1,baseline_aux_present,true,7.1,177,Item.245,true,true,ega4.c04.thm.7-1-8,177
ega4.c04.def.7-1-9,IV.7.1.9,7.1,Item.248,IV,c04,def,7.1.9,177,source_aligned/ega4-7.tex,181,1,baseline_aux_present,true,7.1,177,Item.248,true,true,ega4.c04.def.7-1-9,177
ega4.c04.prop.7-1-10,IV.7.1.10,7.1,Item.248,IV,c04,prop,7.1.10,178,source_aligned/ega4-7.tex,188,1,baseline_aux_present,true,7.1,178,Item.248,true,true,ega4.c04.prop.7-1-10,178
ega4.c04.prop.7-1-11,IV.7.1.11,7.1,Item.248,IV,c04,prop,7.1.11,178,source_aligned/ega4-7.tex,197,1,baseline_aux_present,true,7.1,178,Item.248,true,true,ega4.c04.prop.7-1-11,178
ega4.c04.item.7-1-12,IV.7.1.12,7.1,Item.250,IV,c04,item,7.1.12,178,source_aligned/ega4-7.tex,212,1,baseline_aux_present,true,7.1,178,Item.250,true,true,ega4.c04.item.7-1-12,178
ega4.c04.cor.7-1-13,IV.7.1.13,7.1,Item.252,IV,c04,cor,7.1.13,178,source_aligned/ega4-7.tex,225,1,baseline_aux_present,true,7.1,178,Item.252,true,true,ega4.c04.cor.7-1-13,178
ega4.c04.subsec.7-2,subsection:IV.7.2,7.2,subsection.7.2,IV,c04,subsec,Strictly equidimensional rings and strictly formally catenary rings,178,source_aligned/ega4-7.tex,242,1,baseline_aux_present,true,7.2,178,subsection.7.2,true,true,ega4.c04.subsec.7-2,178
ega4.c04.statement.7-2-1,IV.7.2.1,7.2,subsection.7.2,IV,c04,statement,7.2.1,178,source_aligned/ega4-7.tex,245,1,baseline_aux_present,true,7.2,178,subsection.7.2,true,true,ega4.c04.statement.7-2-1,178
ega4.c04.statement.7-2-1-1,IV.7.2.1.1,7.2,subsection.7.2,IV,c04,statement,7.2.1.1,178,source_aligned/ega4-7.tex,254,1,baseline_aux_present,true,7.2,178,subsection.7.2,true,true,ega4.c04.statement.7-2-1-1,178
ega4.c04.prop.7-2-2,IV.7.2.2,7.2,Item.255,IV,c04,prop,7.2.2,179,source_aligned/ega4-7.tex,275,1,baseline_aux_present,true,7.2,179,Item.255,true,true,ega4.c04.prop.7-2-2,179
ega4.c04.prop.7-2-3,IV.7.2.3,7.2,Item.257,IV,c04,prop,7.2.3,179,source_aligned/ega4-7.tex,295,1,baseline_aux_present,true,7.2,179,Item.257,true,true,ega4.c04.prop.7-2-3,179
ega4.c04.prop.7-2-4,IV.7.2.4,7.2,Item.260,IV,c04,prop,7.2.4,179,source_aligned/ega4-7.tex,319,1,baseline_aux_present,true,7.2,179,Item.260,true,true,ega4.c04.prop.7-2-4,179
ega4.c04.thm.7-2-5,IV.7.2.5,7.2,Item.266,IV,c04,thm,7.2.5,180,source_aligned/ega4-7.tex,350,1,baseline_aux_present,true,7.2,180,Item.266,true,true,ega4.c04.thm.7-2-5,180
ega4.c04.eq.7-2-5-1,IV.7.2.5.1,{7.2.5.1},AMS.498,IV,c04,eq,Strictly equidimensional rings and strictly formally catenary rings,181,source_aligned/ega4-7.tex,392,1,baseline_aux_present,true,{7.2.5.1},181,AMS.498,true,true,ega4.c04.eq.7-2-5-1,181
ega4.c04.def.7-2-6,IV.7.2.6,7.2,AMS.498,IV,c04,def,7.2.6,181,source_aligned/ega4-7.tex,408,1,baseline_aux_present,true,7.2,181,AMS.498,true,true,ega4.c04.def.7-2-6,181
ega4.c04.cor.7-2-7,IV.7.2.7,7.2,AMS.498,IV,c04,cor,7.2.7,181,source_aligned/ega4-7.tex,413,1,baseline_aux_present,true,7.2,181,AMS.498,true,true,ega4.c04.cor.7-2-7,181
ega4.c04.cor.7-2-8,IV.7.2.8,7.2,AMS.498,IV,c04,cor,7.2.8,181,source_aligned/ega4-7.tex,423,1,baseline_aux_present,true,7.2,181,AMS.498,true,true,ega4.c04.cor.7-2-8,181
ega4.c04.cor.7-2-9,IV.7.2.9,7.2,AMS.498,IV,c04,cor,7.2.9,182,source_aligned/ega4-7.tex,432,1,baseline_aux_present,true,7.2,182,AMS.498,true,true,ega4.c04.cor.7-2-9,182
ega4.c04.statement.7-2-10,IV.7.2.10,7.2,AMS.498,IV,c04,statement,7.2.10,182,source_aligned/ega4-7.tex,441,1,baseline_aux_present,true,7.2,182,AMS.498,true,true,ega4.c04.statement.7-2-10,182
ega4.c04.subsec.7-3,subsection:IV.7.3,7.3,subsection.7.3,IV,c04,subsec,Formal fibres of Noetherian local rings,182,source_aligned/ega4-7.tex,454,1,baseline_aux_present,true,7.3,182,subsection.7.3,true,true,ega4.c04.subsec.7-3,182
ega4.c04.statement.7-3-1,IV.7.3.1,7.3,subsection.7.3,IV,c04,statement,7.3.1,182,source_aligned/ega4-7.tex,457,1,baseline_aux_present,true,7.3,182,subsection.7.3,true,true,ega4.c04.statement.7-3-1,182
ega4.c04.lem.7-3-2,IV.7.3.2,7.3,Item.275,IV,c04,lem,7.3.2,182,source_aligned/ega4-7.tex,476,1,baseline_aux_present,true,7.3,182,Item.275,true,true,ega4.c04.lem.7-3-2,182
ega4.c04.cor.7-3-3,IV.7.3.3,7.3,Item.278,IV,c04,cor,7.3.3,182,source_aligned/ega4-7.tex,492,1,baseline_aux_present,true,7.3,182,Item.278,true,true,ega4.c04.cor.7-3-3,182
