layer	inherited_path	inherited_tex_line	inherited_unit	printed_pages	line	role	disposition	evidence
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	176	eq.019	80	\leg{a}{g}=\pm1,& \leg{a}{g'}=\pm1,& \leg{a}{g''}=\pm1,& \text{etc.}\\[0.3em]	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	177	eq.019	80	\leg{a}{h}=\pm1,& \leg{a}{h'}=\pm1,& \leg{a}{h''}=\pm1,& \text{etc.}	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	178	eq.019	80	\end{array}	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	179	eq.019	80	\right.	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	180	eq.019	80	\]	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	181	eq.019	80		WRAPPER_OR_BLANK	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	182	par.024	80	\unitid{dirichlet.v1.p04b.en.par.024}Comparing the second member of each of these relations with the second member of the corresponding relation of table $(\varepsilon)$, one will find as many changes of sign as there are prime numbers $4n+3$ among the numbers $g$, $g'$, $g''$, \ldots{}, $h$, $h'$, $h''$, \ldots{}.	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	183	par.024	80		WRAPPER_OR_BLANK	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	184	par.025	80	\unitid{dirichlet.v1.p04b.en.par.025}The number of changes will therefore be even when among the numbers $g$, $g'$, $g''$, \ldots{}, $h$, $h'$, $h''$, \ldots{} there is an even number of the form $4n+3$. In this case, which will occur every time that $t=gg'g''\ldots{}\times hh'h''\ldots$ is of the form $4n+1$, the product of the second members of the relations $(\zeta)$ will therefore be the same as the product of the second members of the relations $(\varepsilon)$.	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	185	par.025	80		WRAPPER_OR_BLANK	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	186	par.026	80	\unitid{dirichlet.v1.p04b.en.par.026}On the other hand, one may, by virtue of the law of reciprocity, reverse the first members of the relations $(\zeta)$ without its being necessary to change the sign of any of the second members of these relations. The product of all the reversed expressions, that is, $\leg{gg'g''\ldots{}\times hh'h''\ldots}{a}$ or $\leg{t}{a}$, is therefore equal to the product of the second members of the relations $(\zeta)$ and consequently also, according to what has previously been seen, equal to the product of the second members of the relations $(\varepsilon)$. Now, having proved above that this last product is equal to $\leg{t}{p}$, one has:	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	187	eq.020	80	\unitid{dirichlet.v1.p04b.en.eq.020}	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	188	eq.020	80	\[	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	189	eq.020	80	\leg{t}{p}=\leg{t}{a}.	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	190	eq.020	80	\]	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	191	eq.020	80		WRAPPER_OR_BLANK	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	192	par.027	80	\unitid{dirichlet.v1.p04b.en.par.027}This result concerns the case in which $t$ is of the form $4n+1$; if one examines in a similar way the case of $t=4n+3$, one will find that one then has:	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	193	eq.021	80	\unitid{dirichlet.v1.p04b.en.eq.021}	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	194	eq.021	80	\[	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	195	eq.021	80	\leg{t}{p}=-\leg{t}{a}.	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	196	eq.021	80	\]	AUTHOR_TEXT_MATH_OR_STRUCTURE	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	197	eq.021	80		WRAPPER_OR_BLANK	SOURCE_REPLAYED; CORRECTED_DERIVATIVE_ONLY_ACCEPTED	qa/s02/source/p080_authority.png
en	inherited/R28/Dirichlet_R28_V1_IVb75_80_20260607/new/en/tex/04b_div4_pp75_80_en.tex	198			\end{document}	WRAPPER_OR_BLANK	PRESERVED_NOT_INGESTED_AS_AUTHOR_TEXT	
