"zip_entry","extension","category","compressed_bytes","uncompressed_bytes","is_directory","is_tex_family","is_pdf","is_archive_like","mentions_slavic","mentions_interslavic","mentions_russian","mentions_ukrainian","mentions_french","mentions_spanish","mentions_japanese","mentions_chinese","mentions_korean","mentions_arabic","mentions_persian","mentions_tajik","mentions_turkic","mentions_noether","mentions_gauss","mentions_sga","mentions_zenodo"
"modern-latex-manuscripts-20260609-174659/reader-pdfs/noether/63 Emmy Noether - Paper 02 - French Complete Translation Pilot.pdf",".pdf","modern-latex-manuscripts","478347","570284","False","False","True","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False"
"modern-latex-manuscripts-20260609-174659/reader-pdfs/noether/74 Emmy Noether - Spanish Translation Cumulative through Paper 43.pdf",".pdf","modern-latex-manuscripts","2259249","2295635","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","True","False","False","False"
"modern-latex-manuscripts-20260609-174659/reader-pdfs/noether/75 Emmy Noether - Japanese Translation Cumulative through Paper 43.pdf",".pdf","modern-latex-manuscripts","2149110","2170469","False","False","True","False","False","False","False","False","False","False","True","False","False","False","False","False","False","True","False","False","False"
"modern-latex-manuscripts-20260609-174659/reader-pdfs/noether/78 Emmy Noether - Paper 17 Sections 10-12 and Paper 18 - Spanish Translation.pdf",".pdf","modern-latex-manuscripts","279653","284773","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","True","False","False","False"
"modern-latex-manuscripts-20260609-174659/reader-pdfs/noether/79 Emmy Noether - Paper 17 Sections 10-12 and Paper 18 - Japanese Translation.pdf",".pdf","modern-latex-manuscripts","195514","199245","False","False","True","False","False","False","False","False","False","False","True","False","False","False","False","False","False","True","False","False","False"
"modern-latex-manuscripts-20260609-174659/reader-pdfs/noether/86 Emmy Noether - Papers 25-29 - Spanish Translation.pdf",".pdf","modern-latex-manuscripts","269075","274167","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","True","False","False","False"
"modern-latex-manuscripts-20260609-174659/reader-pdfs/noether/87 Emmy Noether - Papers 25-29 - Japanese Translation.pdf",".pdf","modern-latex-manuscripts","203278","206010","False","False","True","False","False","False","False","False","False","False","True","False","False","False","False","False","False","True","False","False","False"
"modern-latex-manuscripts-20260609-174659/reader-pdfs/noether/88 Emmy Noether - Paper 30 - Spanish Translation.pdf",".pdf","modern-latex-manuscripts","383391","390330","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","True","False","False","False"
"modern-latex-manuscripts-20260609-174659/reader-pdfs/noether/89 Emmy Noether - Paper 30 - Japanese Translation.pdf",".pdf","modern-latex-manuscripts","301901","305522","False","False","True","False","False","False","False","False","False","False","True","False","False","False","False","False","False","True","False","False","False"
"modern-latex-manuscripts-20260609-174659/reader-pdfs/noether/90 Emmy Noether - Paper 31 - Spanish Translation.pdf",".pdf","modern-latex-manuscripts","340045","347071","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","True","False","False","False"
"modern-latex-manuscripts-20260609-174659/reader-pdfs/noether/91 Emmy Noether - Paper 31 - Japanese Translation.pdf",".pdf","modern-latex-manuscripts","237921","241568","False","False","True","False","False","False","False","False","False","False","True","False","False","False","False","False","False","True","False","False","False"
"modern-latex-manuscripts-20260609-174659/reader-pdfs/noether/92 Emmy Noether - Paper 34 Part 2 - Spanish Translation.pdf",".pdf","modern-latex-manuscripts","252375","258715","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","True","False","False","False"
"modern-latex-manuscripts-20260609-174659/reader-pdfs/noether/93 Emmy Noether - Paper 34 Part 2 - Japanese Translation.pdf",".pdf","modern-latex-manuscripts","165380","168632","False","False","True","False","False","False","False","False","False","False","True","False","False","False","False","False","False","True","False","False","False"
"modern-latex-manuscripts-20260609-174659/reader-pdfs/noether/94 Emmy Noether - Paper 34 Sections 15-26 Complete - Spanish Translation.pdf",".pdf","modern-latex-manuscripts","288709","294957","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","True","False","False","False"
"modern-latex-manuscripts-20260609-174659/reader-pdfs/noether/95 Emmy Noether - Paper 34 Sections 15-26 Complete - Japanese Translation.pdf",".pdf","modern-latex-manuscripts","194277","197262","False","False","True","False","False","False","False","False","False","False","True","False","False","False","False","False","False","True","False","False","False"
"modern-latex-manuscripts-20260609-174659/reader-pdfs/noether/96 Emmy Noether - Paper 35 - Spanish Translation.pdf",".pdf","modern-latex-manuscripts","293003","299836","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","True","False","False","False"
"modern-latex-manuscripts-20260609-174659/reader-pdfs/noether/97 Emmy Noether - Paper 35 - Japanese Translation.pdf",".pdf","modern-latex-manuscripts","178483","181729","False","False","True","False","False","False","False","False","False","False","True","False","False","False","False","False","False","True","False","False","False"
"modern-latex-manuscripts-20260609-174659/reader-pdfs/non-european/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/reader-pdfs/non-european/00 Project Guide - Non-European Mathematics Manuscripts.pdf",".pdf","modern-latex-manuscripts","10664","17374","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/reader-pdfs/non-european/01 Combined English Translation Readers.pdf",".pdf","modern-latex-manuscripts","7794284","8428595","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/reader-pdfs/non-european/02 Combined Modern Chinese Renderings.pdf",".pdf","modern-latex-manuscripts","4842249","5097506","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/reader-pdfs/non-european/03 Combined Arabic Translation Drafts.pdf",".pdf","modern-latex-manuscripts","2164804","3140728","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/reader-pdfs/non-european/04 Combined Chinese Originals.pdf",".pdf","modern-latex-manuscripts","8568322","9213086","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/reader-pdfs/non-european/05 Combined Indian Originals - Sanskrit Readers (excluding scan-backed Brahmagupta).pdf",".pdf","modern-latex-manuscripts","639983","709689","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/reader-pdfs/non-european/06 Combined Islamic and Arabic Original Readers.pdf",".pdf","modern-latex-manuscripts","1325729","1461340","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/reader-pdfs/non-european/07 Combined Reference Texts.pdf",".pdf","modern-latex-manuscripts","586520","627897","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
