crosswalk_id,language,production_ledger_path,production_ledger_sha256,production_data_row,source_term,target_term,sense,status,source_evidence,source_excerpt,german_source_evidence,decision_note,production_row_sha256,mapping_status,mapping_method,mapping_precision,wordweb_term_id,wordweb_candidate_term_ids,wordweb_candidate_sense_ids,wordweb_mapped_sense_ids,attestation_effect,promotion_effect,human_or_MII_effect
ES-093,es,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/romance_rebase_20260717/work/spanish/GERMAN_SPANISH_TERMINOLOGY_LEDGER.csv,395C18C21D53C3E439DF95891DE197866548F4EBD0D550453ED83D8CE7B5B9EA,93,Norm,norma,field norm,source-supported,2206.09700v1:C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\tex_corpus_expanded_validated_20260628\spanish\2206.09700v1\Grupos_ortogonales.tex:277; sha256=FD93063C54C5C3581359C768273EA31904538E5A973AEDAC674580D0E85A4518,Usando el determinante y la norma del espinor,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\authority_r823\pkg_r823\Noether_R823_WebB_R822_P20p27_31_RunInDashRefine_20260717\1\01_cumulative\Noether_R823_cum_de.tex:176; sha256=EE8955BCF7A263917BE57DBC8F682601550CDCB5260D02CA6D486C6A6DFD4F21; excerpt=\providecommand{\Norm}{N},Native Spanish register witness; R823 context controls the mathematical sense.,696CBAF860AE0907FB79BBE1E9CE5295D8074F9E12ACF68E1F0CB199CBBD8F56,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
ES-094,es,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/romance_rebase_20260717/work/spanish/GERMAN_SPANISH_TERMINOLOGY_LEDGER.csv,395C18C21D53C3E439DF95891DE197866548F4EBD0D550453ED83D8CE7B5B9EA,94,Verzweigung,ramificación,ramification,source-supported,2209.02110v1:C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\tex_corpus_expanded_validated_20260628\spanish\2209.02110v1\2209_unpacked\monoides.tex:678; sha256=DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D,"$ de divisores no cero de R forma un submonoide \textit{integral} del monoide multiplicativo R. Por ejemplo, $\bb{Z}^{\prime}$ es \textit{integral}, y $\overline{\bb{Z}}^{\prime} = \bb{Z}^{\prime}/(\pm)$ es un monoide libre, generado por lo","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\authority_r823\pkg_r823\Noether_R823_WebB_R822_P20p27_31_RunInDashRefine_20260717\1\01_cumulative\Noether_R823_cum_de.tex:9124; sha256=EE8955BCF7A263917BE57DBC8F682601550CDCB5260D02CA6D486C6A6DFD4F21; excerpt=Die \emph{algebraisch-geometrische Theorie} von Brill--Noether setzt nur den Begriff \glqq{}aufeinanderfolgender Punkte\grqq{} eines Zweiges voraus, der auf die Reihenentwicklung i",Native Spanish register witness; R823 context controls the mathematical sense.,0320F3D2CC596C19B865D14C7900EDCBE1C97E373496DCB09BC4E40123DEF169,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
ES-095,es,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/romance_rebase_20260717/work/spanish/GERMAN_SPANISH_TERMINOLOGY_LEDGER.csv,395C18C21D53C3E439DF95891DE197866548F4EBD0D550453ED83D8CE7B5B9EA,95,Zerfällungskörper,cuerpo de descomposición,splitting field,source-supported,github_NunoSempere_Apuntes:C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\tex_corpus_expanded_validated_20260628\spanish\github_NunoSempere_Apuntes\Algebra Conmutativa\tex\AlgebraConmutativa_Ejs.tex:102; sha256=2CCFDBA96D8ABFB26BC33C42B593921EC110AEE71A2A8DB79E58211E8CF11968,\ppart Demuestra que $\K$ es un cuerpo de descomposición para el polinomio $x^{p^n}-x$.,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\authority_r823\pkg_r823\Noether_R823_WebB_R822_P20p27_31_RunInDashRefine_20260717\1\01_cumulative\Noether_R823_cum_de.tex:16069; sha256=EE8955BCF7A263917BE57DBC8F682601550CDCB5260D02CA6D486C6A6DFD4F21; excerpt=\section*{32. Gemeinsam mit R. Brauer: Über minimale Zerfällungskörper irreduzibler Darstellungen},Native Spanish register witness; R823 context controls the mathematical sense.,6ECC2BF2C8F8ED679B2F0ED30B6AE3893954D0D1BEE64CF56A6429DD374D0841,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
ES-096,es,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/romance_rebase_20260717/work/spanish/GERMAN_SPANISH_TERMINOLOGY_LEDGER.csv,395C18C21D53C3E439DF95891DE197866548F4EBD0D550453ED83D8CE7B5B9EA,96,Gruppenring,anillo de grupo,group ring,reviewed,R823_ES:C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\cum_es.tex:13358; sha256=7B9097D657B6A39F9304197FA65A9A16BD5EAEAE190340EE735CD867EA8A7861,"La teoría frobeniana de los caracteres de grupos --esto es, de la representación de grupos finitos-- se concibe como teoría de ideales de un anillo completamente reducible, el anillo de grupo. Por ello se desarrollan en general los teoremas","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\authority_r823\pkg_r823\Noether_R823_WebB_R822_P20p27_31_RunInDashRefine_20260717\1\01_cumulative\Noether_R823_cum_de.tex:14209; sha256=EE8955BCF7A263917BE57DBC8F682601550CDCB5260D02CA6D486C6A6DFD4F21; excerpt=Die Frobeniussche Theorie der Gruppencharaktere -- also der Darstellung endlicher Gruppen -- wird aufgefaßt als Idealtheorie eines vollständig reduzibeln Ringes, des Gruppenringes.",Specialist/historical term reviewed directly in the R823 bilingual production text; no native-corpus hit claimed.,BFAEEB1CE8028219A313AFA2616032E836ECF9DF4C94A4FC58282A3F1ED7238B,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
ES-097,es,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/romance_rebase_20260717/work/spanish/GERMAN_SPANISH_TERMINOLOGY_LEDGER.csv,395C18C21D53C3E439DF95891DE197866548F4EBD0D550453ED83D8CE7B5B9EA,97,Idealquotient,cociente de ideales,ideal quotient,reviewed,R823_ES:C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\cum_es.tex:8264; sha256=7B9097D657B6A39F9304197FA65A9A16BD5EAEAE190340EE735CD867EA8A7861,"Debe observarse que dos grupos de puntos corresiduales no necesitan consistir en el mismo número de puntos, del mismo modo que ideales equivalentes no necesitan tener el mismo grado. Así, por ejemplo, todos los ideales principales son equiv","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\authority_r823\pkg_r823\Noether_R823_WebB_R822_P20p27_31_RunInDashRefine_20260717\1\01_cumulative\Noether_R823_cum_de.tex:14367; sha256=EE8955BCF7A263917BE57DBC8F682601550CDCB5260D02CA6D486C6A6DFD4F21; excerpt=Idealquotienten vereinfachen läßt, und weil ich ein Versehen berichtigen will:",Specialist/historical term reviewed directly in the R823 bilingual production text; no native-corpus hit claimed.,A6975762EE80D356A236D1AAEFCA3666DFD410594748743CF176023A82D3BA51,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
ES-098,es,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/romance_rebase_20260717/work/spanish/GERMAN_SPANISH_TERMINOLOGY_LEDGER.csv,395C18C21D53C3E439DF95891DE197866548F4EBD0D550453ED83D8CE7B5B9EA,98,Hauptideal,ideal principal,principal ideal,source-supported,github_NunoSempere_Apuntes:C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260628_french_spanish_native_math_register\tex_corpus_expanded_validated_20260628\spanish\github_NunoSempere_Apuntes\Algebra Conmutativa\tex\1_AnillosI.tex:534; sha256=48BA7D1F12E9F12A4B1ACC034B78836EA4C073F3E6B2F503D4A9A5AB686EBD21,"Sea $R$ un anillo, el ideal principal generado por un elemento $a \in R$ es el conjunto:","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\authority_r823\pkg_r823\Noether_R823_WebB_R822_P20p27_31_RunInDashRefine_20260717\1\01_cumulative\Noether_R823_cum_de.tex:9135; sha256=EE8955BCF7A263917BE57DBC8F682601550CDCB5260D02CA6D486C6A6DFD4F21; excerpt=Jeder Modul, der eine Basis aus endlich vielen Elementen besitzt, durch die sich jedes Element linear mit Koeffizienten aus \(\frS\) darstellen läßt, wird als ein \emph{endlicher} ",Native Spanish register witness; R823 context controls the mathematical sense.,66034DF6650387845BB0B7B37DF564D49269C2D9F4F391C3C7FDB2A9037B8203,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
ES-099,es,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/romance_rebase_20260717/work/spanish/GERMAN_SPANISH_TERMINOLOGY_LEDGER.csv,395C18C21D53C3E439DF95891DE197866548F4EBD0D550453ED83D8CE7B5B9EA,99,ganzer Abschluß,clausura integral,integral closure,reviewed,R823_ES:C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\cum_es.tex:14744; sha256=7B9097D657B6A39F9304197FA65A9A16BD5EAEAE190340EE735CD867EA8A7861,"es un elemento no nulo de $\Omega$, de hecho el cuadrado del determinante de los elementos conjugados de la base. De la clausura integral de $\mo$ en $\Omega$ se sigue que este determinante es un elemento de $\mo$ tan pronto como todos los ",C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\authority_r823\pkg_r823\Noether_R823_WebB_R822_P20p27_31_RunInDashRefine_20260717\1\01_cumulative\Noether_R823_cum_de.tex; sha256=EE8955BCF7A263917BE57DBC8F682601550CDCB5260D02CA6D486C6A6DFD4F21; concept search=ganzer Abschluß,Specialist/historical term reviewed directly in the R823 bilingual production text; no native-corpus hit claimed.,57C25B21F9444668FE82E5C8321782843413A4250F57F469202359453C7F12FC,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
ES-100,es,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/romance_rebase_20260717/work/spanish/GERMAN_SPANISH_TERMINOLOGY_LEDGER.csv,395C18C21D53C3E439DF95891DE197866548F4EBD0D550453ED83D8CE7B5B9EA,100,algebraischer Funktionenkörper,cuerpo de funciones algebraicas,algebraic function field,reviewed,R823_ES:C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\cum_es.tex:8124; sha256=7B9097D657B6A39F9304197FA65A9A16BD5EAEAE190340EE735CD867EA8A7861,"Un cuerpo de números algebraicos se define como un cuerpo de grado \(n\) sobre el cuerpo \(R\) de los números racionales; un cuerpo de funciones algebraicas de una variable, como un cuerpo de grado \(n\) sobre el cuerpo \(K(z)\) de todas la",C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\authority_r823\pkg_r823\Noether_R823_WebB_R822_P20p27_31_RunInDashRefine_20260717\1\01_cumulative\Noether_R823_cum_de.tex:14330; sha256=EE8955BCF7A263917BE57DBC8F682601550CDCB5260D02CA6D486C6A6DFD4F21; excerpt=Beispiele noch der Ring aller ganzen Größen eines algebraischen Funktionenkörpers,Specialist/historical term reviewed directly in the R823 bilingual production text; no native-corpus hit claimed.,A548D468F376CACB99C38271154A37F1F36559375E3B106C6DBDC62E52634D40,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
ES-101,es,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/romance_rebase_20260717/work/spanish/GERMAN_SPANISH_TERMINOLOGY_LEDGER.csv,395C18C21D53C3E439DF95891DE197866548F4EBD0D550453ED83D8CE7B5B9EA,101,Koeffizientenkörper,cuerpo de coeficientes,coefficient field,reviewed,R823_ES:C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\work\spanish\cum_es.tex:4317; sha256=7B9097D657B6A39F9304197FA65A9A16BD5EAEAE190340EE735CD867EA8A7861,"2. Toda base racional debe contener, para cuerpos de la primera especie, al menos $n$ funciones; si contiene exactamente $n$ funciones, que entonces han de ser algebraicamente independientes, la llamaré ``base mínima''. La cuestión de la ex","C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\romance_rebase_20260717\authority_r823\pkg_r823\Noether_R823_WebB_R822_P20p27_31_RunInDashRefine_20260717\1\01_cumulative\Noether_R823_cum_de.tex:14257; sha256=EE8955BCF7A263917BE57DBC8F682601550CDCB5260D02CA6D486C6A6DFD4F21; excerpt=Die Bedingung ist hinreichend unter der Voraussetzung, daß der Wurzelkörper $P^{1/p}$ endliche Erweiterung des Koeffizientenkörpers\footnote{Siehe S. 28, Fußnote 2.} ist, sobald di",Specialist/historical term reviewed directly in the R823 bilingual production text; no native-corpus hit claimed.,935FC7492BBABB27869207790920C933CE2E5E92B412480B6381816085F5557C,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-001,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,1,direkte Darstellung,représentation directe,Représentation respectant l'ordre du produit.,source-supported,working/r823_fr/post43/book_intro_ch01_fr.tex:17,,,,FAE90CF683BA74BF2997A7556D6339332A31670D507D57DD460A48EEE44FB053,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-002,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,2,reziproke Darstellung,représentation réciproque,Étiquette historique de Noether conservée; ne signifie pas « représentation inverse ».,source-supported,"Autorité R823, l. 21069--21071; production book_intro_ch01_fr.tex:25-27.",,,,F551A73C9D8F28F6801323E26326EA4A913DDE9907F5ECE00FC95055A374F9E3,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-003,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,3,reziprok ringhomomorph,antihomomorphisme d'anneaux,Application additive qui renverse l'ordre du produit. Décision QA contraignante; « homomorphisme réciproque » est rejeté.,source-supported,"Définition et formule dans book_intro_ch01_fr.tex:27; autorité R823, env. l. 21088--21095.",,,,9A01D9C3482B26FE6C6F10A079568EFA1910711A84476A884E855BD3D15C6314,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-004,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,4,reziprok isomorph,anti-isomorphisme d'anneaux; anti-isomorphe,Cas bijectif de l'antihomomorphisme.,source-supported,"Autorité R823, l. 21077--21087; exemple de la transposition dans book_intro_ch01_fr.tex:32-39.",,,,47E23FD36D4649A8508FCB6C4506085A9B5984D46992BB1970F43D1D06C89AD7,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-005,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,5,Darstellungsmodul,module de représentation,Distinguer module direct et module réciproque; garder les abréviations historiques m. r. d./m. r. r.,source-supported,book_intro_ch01_fr.tex:52-68; usage natif des « modules sur une algèbre » dans working/french_canon/validated_tex/0911.2903v2/0911.2903_unpacked/Exp.1014.B.Keller.tex:1370-1406.,,,,5138C7ADB6E2991C32DBBED149C415D5EBFBDA4C97C1795C53C7186F935C9BA0,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-006,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,6,Doppelmodul,bimodule,Module muni d'actions à gauche et à droite compatibles. Le calque « double module » est rejeté.,source-supported,"Autorité R823, l. 16394--16446 et 17433--17528; production N34_s15_fr_body.tex:20,79,103,120 et N34_s18_fr_body.tex:24.",,,,7AC97FCEEA0F6805A87C7CFE63DE55B0834EEC24097EC8D89926AA749AAABA71,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-007,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,7,Darstellungsklasse,classe de représentations,Classe d'équivalence par conjugaison matricielle.,source-supported,"Autorité R823, l. 21089--21097; production book_intro_ch01_fr.tex:42-48.",,,,50178C615B31A8A135D2350F15990F5D9111940A67CDB5E273DF1E1CD4C3FB2F,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-008,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,8,Koeffizientenerweiterung,extension du corps des coefficients; extension des scalaires,Première forme dans le titre historique; seconde dans l'explication moderne. Ne pas calquer « élargissement coefficientiel ».,source-supported,"book_ch02_fr.tex:8; usage SGA/SMF « extension des scalaires » dans math_0206203v2/smf_doc-math_3_01.tex:4666,4922.",,,,C7497D4CC7F921C2A9EF976BDA5837BD8BD18158737F982A60CE3D32A536B48C,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
