edge_id,candidate_id,source_file,source_line,source_column_1based,visible_reference_tex,reference_form,reference_scope,structural_context,target_stable_id,destination_label,pdf_destination,target_kind,target_pdf_page,resolution_basis,link_origin,compiled_status,source_span_sha256,compiled_pdf_anchor
sga2.r6.edge.000314,sga2.r6.candidate.000453,parts/07_expose_VII.tex,234,44,\eqref{eq:VII.1.2},preexisting_eqref_command,VII,1,sga2.e07.1.equation.1-2,eq:VII.1.2,eq:VII.1.2,equation,55,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,78D8109C699CDC7E00A33D47263D4AB05E7B7567AE3574602F636ABDFE05224E,AMS.463
sga2.r6.edge.000315,sga2.r6.candidate.000457,parts/07_expose_VII.tex,283,28,Lemma~1.6,named_locator,VII,1,sga2.e07.1.lemma.1-6,VII.1.6,VII.1.6,lemma,56,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,E71904B886F08275BE97D82739F99556236E0C03A4B8F895B97A84E6B385D740,section*.467
sga2.r6.edge.000316,sga2.r6.candidate.000458,parts/07_expose_VII.tex,283,77,Lemma~1.5,named_locator,VII,1,sga2.e07.1.lemma.1-5,VII.1.5,VII.1.5,lemma,56,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,584E442C734B4E601075E7413B4B2C677D00377BD58D694AF600659AEAC7D6FB,section*.466
sga2.r6.edge.000317,sga2.r6.candidate.000459,parts/07_expose_VII.tex,288,13,III.3.3,cross_expose_locator,III,1,sga2.e03.3.proposition.3-3,III.3.3,III.3.3,proposition,24,unique_target_from_syntactic_kind_scope,new,compiled_new_r6,B9F9ADA357ECB5059A0FE6CC2F24CC34982F2E432D31B80C6096B6DC9EF01869,section*.229
sga2.r6.edge.000318,sga2.r6.candidate.000460,parts/07_expose_VII.tex,289,59,Proposition~1.2,named_locator,VII,1,sga2.e07.1.proposition.1-2,VII.1.2,VII.1.2,proposition,54,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,B3579A0DAB7EC78570E076F81798797A84C5B2BA47350265E4AC7A9E8AFF7C4A,section*.449
sga2.r6.edge.000319,sga2.r6.candidate.000461,parts/07_expose_VII.tex,290,74,Lemma~1.5,named_locator,VII,1,sga2.e07.1.lemma.1-5,VII.1.5,VII.1.5,lemma,56,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,584E442C734B4E601075E7413B4B2C677D00377BD58D694AF600659AEAC7D6FB,section*.466
sga2.r6.edge.000320,sga2.r6.candidate.000463,parts/07_expose_VII.tex,320,42,Proposition 2.1,named_locator,VII,2,sga2.e07.2.proposition.2-1,VII.2.1,VII.2.1,proposition,57,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,020BB2E64C1B288E43A356070C9ED896815F69304572125B20FD68F6B6080E93,section*.471
sga2.r6.edge.000321,sga2.r6.candidate.000464,parts/07_expose_VII.tex,324,27,assertion~(2),named_locator,VII,2,sga2.e07.2.proposition.2-1,VII.2.1,VII.2.1,proposition,57,audited_assertion_2_of_proposition_2_1,new,compiled_new_r6,67E0EBA343EA433F1C15AB9CFFD323EFD64EB783D1E711547E4C5C92A789F089,section*.471
sga2.r6.edge.000322,sga2.r6.candidate.000465,parts/07_expose_VII.tex,324,54,assertion~(1),named_locator,VII,2,sga2.e07.2.proposition.2-1,VII.2.1,VII.2.1,proposition,57,audited_assertion_1_of_proposition_2_1,new,compiled_new_r6,8FACABDAE19EA99643973E1BBF2F2C45D01BF13BF64B3408A51774E5E98E8CE0,section*.471
sga2.r6.edge.000323,sga2.r6.candidate.000466,parts/07_expose_VII.tex,325,20,Lemma~1.5,named_locator,VII,2,sga2.e07.1.lemma.1-5,VII.1.5,VII.1.5,lemma,56,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,584E442C734B4E601075E7413B4B2C677D00377BD58D694AF600659AEAC7D6FB,section*.466
sga2.r6.edge.000324,sga2.r6.candidate.000467,parts/07_expose_VII.tex,325,97,Lemma~1.3,named_locator,VII,2,sga2.e07.1.lemma.1-3,VII.1.3,VII.1.3,lemma,55,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,3BC61BC278ADB55F41E0B05822A6432DAF410862FA89C86C18AC2D4748E0CC30,section*.457
sga2.r6.edge.000325,sga2.r6.candidate.000468,parts/07_expose_VII.tex,326,53,Lemma~1.5,named_locator,VII,2,sga2.e07.1.lemma.1-5,VII.1.5,VII.1.5,lemma,56,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,584E442C734B4E601075E7413B4B2C677D00377BD58D694AF600659AEAC7D6FB,section*.466
sga2.r6.edge.000326,sga2.r6.candidate.000469,parts/07_expose_VII.tex,326,84,Lemma~1.3,named_locator,VII,2,sga2.e07.1.lemma.1-3,VII.1.3,VII.1.3,lemma,55,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,3BC61BC278ADB55F41E0B05822A6432DAF410862FA89C86C18AC2D4748E0CC30,section*.457
sga2.r6.edge.000327,sga2.r6.candidate.000470,parts/07_expose_VII.tex,329,10,assertion~(1),named_locator,VII,2,sga2.e07.2.proposition.2-1,VII.2.1,VII.2.1,proposition,57,audited_assertion_1_of_proposition_2_1,new,compiled_new_r6,8FACABDAE19EA99643973E1BBF2F2C45D01BF13BF64B3408A51774E5E98E8CE0,section*.471
sga2.r6.edge.000328,sga2.r6.candidate.000474,parts/07_expose_VII.tex,369,33,Lemma 2.2,named_locator,VII,2,sga2.e07.2.lemma.2-2,VII.2.2,VII.2.2,lemma,57,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,FCA5952AFF58DD02F2CA5AFCADA7B00A3D105C600E6067E3304ED462C1CBDEB4,section*.479
sga2.r6.edge.000329,sga2.r6.candidate.000475,parts/07_expose_VII.tex,403,33,Proposition 2.3,named_locator,VII,2,sga2.e07.2.proposition.2-3,VII.2.3,VII.2.3,proposition,59,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,C2DC82926375B2E5CB42EF46F574B41652375B7660970FBFE4D5CD2B6B67C181,section*.483
sga2.r6.edge.000330,sga2.r6.candidate.000476,parts/07_expose_VII.tex,414,71,Section~2,named_locator,VII,2,sga2.e07.2.section.2,VII.2,VII.2,section,56,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,EA638C43A6512B4B08F0A5CEC85287B0D2538AC7993B9B0AA4CF663129943A8E,section*.470
sga2.r6.edge.000331,sga2.r6.candidate.000477,parts/07_expose_VII.tex,415,39,Propositions~2.1,named_locator,VII,2,sga2.e07.2.proposition.2-1,VII.2.1,VII.2.1,proposition,57,unique_target_from_syntactic_kind_scope,new,compiled_new_r6,EBBC91BAE9BA7E2DF5E9F9E8D2B7CAB0CBDDB4852F9893983DF93A6C508208AD,section*.471
sga2.r6.edge.000332,sga2.r6.candidate.000478,parts/07_expose_VII.tex,415,60,1.7,bare_dotted_locator,VII,2,sga2.e07.1.proposition.1-7,VII.1.7,VII.1.7,proposition,56,unique_target_from_syntactic_scope,new,compiled_new_r6,8F65223004A75F44404F485A1E84090699ACEF51F39DE9411D6D9B377AE859A5,section*.468
sga2.r6.edge.000333,sga2.r6.candidate.000479,parts/07_expose_VII.tex,425,64,Proposition~1.7,named_locator,VII,2,sga2.e07.1.proposition.1-7,VII.1.7,VII.1.7,proposition,56,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,850E0F4E0A1CC5C108953B8BBFC5B8A3134398797590F45C1513F2E8898438A8,section*.468
sga2.r6.edge.000334,sga2.r6.candidate.000480,parts/07_expose_VII.tex,427,43,Lemma~2.2,named_locator,VII,2,sga2.e07.2.lemma.2-2,VII.2.2,VII.2.2,lemma,57,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,5F751410CDA8BDD03393B1BAD17D5609779278301D0C5916A7AE34FC62BD7B2C,section*.479
sga2.r6.edge.000335,sga2.r6.candidate.000481,parts/07_expose_VII.tex,433,39,Lemma~2.2,named_locator,VII,2,sga2.e07.2.lemma.2-2,VII.2.2,VII.2.2,lemma,57,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,5F751410CDA8BDD03393B1BAD17D5609779278301D0C5916A7AE34FC62BD7B2C,section*.479
sga2.r6.edge.000336,sga2.r6.candidate.000482,parts/07_expose_VII.tex,440,74,Proposition~2.1,named_locator,VII,2,sga2.e07.2.proposition.2-1,VII.2.1,VII.2.1,proposition,57,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,007582A44CE1DE8B1E0F1F3FECEB36791C1CEC74C3F72FFCAAB2DDFA6B794697,section*.471
sga2.r6.edge.000337,sga2.r6.candidate.000483,parts/07_expose_VII.tex,447,59,Proposition~1.7,named_locator,VII,2,sga2.e07.1.proposition.1-7,VII.1.7,VII.1.7,proposition,56,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,850E0F4E0A1CC5C108953B8BBFC5B8A3134398797590F45C1513F2E8898438A8,section*.468
sga2.r6.edge.000338,sga2.r6.candidate.000488,parts/08_expose_VIII.tex,219,44,Lemma~1.2,named_locator,VIII,1,sga2.e08.1.lemma.1-2,VIII.1.2,VIII.1.2,lemma,61,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,35B8365C25B74B85F8E8E18F9F764CE3A2ED07BB745972847E5946E298491188,section*.492
sga2.r6.edge.000339,sga2.r6.candidate.000489,parts/08_expose_VIII.tex,257,1,(1.5),parenthesized_locator,VIII,1,sga2.e08.1.equation.1-5,eq:VIII.1.5,eq:VIII.1.5,equation,62,unique_target_from_syntactic_scope,new,compiled_new_r6,0A4594880D0EEC7CFFE15EE1683063952083D42F2FC4FEC167AA50EF56C21115,equation*.501
sga2.r6.edge.000340,sga2.r6.candidate.000490,parts/08_expose_VIII.tex,257,76,Proposition~1.4,named_locator,VIII,1,sga2.e08.1.proposition.1-4,VIII.1.4,VIII.1.4,proposition,61,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,B2F494666E7C8AACCA7B3B4CDC6AE6C3F4987276AB938A0C59F1BFFF67DC9D83,section*.496
sga2.r6.edge.000341,sga2.r6.candidate.000491,parts/08_expose_VIII.tex,259,68,(1.1),parenthesized_locator,VIII,1,sga2.e08.1.equation.1-1,eq:VIII.1.1,eq:VIII.1.1,equation,61,unique_equation_in_parenthesized_formula_context,new,compiled_new_r6,822C5DB25A71FDAB37CFE32A8A9C8626FB03B4529FEAC98AFF0FB535A62D01DB,AMS.494
sga2.r6.edge.000342,sga2.r6.candidate.000492,parts/08_expose_VIII.tex,296,51,Lemma~1.2,named_locator,VIII,1,sga2.e08.1.lemma.1-2,VIII.1.2,VIII.1.2,lemma,61,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,35B8365C25B74B85F8E8E18F9F764CE3A2ED07BB745972847E5946E298491188,section*.492
sga2.r6.edge.000343,sga2.r6.candidate.000497,parts/08_expose_VIII.tex,367,59,2.4,bare_dotted_locator,VIII,2.2,sga2.e08.2-2.lemma.2-4,VIII.2.4,VIII.2.4,lemma,64,unique_non_equation_in_prose_context,new,compiled_new_r6,0814305F8CFB2F14744B7C7CE9DA6768802DF7BDD801D62BE3E0D7CAA0D84C81,lemma.519
sga2.r6.edge.000344,sga2.r6.candidate.000498,parts/08_expose_VIII.tex,397,35,Section~3,named_locator,VIII,2.2,sga2.e08.3.section.3,VIII.3,VIII.3,section,69,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,860DC309763AEC2859B787602C228A81DCFD9C297119D5AF51AA635573E7838A,section*.539
sga2.r6.edge.000345,sga2.r6.candidate.000501,parts/08_expose_VIII.tex,513,65,"V, 2.1)",cross_expose_locator,V,2.2,sga2.e05.2-4.theorem.2-1,V.2.1,V.2.1,theorem,44,unique_target_from_syntactic_scope,new,compiled_new_r6,C3C4346086B46B0B9BD34A9307304C4FD749B08C521766BA073AC123D83090C4,section*.363
sga2.r6.edge.000346,sga2.r6.candidate.000503,parts/08_expose_VIII.tex,545,17,formula~(2.3),named_locator,VIII,2.2,sga2.e08.2-2.equation.2-3,eq:VIII.2.3,eq:VIII.2.3,equation,65,unique_target_from_syntactic_kind_scope,new,compiled_new_r6,DF20538BDCCBBAB14A5246653897918E542B51D655BA31403098B82296EE435D,AMS.523
sga2.r6.edge.000347,sga2.r6.candidate.000504,parts/08_expose_VIII.tex,584,38,(2.2),parenthesized_locator,VIII,2.2,sga2.e08.2-2.equation.2-2,eq:VIII.2.2,eq:VIII.2.2,equation,65,unique_equation_in_parenthesized_formula_context,new,compiled_new_r6,46EB1D6FF3FD5C4AEF045D2570C668972F095D4ABB5FFD2049579D1AD65EBC6D,AMS.521
sga2.r6.edge.000348,sga2.r6.candidate.000505,parts/08_expose_VIII.tex,604,68,(2.6),parenthesized_locator,VIII,2.2,sga2.e08.2-2.equation.2-6,eq:VIII.2.6,eq:VIII.2.6,equation,66,unique_target_from_syntactic_scope,new,compiled_new_r6,F92EF3ECDDA7E728E4D2E580DCB189058E94676A582F44BA0AA2809B026F6E18,AMS.530
sga2.r6.edge.000349,sga2.r6.candidate.000507,parts/08_expose_VIII.tex,623,47,Lemma 2.5,named_locator,VIII,2.2,sga2.e08.2-2.lemma.2-5,VIII.2.5,VIII.2.5,lemma,66,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,84767D2EF9031A641C16839B8790BFE94C45922376B68D7A803A478021F6F87F,section*.531
sga2.r6.edge.000350,sga2.r6.candidate.000508,parts/08_expose_VIII.tex,645,42,VII.2.3,cross_expose_locator,VII,2.2,sga2.e07.2.proposition.2-3,VII.2.3,VII.2.3,proposition,59,unique_target_from_syntactic_kind_scope,new,compiled_new_r6,C80F6D8E58C26D1B91490B6E0251AB84767840F703F8DC8103690023F01E3B75,section*.483
sga2.r6.edge.000351,sga2.r6.candidate.000509,parts/08_expose_VIII.tex,674,49,"I, 2.11)",cross_expose_locator,I,2.2,sga2.e01.2.corollary.2-11,I.2.11,I.2.11,corollary,10,unique_target_from_syntactic_scope,new,compiled_new_r6,9775E77223E494A18FE37E9044975A9D2E86266F0A0915028881F82F9E5C05E5,section*.115
sga2.r6.edge.000352,sga2.r6.candidate.000511,parts/08_expose_VIII.tex,802,43,(2.7),parenthesized_locator,VIII,2.2,sga2.e08.2-2.equation.2-7,eq:VIII.2.7,eq:VIII.2.7,equation,67,unique_target_from_syntactic_scope,new,compiled_new_r6,E6CF15EAB83C8F980EE8F43729A54CBA2B899D81DF1109DA5A5F8366A2F1AD13,AMS.535
sga2.r6.edge.000353,sga2.r6.candidate.000513,parts/08_expose_VIII.tex,832,26,"III, 2.1",cross_expose_locator,III,2.2,sga2.e03.2.lemma.2-1,III.2.1,III.2.1,lemma,20,unique_non_equation_in_prose_context,new,compiled_new_r6,B4A51138AC4C0C63850F3A24ECC8EF5D694DA1FF1504CEF023636B52D22458C0,section*.194
sga2.r6.edge.000354,sga2.r6.candidate.000519,parts/08_expose_VIII.tex,923,74,Corollary~2.3,named_locator,VIII,3,sga2.e08.2-2.corollary.2-3,VIII.2.3,VIII.2.3,corollary,64,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,546695E63EFDE810D625A6A58660538679E02D2DCFB907B2B8EFAF4AF1DD5CED,sourcecorollary*.512
sga2.r6.edge.000355,sga2.r6.candidate.000523,parts/09_expose_IX.tex,102,68,(1.6),parenthesized_locator,IX,1,sga2.e09.1.equation.1-6,eq:IX.1.6,eq:IX.1.6,equation,72,unique_target_from_syntactic_scope,new,compiled_new_r6,B2935A3C496ABDA07B9DF0573209563A8DE1787CC0F9B9A0C0871D27A72707A3,AMS.557
sga2.r6.edge.000356,sga2.r6.candidate.000524,parts/09_expose_IX.tex,104,41,(1.7),parenthesized_locator,IX,1,sga2.e09.1.equation.1-7,eq:IX.1.7,eq:IX.1.7,equation,73,unique_target_from_syntactic_scope,new,compiled_new_r6,46CCE095C5158A5F22DACD43177DB098CA57BCEEC73696CBAEEC74D3D811F1D8,AMS.559
sga2.r6.edge.000357,sga2.r6.candidate.000526,parts/09_expose_IX.tex,188,18,(1.10),parenthesized_locator,IX,1,sga2.e09.1.equation.1-10,eq:IX.1.10,eq:IX.1.10,equation,73,unique_target_from_syntactic_scope,new,compiled_new_r6,4D7BA3DD3B8EAE166F47002E0098A34B25E03479F53B0AC033AE5CA01E5A976B,AMS.565
sga2.r6.edge.000358,sga2.r6.candidate.000527,parts/09_expose_IX.tex,200,64,(1.11),parenthesized_locator,IX,1,sga2.e09.1.equation.1-11,eq:IX.1.11,eq:IX.1.11,equation,73,unique_target_from_syntactic_scope,new,compiled_new_r6,1E301E177D578659C3B6FDA9184A90E4B986BF228B27ED6BC1BD4F3C7FE8BE27,AMS.567
sga2.r6.edge.000359,sga2.r6.candidate.000528,parts/09_expose_IX.tex,203,31,(1.11),parenthesized_locator,IX,1,sga2.e09.1.equation.1-11,eq:IX.1.11,eq:IX.1.11,equation,73,unique_target_from_syntactic_scope,new,compiled_new_r6,1E301E177D578659C3B6FDA9184A90E4B986BF228B27ED6BC1BD4F3C7FE8BE27,AMS.567
sga2.r6.edge.000360,sga2.r6.candidate.000530,parts/09_expose_IX.tex,308,25,(1.22),parenthesized_locator,IX,b,sga2.e09.1.equation.1-22,eq:IX.1.22,eq:IX.1.22,equation,75,unique_target_from_syntactic_scope,new,compiled_new_r6,4E3040D5B25ACB896F7847D2A54FB1F97D98F4F14FCDB2711F26172A28B9DA3A,AMS.595
sga2.r6.edge.000361,sga2.r6.candidate.000532,parts/09_expose_IX.tex,333,72,Theorem~1.1,named_locator,IX,b,sga2.e09.1.theorem.1-1,IX.1.1,IX.1.1,theorem,73,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,2639AAF1DEF8AA89DE7325A603A191ACF7DF3239E85519155C0CA0EC722762D0,section*.568
sga2.r6.edge.000362,sga2.r6.candidate.000534,parts/09_expose_IX.tex,346,48,Theorem~1.1,named_locator,IX,b,sga2.e09.1.theorem.1-1,IX.1.1,IX.1.1,theorem,73,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,2639AAF1DEF8AA89DE7325A603A191ACF7DF3239E85519155C0CA0EC722762D0,section*.568
sga2.r6.edge.000363,sga2.r6.candidate.000536,parts/09_expose_IX.tex,360,6,(1.14),parenthesized_locator,IX,b,sga2.e09.1.equation.1-14,eq:IX.1.14,eq:IX.1.14,equation,74,unique_target_from_syntactic_scope,new,compiled_new_r6,3BC8256BEDB64256816A1A7A73037E07F695487096302C91642AA02D7E47B53C,AMS.578
sga2.r6.edge.000364,sga2.r6.candidate.000537,parts/09_expose_IX.tex,360,17,(1.15),parenthesized_locator,IX,b,sga2.e09.1.equation.1-15,eq:IX.1.15,eq:IX.1.15,equation,74,unique_target_from_syntactic_scope,new,compiled_new_r6,D82FF1848FE2EAE9E3EEF9CFDE8D891E1AFBDB01580073E38CFA93BD0ECB3331,AMS.580
sga2.r6.edge.000365,sga2.r6.candidate.000538,parts/09_expose_IX.tex,360,67,Theorem~1.1,named_locator,IX,b,sga2.e09.1.theorem.1-1,IX.1.1,IX.1.1,theorem,73,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,2639AAF1DEF8AA89DE7325A603A191ACF7DF3239E85519155C0CA0EC722762D0,section*.568
sga2.r6.edge.000366,sga2.r6.candidate.000539,parts/09_expose_IX.tex,376,32,IX.1.30,cross_expose_locator,IX,b,sga2.e09.b.equation.1-30,eq:IX.1.30,eq:IX.1.30,equation,76,unique_target_from_syntactic_scope,new,compiled_new_r6,8D7B4C6AEEFE23BBF725844A88DE4AA5434D8A9768C78DD95FEA4F7085BC0AB1,AMS.614
sga2.r6.edge.000367,sga2.r6.candidate.000540,parts/09_expose_IX.tex,376,68,(1.30),parenthesized_locator,IX,b,sga2.e09.b.equation.1-30,eq:IX.1.30,eq:IX.1.30,equation,76,unique_target_from_syntactic_scope,new,compiled_new_r6,B578748D6152FBE112E6EBF6BBD83F45735A7381F5EBB18A834114A4CF91BBB7,AMS.614
sga2.r6.edge.000368,sga2.r6.candidate.000541,parts/09_expose_IX.tex,377,30,(1.31),parenthesized_locator,IX,b,sga2.e09.b.equation.1-31,eq:IX.1.31,eq:IX.1.31,equation,77,unique_target_from_syntactic_scope,new,compiled_new_r6,4763BFA387F67454FE48DB7B26137931BCDAC4BE702876238B374B81F856C7EE,AMS.618
sga2.r6.edge.000369,sga2.r6.candidate.000542,parts/09_expose_IX.tex,378,8,(1.1),parenthesized_locator,IX,b,sga2.e09.b.equation.1-30,eq:IX.1.30,eq:IX.1.30,equation,76,audited_printed_counter_drift_1_1_to_intended_diagram_1_30,new,compiled_new_r6,822C5DB25A71FDAB37CFE32A8A9C8626FB03B4529FEAC98AFF0FB535A62D01DB,AMS.614
sga2.r6.edge.000370,sga2.r6.candidate.000543,parts/09_expose_IX.tex,379,64,(1.30),parenthesized_locator,IX,b,sga2.e09.b.equation.1-30,eq:IX.1.30,eq:IX.1.30,equation,76,unique_target_from_syntactic_scope,new,compiled_new_r6,B578748D6152FBE112E6EBF6BBD83F45735A7381F5EBB18A834114A4CF91BBB7,AMS.614
sga2.r6.edge.000371,sga2.r6.candidate.000551,parts/09_expose_IX.tex,420,25,(1.30),parenthesized_locator,IX,b,sga2.e09.b.equation.1-30,eq:IX.1.30,eq:IX.1.30,equation,76,unique_target_from_syntactic_scope,new,compiled_new_r6,B578748D6152FBE112E6EBF6BBD83F45735A7381F5EBB18A834114A4CF91BBB7,AMS.614
sga2.r6.edge.000372,sga2.r6.candidate.000552,parts/09_expose_IX.tex,420,71,(1.7),parenthesized_locator,IX,b,sga2.e09.1.equation.1-7,eq:IX.1.7,eq:IX.1.7,equation,73,unique_target_from_syntactic_scope,new,compiled_new_r6,46CCE095C5158A5F22DACD43177DB098CA57BCEEC73696CBAEEC74D3D811F1D8,AMS.559
sga2.r6.edge.000373,sga2.r6.candidate.000553,parts/09_expose_IX.tex,427,32,IX.1.30,cross_expose_locator,IX,b,sga2.e09.b.equation.1-30,eq:IX.1.30,eq:IX.1.30,equation,76,unique_target_from_syntactic_scope,new,compiled_new_r6,8D7B4C6AEEFE23BBF725844A88DE4AA5434D8A9768C78DD95FEA4F7085BC0AB1,AMS.614
sga2.r6.edge.000374,sga2.r6.candidate.000554,parts/09_expose_IX.tex,427,71,(1.31),parenthesized_locator,IX,b,sga2.e09.b.equation.1-31,eq:IX.1.31,eq:IX.1.31,equation,77,unique_target_from_syntactic_scope,new,compiled_new_r6,4763BFA387F67454FE48DB7B26137931BCDAC4BE702876238B374B81F856C7EE,AMS.618
sga2.r6.edge.000375,sga2.r6.candidate.000555,parts/09_expose_IX.tex,428,64,(1.1),parenthesized_locator,IX,b,sga2.e09.b.equation.1-30,eq:IX.1.30,eq:IX.1.30,equation,76,audited_printed_counter_drift_1_1_to_intended_diagram_1_30,new,compiled_new_r6,822C5DB25A71FDAB37CFE32A8A9C8626FB03B4529FEAC98AFF0FB535A62D01DB,AMS.614
sga2.r6.edge.000376,sga2.r6.candidate.000556,parts/09_expose_IX.tex,430,20,(1.30),parenthesized_locator,IX,b,sga2.e09.b.equation.1-30,eq:IX.1.30,eq:IX.1.30,equation,76,unique_target_from_syntactic_scope,new,compiled_new_r6,B578748D6152FBE112E6EBF6BBD83F45735A7381F5EBB18A834114A4CF91BBB7,AMS.614
sga2.r6.edge.000377,sga2.r6.candidate.000558,parts/09_expose_IX.tex,458,18,(1.30),parenthesized_locator,IX,b,sga2.e09.b.equation.1-30,eq:IX.1.30,eq:IX.1.30,equation,76,unique_target_from_syntactic_scope,new,compiled_new_r6,B578748D6152FBE112E6EBF6BBD83F45735A7381F5EBB18A834114A4CF91BBB7,AMS.614
sga2.r6.edge.000378,sga2.r6.candidate.000559,parts/09_expose_IX.tex,465,35,(1.33),parenthesized_locator,IX,b,sga2.e09.b.equation.1-33,eq:IX.1.33,eq:IX.1.33,equation,77,unique_target_from_syntactic_scope,new,compiled_new_r6,8F26A14A6A13FAC35AEE25899D4A02889AB3B48DE1363DC47E3005D30E40784C,AMS.622
sga2.r6.edge.000379,sga2.r6.candidate.000560,parts/09_expose_IX.tex,467,78,Theorem~2.1,named_locator,IX,b,sga2.e09.2.theorem.2-1,IX.2.1,IX.2.1,theorem,78,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,CD5FC0EB4F7AC9C57366C2718F078F0AFD2528B554C41F418BC93794D47B70EB,section*.643
sga2.r6.edge.000380,sga2.r6.candidate.000561,parts/09_expose_IX.tex,470,12,IX.1.30,cross_expose_locator,IX,b,sga2.e09.b.equation.1-30,eq:IX.1.30,eq:IX.1.30,equation,76,unique_target_from_syntactic_scope,new,compiled_new_r6,8D7B4C6AEEFE23BBF725844A88DE4AA5434D8A9768C78DD95FEA4F7085BC0AB1,AMS.614
sga2.r6.edge.000381,sga2.r6.candidate.000562,parts/09_expose_IX.tex,470,41,(1.30),parenthesized_locator,IX,b,sga2.e09.b.equation.1-30,eq:IX.1.30,eq:IX.1.30,equation,76,unique_target_from_syntactic_scope,new,compiled_new_r6,B578748D6152FBE112E6EBF6BBD83F45735A7381F5EBB18A834114A4CF91BBB7,AMS.614
sga2.r6.edge.000382,sga2.r6.candidate.000563,parts/09_expose_IX.tex,471,40,(1.1),parenthesized_locator,IX,b,sga2.e09.b.equation.1-30,eq:IX.1.30,eq:IX.1.30,equation,76,audited_printed_counter_drift_1_1_to_intended_diagram_1_30,new,compiled_new_r6,822C5DB25A71FDAB37CFE32A8A9C8626FB03B4529FEAC98AFF0FB535A62D01DB,AMS.614
sga2.r6.edge.000383,sga2.r6.candidate.000564,parts/09_expose_IX.tex,474,4,(1.3),parenthesized_locator,IX,b,sga2.e09.1.equation.1-3,eq:IX.1.3,eq:IX.1.3,equation,72,unique_equation_in_parenthesized_formula_context,new,compiled_new_r6,06971EC412FB2F42BD41E929E722589D0386BA049DC1E5E25B6A8B53F983989A,AMS.551
sga2.r6.edge.000384,sga2.r6.candidate.000565,parts/09_expose_IX.tex,474,14,(1.2),parenthesized_locator,IX,b,sga2.e09.1.equation.1-2,eq:IX.1.2,eq:IX.1.2,equation,72,unique_equation_in_parenthesized_formula_context,new,compiled_new_r6,69F18EEB3264AAF900BA12E65576C490A9F86A561B8AB4E60C751068B4D2DF2E,AMS.549
sga2.r6.edge.000385,sga2.r6.candidate.000566,parts/09_expose_IX.tex,476,19,Theorem~2.1,named_locator,IX,b,sga2.e09.2.theorem.2-1,IX.2.1,IX.2.1,theorem,78,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,CD5FC0EB4F7AC9C57366C2718F078F0AFD2528B554C41F418BC93794D47B70EB,section*.643
sga2.r6.edge.000386,sga2.r6.candidate.000568,parts/09_expose_IX.tex,482,19,Proposition~1.4,named_locator,IX,b,sga2.e09.b.proposition.1-4,IX.1.4,IX.1.4,proposition,77,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,B2F494666E7C8AACCA7B3B4CDC6AE6C3F4987276AB938A0C59F1BFFF67DC9D83,section*.616
sga2.r6.edge.000387,sga2.r6.candidate.000569,parts/09_expose_IX.tex,499,53,Proposition~1.4,named_locator,IX,b,sga2.e09.b.proposition.1-4,IX.1.4,IX.1.4,proposition,77,preexisting_hyperref_payload,preexisting,compiled_preserved_r6,B2F494666E7C8AACCA7B3B4CDC6AE6C3F4987276AB938A0C59F1BFFF67DC9D83,section*.616
