candidate_id,pattern_kind,source_file,source_line,source_column_1based,visible_reference_tex,raw_locator,current_expose,reference_scope,structural_context,kind_cue,candidate_target_ids,resolved_target_id,destination_label,final_class,resolution_basis,link_status,source_span_sha256,context,manual_audit_status,document_order
sga2.r6.candidate.000399,bare_dotted_locator,parts/06_expose_VI.tex,60,14,1.4,1.4,VI,VI,1.1,,sga2.e06.1-4.section.1-4,sga2.e06.1-4.section.1-4,VI.1.4,structural_declaration_or_tag,semantic_target_heading_declaration,no,1A948F1B4374F4E3F02501C7FEB43784021718A93C1ED5F9F19ADF357BB2D20E,"$, then\n$G^{\bullet}|_V$ is an injective resolution of $G|_V$. The theorem follows\nimmediately.\n\n\subsection*{1.4}\n\sgareaderlabel{VI.1.4}{1.4}\nLet $\OoXZ$ be the $\OX$-module defined by the following conditions\n\textup{([G",not_required_internal_or_structural,399
sga2.r6.candidate.000400,bare_dotted_locator,parts/06_expose_VI.tex,63,22,2.9.2,2.9.2,VI,VI,1.4,,,,,external_work_citation,bracketed_external_citation_span,no,3358EB8D594B0D517D5235B1ADC3B3B89B756B1FA1A418FEBF7525B47377A3C1,"erlabel{VI.1.4}{1.4}\nLet $\OoXZ$ be the $\OX$-module defined by the following conditions\n\textup{([Godement], 2.9.2)}:\n\[\n \OoXZ|_{X-Z}=0\n \qquad\text{and}\qquad\n \OoXZ|_Z=\OX|_Z.\n\]\nWe have seen that, for every $\OX$-module ",audited_positive_disposition_codex_2026-07-23,400
sga2.r6.candidate.000401,preexisting_eqref_command,parts/06_expose_VI.tex,87,32,\eqref{VI.1.4.2},1.4.2,VI,VI,1.4,,sga2.e06.1-4.equation.1-4-2,sga2.e06.1-4.equation.1-4-2,VI.1.4.2,linked_internal_edge,preexisting_latex_reference_command,preexisting,3BA2BBD9165B0100602ACF47126D2910FD24886C85CB44ED15336FD6147A8C4C,"F,\SheafGamma_Z(G)\bigr).\n   \tag{1.4.3}\label{VI.1.4.3}\n\end{align}\nIn particular, it follows from~\eqref{VI.1.4.2} that there is a\n$\partial$-functorial isomorphism in $F$ and $G$,\n\[\n \theta\colon\n \Ext_{\OX}^{i}\",not_required_internal_or_structural,432
sga2.r6.candidate.000402,bare_dotted_locator,parts/06_expose_VI.tex,96,14,1.5,1.5,VI,VI,1.4,,sga2.e06.1-5.section.1-5,sga2.e06.1-5.section.1-5,VI.1.5,structural_declaration_or_tag,semantic_target_heading_declaration,no,9F29A130438B81170B92A42650F9A94291ECAD60BD47AF2A3886E75F7F728725," \Ext_{\OX}^{i}\bigl(\OoXZ\otimes_{\OX}F,G\bigr)\n \xrightarrow{\ \sim\ }\n \Ext_Z^{i}(X;F,G).\n\]\n\n\subsection*{1.5}\n\sgareaderlabel{VI.1.5}{1.5}\nBy definition, the functor\n$G\longmapsto\Gamma_Z\bigl(\SheafHom_{\OX}(F,G)\bigr",not_required_internal_or_structural,401
sga2.r6.candidate.000403,cross_expose_locator,parts/06_expose_VI.tex,101,16,I 1.9),1.9,VI,I,1.5,,sga2.e01.1.corollary.1-9,sga2.e01.1.corollary.1-9,I.1.9,resolved_internal_edge,unique_target_from_syntactic_scope,new,577DD38FB4127FD19AA3D2F1676575806F7D8221B7A3A0170D9AA84BABA1AA4F,"s the composite of\n$G\longmapsto\SheafHom_{\OX}(F,G)$ and $\Gamma_Z$. Since $\Gamma_Z$ is left\nexact \textup{(I 1.9)}, since $\SheafHom_{\OX}(F,G)$ is flasque when $G$ is\ninjective, and since $\Gamma_Z$ is exact on flasque she",not_required_internal_or_structural,402
sga2.r6.candidate.000404,cross_expose_locator,parts/06_expose_VI.tex,102,70,I 2.12),2.12,VI,I,1.5,,sga2.e01.2.corollary.2-12,sga2.e01.2.corollary.2-12,I.2.12,resolved_internal_edge,unique_target_from_syntactic_scope,new,231D898145929DA2DEEEDF096FB803C543F503D48F3D79FD0D3E9353DFDC19DE,"afHom_{\OX}(F,G)$ is flasque when $G$ is\ninjective, and since $\Gamma_Z$ is exact on flasque sheaves \textup{(I 2.12)},\nit follows from \textup{([T\^ohoku], 2.4.1)} that there is a spectral functor\nabutting to $\Ext_Z^{\bullet}",not_required_internal_or_structural,403
sga2.r6.candidate.000405,bare_dotted_locator,parts/06_expose_VI.tex,103,38,2.4.1,2.4.1,VI,VI,1.5,,,,,external_work_citation,audited_external_tohoku_locator,no,4E103FFD9A1E40C6D18D4CCC6D632DF4ACA6F1CD5B2AB88A343884BF7832FFB6,"ive, and since $\Gamma_Z$ is exact on flasque sheaves \textup{(I 2.12)},\nit follows from \textup{([T\^ohoku], 2.4.1)} that there is a spectral functor\nabutting to $\Ext_Z^{\bullet}(X;F,G)$ whose initial term is\n\[\n H_Z^p\bigl",audited_positive_disposition_codex_2026-07-23,404
sga2.r6.candidate.000406,preexisting_eqref_command,parts/06_expose_VI.tex,109,36,\eqref{VI.1.4.3},1.4.3,VI,VI,1.5,,sga2.e06.1-4.equation.1-4-3,sga2.e06.1-4.equation.1-4-3,VI.1.4.3,linked_internal_edge,preexisting_latex_reference_command,preexisting,322D9BC758A96C9B68123D8AACDB291EA3607076C8679BF31E8662713E309234,"itial term is\n\[\n H_Z^p\bigl(X,\SheafExt_{\OX}^q(F,G)\bigr).\n\]\n\nOn the other hand, it follows from~\eqref{VI.1.4.3} that\n$\Gamma_Z\bigl(\SheafHom_{\OX}(F,G)\bigr)$ is the composite of\n$G\longmapsto\SheafGamma_Z(G)$ ",not_required_internal_or_structural,433
sga2.r6.candidate.000407,cross_expose_locator,parts/06_expose_VI.tex,113,21,I 1.4),1.4,VI,I,1.5,,sga2.e01.1.corollary.1-4,sga2.e01.1.corollary.1-4,I.1.4,resolved_internal_edge,unique_target_from_syntactic_scope,new,A37E4B039A84445531031C75E28F1ECEEA43904E50BC6F1E856B9F0771313A47,"amma_Z(G)$ and\n$H\longmapsto\Homop_{\OX}(F,H)$. Since $\SheafGamma_Z$ takes injectives to\ninjectives \textup{(I 1.4)}, it follows from \textup{([T\^ohoku], 2.4.1)}\nthat there is a spectral functor abutting to $\Ext_Z^{\bullet}",not_required_internal_or_structural,405
sga2.r6.candidate.000408,bare_dotted_locator,parts/06_expose_VI.tex,113,67,2.4.1,2.4.1,VI,VI,1.5,,,,,external_work_citation,audited_external_tohoku_locator,no,4E103FFD9A1E40C6D18D4CCC6D632DF4ACA6F1CD5B2AB88A343884BF7832FFB6,". Since $\SheafGamma_Z$ takes injectives to\ninjectives \textup{(I 1.4)}, it follows from \textup{([T\^ohoku], 2.4.1)}\nthat there is a spectral functor abutting to $\Ext_Z^{\bullet}(X;F,G)$ whose\ninitial term is\n\[\n \Ext_{\OX}",audited_positive_disposition_codex_2026-07-23,406
sga2.r6.candidate.000409,preexisting_eqref_command,parts/06_expose_VI.tex,120,26,\eqref{VI.1.4.2},1.4.2,VI,VI,1.5,,sga2.e06.1-4.equation.1-4-2,sga2.e06.1-4.equation.1-4-2,VI.1.4.2,linked_internal_edge,preexisting_latex_reference_command,preexisting,3BA2BBD9165B0100602ACF47126D2910FD24886C85CB44ED15336FD6147A8C4C," whose\ninitial term is\n\[\n \Ext_{\OX}^p\bigl(X;F,\SheafH_Z^q(G)\bigr).\n\]\n\nFinally, it follows from~\eqref{VI.1.4.2} and the $\Ext$ spectral sequence\nthat there is a spectral functor abutting to $\Ext_Z^{\bullet}(X;F",not_required_internal_or_structural,434
sga2.r6.candidate.000410,named_locator,parts/06_expose_VI.tex,124,22,Theorem 1.6,1.6,VI,VI,1.5,theorem,sga2.e06.1-5.theorem.1-6,sga2.e06.1-5.theorem.1-6,VI.1.6,structural_declaration_or_tag,semantic_target_heading_declaration,no,020D2E67FAB17782A19722BECCC8774B9E5BB8528E9894AEF5FC918AAFE19623,"et}(X;F,G)$ whose\ninitial term is $H^p\bigl(X;\SheafExt_Z^{\bullet}(F,G)\bigr)$. Hence:\n\n\begin{sgastatement}{Theorem 1.6}\sgareaderlabel{VI.1.6}{1.6}\nThere are three spectral functors abutting to\n$\Ext_Z^{\bullet}(X;F,G)$ whose in",not_required_internal_or_structural,407
sga2.r6.candidate.000411,bare_dotted_locator,parts/06_expose_VI.tex,137,14,1.7,1.7,VI,VI,1.5,,sga2.e06.1-7.section.1-7,sga2.e06.1-7.section.1-7,VI.1.7,structural_declaration_or_tag,semantic_target_heading_declaration,no,8F65223004A75F44404F485A1E84090699ACEF51F39DE9411D6D9B377AE859A5,"^p\bigl(X;F,\SheafH_Z^q(G)\bigr).\n   \tag{1.6.3}\label{VI.1.6.3}\n\end{align}\n\end{sgastatement}\n\n\subsection*{1.7}\n\sgareaderlabel{VI.1.7}{1.7}\nLet $Z'$ be a closed subset of $Z$, and set $Z''=Z-Z'$. There is an exact\nseque",not_required_internal_or_structural,408
sga2.r6.candidate.000412,bare_dotted_locator,parts/06_expose_VI.tex,146,59,2.9.3,2.9.3,VI,VI,1.7,,,,,external_work_citation,bracketed_external_citation_span,no,68530CDE1CF52338901459FB32817CE1A6BBB0997D704FB635CACC87C9B37C85,"rrow 0.\n \tag{1.7.1}\label{VI.1.7.1}\n\end{equation}\nIt generalizes the exact sequence of \textup{([Godement], 2.9.3)}. This exact\nsequence splits locally; hence, for every $\OX$-module $F$, there is another\nexact sequence\n\be",audited_positive_disposition_codex_2026-07-23,409
sga2.r6.candidate.000413,parenthesized_locator,parts/06_expose_VI.tex,156,40,(1.7.2),1.7.2,VI,VI,1.7,,sga2.e06.1-7.equation.1-7-2,sga2.e06.1-7.equation.1-7-2,VI.1.7.2,resolved_internal_edge,unique_target_from_syntactic_scope,new,229B9AE8359D34A94C51FC122087754E2DEECA41886C477C156702F05DC67949,"2}\n\end{equation}\nNow let $G$ be an $\OX$-module. Applying the functor\n$\Homop_{\OX}(\mathbin{\bullet},G)$ to (1.7.2), one obtains from (1.4.2) and\nthe long exact sequence of $\Ext$ the following theorem.\n\n\begin{sgastatement}{",not_required_internal_or_structural,410
sga2.r6.candidate.000414,parenthesized_locator,parts/06_expose_VI.tex,156,66,(1.4.2),1.4.2,VI,VI,1.7,,sga2.e06.1-4.equation.1-4-2,sga2.e06.1-4.equation.1-4-2,VI.1.4.2,resolved_internal_edge,unique_target_from_syntactic_scope,new,0BE1A909E224DE6F527422557A7CABA694E70E61764E234640DCCE6D6A333792,"$G$ be an $\OX$-module. Applying the functor\n$\Homop_{\OX}(\mathbin{\bullet},G)$ to (1.7.2), one obtains from (1.4.2) and\nthe long exact sequence of $\Ext$ the following theorem.\n\n\begin{sgastatement}{Theorem 1.8}\sgareaderlabe",not_required_internal_or_structural,411
sga2.r6.candidate.000415,named_locator,parts/06_expose_VI.tex,159,22,Theorem 1.8,1.8,VI,VI,1.7,theorem,sga2.e06.1-7.theorem.1-8,sga2.e06.1-7.theorem.1-8,VI.1.8,structural_declaration_or_tag,semantic_target_heading_declaration,no,E09E4B12131FC8349412943F0D569F9E4FF6A89938DE514DF6AEFC76CAA353CA,", one obtains from (1.4.2) and\nthe long exact sequence of $\Ext$ the following theorem.\n\n\begin{sgastatement}{Theorem 1.8}\sgareaderlabel{VI.1.8}{1.8}\nLet $Z$ be a locally closed subset of $X$, let $Z'$ be a closed subset of\n$Z$, a",not_required_internal_or_structural,412
sga2.r6.candidate.000416,named_locator,parts/06_expose_VI.tex,174,22,Corollary 1.9,1.9,VI,VI,1.7,corollary,sga2.e06.1-7.corollary.1-9,sga2.e06.1-7.corollary.1-9,VI.1.9,structural_declaration_or_tag,semantic_target_heading_declaration,no,1659AAA0373F73304EBC16F7D02C69751ECE016A1205F187CA02EE9A62014212,"htarrow \Ext_{Z'}^{i+1}(F,G)\longrightarrow\cdots .\n\end{aligned}\n\]\n\end{sgastatement}\n\n\begin{sgastatement}{Corollary 1.9}\sgareaderlabel{VI.1.9}{1.9}\nLet $Y$ be a closed subset of $X$, and set $U=X-Y$. There is an exact\nsequence, ",not_required_internal_or_structural,413
sga2.r6.candidate.000417,named_locator,parts/06_expose_VI.tex,189,47,Theorems (1.3),1.3,VI,VI,1.7,theorem,sga2.e06.1-1.theorem.1-3,sga2.e06.1-1.theorem.1-3,VI.1.3,resolved_internal_edge,unique_target_from_syntactic_kind_scope,new,C8FF33D763DAF426BABABDD2B91665FC739AF0553E327AB1558299A07D32AD39,",G)\longrightarrow\cdots .\n\end{aligned}\n\]\n\end{sgastatement}\n\nThis corollary is an immediate consequence of Theorems (1.3) and (1.8).\n\n\section*{2. Applications to Quasi-Coherent Sheaves on Preschemes}\n\sgareaderlabel{VI.2}{2}\n\n\beg",not_required_internal_or_structural,414
sga2.r6.candidate.000418,parenthesized_locator,parts/06_expose_VI.tex,189,66,(1.8),1.8,VI,VI,1.7,,sga2.e06.1-7.theorem.1-8,sga2.e06.1-7.theorem.1-8,VI.1.8,resolved_internal_edge,unique_target_from_syntactic_scope,new,156B7DCD8D2075D17AB7901CD62241977DDA43D3858E6A00CFCDAEE7B48BA9FC,cdots .\n\end{aligned}\n\]\n\end{sgastatement}\n\nThis corollary is an immediate consequence of Theorems (1.3) and (1.8).\n\n\section*{2. Applications to Quasi-Coherent Sheaves on Preschemes}\n\sgareaderlabel{VI.2}{2}\n\n\begin{sgastat,not_required_internal_or_structural,415
sga2.r6.candidate.000419,named_locator,parts/06_expose_VI.tex,194,22,Proposition 2.1,2.1,VI,VI,2,proposition,sga2.e06.2.proposition.2-1,sga2.e06.2.proposition.2-1,VI.2.1,structural_declaration_or_tag,semantic_target_heading_declaration,no,020BB2E64C1B288E43A356070C9ED896815F69304572125B20FD68F6B6080E93,tion*{2. Applications to Quasi-Coherent Sheaves on Preschemes}\n\sgareaderlabel{VI.2}{2}\n\n\begin{sgastatement}{Proposition 2.1}\sgareaderlabel{VI.2.1}{2.1}\nLet $X$ be a locally Noetherian prescheme. For every locally closed subset\n$Z$ o,not_required_internal_or_structural,416
sga2.r6.candidate.000420,parenthesized_locator,parts/06_expose_VI.tex,200,7,(1.6.3),1.6.3,VI,VI,2,,sga2.e06.1-5.equation.1-6-3,sga2.e06.1-5.equation.1-6-3,VI.1.6.3,resolved_internal_edge,unique_target_from_syntactic_scope,new,349ADAB49C0066A926E62C60A1E1BE7E52F0C6DF9858CA28DFFA3993E9A3CAE5,"asi-coherent\n$\OX$-module $G$, the sheaves $\SheafExt_Z^i(F,G)$ are quasi-coherent.\n\end{sgastatement}\n\nAs in (1.6.3), one shows that the sheaves $\SheafExt_Z^i(F,G)$ are obtained\nas the abutment of a spectral sequence whose in",not_required_internal_or_structural,417
sga2.r6.candidate.000421,named_locator,parts/06_expose_VI.tex,205,33,Corollary 3,3,VI,VI,2,corollary,sga2.e02.front.corollary.3,sga2.e02.front.corollary.3,II.3,linked_internal_edge,preexisting_hyperref_payload,preexisting,2A98A68F36BC16856FABD955C4346FE2434052A83516CB98CA6ACE9CD69126F9,"e whose initial term is\n\[\n \SheafExt_{\OX}^p\bigl(F,\SheafH_Z^q(G)\bigr).\n\]\nBy \textup{(II, \hyperref[II.3]{Corollary 3})}, the $\SheafH_Z^q(G)$ are quasi-coherent, and\ntherefore so are the $\SheafExt_{\OX}^p(F,\SheafH_Z^q(G))$, ",not_required_internal_or_structural,418
sga2.r6.candidate.000422,bare_dotted_locator,parts/06_expose_VI.tex,209,14,2.2,2.2,VI,VI,2,,sga2.e06.2-2.section.2-2,sga2.e06.2-2.section.2-2,VI.2.2,structural_declaration_or_tag,semantic_target_heading_declaration,no,914204C25F3F144DDEC3469C61A6FAEA695C87590AB78A5EB25B0F3904CF84E0,"heafExt_{\OX}^p(F,\SheafH_Z^q(G))$, since $F$ is\ncoherent. The proposition follows immediately.\n\n\subsection*{2.2}\n\sgareaderlabel{VI.2.2}{2.2}\nLet $Y$ now be a closed subprescheme of $X$, and let $\SheafI$ be an ideal\ndefi",not_required_internal_or_structural,419
sga2.r6.candidate.000423,parenthesized_locator,parts/06_expose_VI.tex,235,51,(1.4),1.4,VI,VI,2.2,,sga2.e06.1-4.section.1-4,sga2.e06.1-4.section.1-4,VI.1.4,resolved_internal_edge,unique_target_from_syntactic_scope,new,073E00B1E65D76A4FE77B1D40B27FDFA69D23934A23ECD8B18DB5D0F49C46D97,"(X;F\otimes\OY{n},G)\n \longrightarrow \Ext_Y^{i}(X;F,G),\n\]\nwhich is the composite $\theta\circ\varphi'$ (cf.~(1.4)), is therefore also a\nmorphism of cohomological functors in $G$.\n\nIn the same way one defines\n\[\n \Sheafphi\c",not_required_internal_or_structural,420
sga2.r6.candidate.000424,named_locator,parts/06_expose_VI.tex,245,22,Theorem 2.3,2.3,VI,VI,2.2,theorem,sga2.e06.2-2.theorem.2-3,sga2.e06.2-2.theorem.2-3,VI.2.3,structural_declaration_or_tag,semantic_target_heading_declaration,no,4CE291236BF45B1318E54E9F71292DB455D328DAE521600852EC5383F04C4B75,"lim_n \SheafExt_{\OX}^{i}(F\otimes\OY{n},G)\n \longrightarrow \SheafExt_Y^{i}(X;F,G).\n\]\n\n\begin{sgastatement}{Theorem 2.3}\sgareaderlabel{VI.2.3}{2.3}\nLet $X$ be a locally Noetherian prescheme, let $Y$ be a closed subset of $X$\ndef",not_required_internal_or_structural,421
sga2.r6.candidate.000425,named_locator,parts/06_expose_VI.tex,256,41,Theorem 2.3,2.3,VI,VI,2.2,theorem,sga2.e06.2-2.theorem.2-3,sga2.e06.2-2.theorem.2-3,VI.2.3,linked_internal_edge,preexisting_hyperref_payload,preexisting,4CE291236BF45B1318E54E9F71292DB455D328DAE521600852EC5383F04C4B75,"ian, $\varphi$ is an isomorphism.\n\end{enumerate}\n\end{sgastatement}\n\n\subsection*{Proof of \hyperref[VI.2.3]{Theorem 2.3}}\nThe proof of b) is almost word for word the same as that of\n\textup{(II 6 b))}, using the spectral sequence",not_required_internal_or_structural,422
sga2.r6.candidate.000426,cross_expose_locator,parts/06_expose_VI.tex,258,10,II 6,6,VI,II,2.2,,sga2.e02.front.theorem.6,sga2.e02.front.theorem.6,II.6,resolved_internal_edge,unique_target_from_syntactic_scope,new,9BF5D35C985B1EC3B762BE667E1DFD0C4B5D5A590DF148E15117C185A465BE6D,"Proof of \hyperref[VI.2.3]{Theorem 2.3}}\nThe proof of b) is almost word for word the same as that of\n\textup{(II 6 b))}, using the spectral sequence (1.6.2), so we do not reproduce\nit.\n\nFor the proof of a), by (2.1) we may a",not_required_internal_or_structural,423
sga2.r6.candidate.000427,parenthesized_locator,parts/06_expose_VI.tex,258,49,(1.6.2),1.6.2,VI,VI,2.2,,sga2.e06.1-5.equation.1-6-2,sga2.e06.1-5.equation.1-6-2,VI.1.6.2,resolved_internal_edge,unique_target_from_syntactic_scope,new,35E4DFB205200AAD92D626FCC4C0884153348B494861CEA1133485B6B9418AE6,"}\nThe proof of b) is almost word for word the same as that of\n\textup{(II 6 b))}, using the spectral sequence (1.6.2), so we do not reproduce\nit.\n\nFor the proof of a), by (2.1) we may assume that $X$ is affine with ring $A$,\nth",not_required_internal_or_structural,424
sga2.r6.candidate.000428,parenthesized_locator,parts/06_expose_VI.tex,261,25,(2.1),2.1,VI,VI,2.2,,sga2.e06.2.proposition.2-1,sga2.e06.2.proposition.2-1,VI.2.1,resolved_internal_edge,unique_target_from_syntactic_scope,new,19111081FCFE609DEA470016BC095729AF883F922E61F3636041FC04D0B29DF4,"\n\textup{(II 6 b))}, using the spectral sequence (1.6.2), so we do not reproduce\nit.\n\nFor the proof of a), by (2.1) we may assume that $X$ is affine with ring $A$,\nthat $F$ (respectively $G$) is defined by an $A$-module $M$ (",not_required_internal_or_structural,425
sga2.r6.candidate.000429,parenthesized_locator,parts/06_expose_VI.tex,272,37,(2.3.1),2.3.1,VI,VI,2.2,,sga2.e06.2-2.equation.2-3-1,sga2.e06.2-2.equation.2-3-1,VI.2.3.1,resolved_internal_edge,unique_target_from_syntactic_scope,new,0A38B845F19470A2AE3E0C41A2AAFF7FAD9A9469AA18192AE44B7A5EAE1F6D11,"label{VI.2.3.1}\n\end{equation}\ninduced by $\Sheafphi$ is an isomorphism.\n\nIndeed, for $i=0$, the two sides of (2.3.1) may be canonically identified with\nthe submodule of $\Homop_A(M,N)$ consisting of the elements of\n$\Homop_A(M",not_required_internal_or_structural,426
sga2.r6.candidate.000430,parenthesized_locator,parts/06_expose_VI.tex,275,14,(2.3.1),2.3.1,VI,VI,2.2,,sga2.e06.2-2.equation.2-3-1,sga2.e06.2-2.equation.2-3-1,VI.2.3.1,resolved_internal_edge,unique_target_from_syntactic_scope,new,0A38B845F19470A2AE3E0C41A2AAFF7FAD9A9469AA18192AE44B7A5EAE1F6D11,"sisting of the elements of\n$\Homop_A(M,N)$ annihilated by a power of $I$. One then sees that the\nhomomorphism (2.3.1) is simply the identity map.\n\nThe functor\n\[\n N\longmapsto \varinjlim_n \Ext_A^{\bullet}(M/I^nM,N)\n\]\nis a uni",not_required_internal_or_structural,427
sga2.r6.candidate.000431,cross_expose_locator,parts/06_expose_VI.tex,283,26,"II, 9",9,VI,II,2.2,,sga2.e02.front.lemma.9,sga2.e02.front.lemma.9,II.9,resolved_internal_edge,unique_target_from_syntactic_scope,new,EF9FE179E1884B6C6F4EC2FF1725B826444425DBC4D227DFFC1C6921CDADD9FF,"for the\nfunctor $N\longmapsto \Ext_Y^{\bullet}(M,N)$. Indeed, if $N$ is an injective\nmodule, then by \textup{(II, 9 and 11)}, $\SheafH_Y^q(N)=0$ for $q\ne0$; and\nby \textup{(IV.2.2)}, $H_Y^0(N)$ is injective.\n\nIt follows that",not_required_internal_or_structural,428
sga2.r6.candidate.000432,coordinated_list_member,parts/06_expose_VI.tex,283,36,11,11,VI,II,2.2,,sga2.e02.front.lemma.11,sga2.e02.front.lemma.11,II.11,resolved_internal_edge,unique_target_from_syntactic_scope,new,4FC82B26AECB47D2868C4EFBE3581732A3E7CBCC6C2EFB32062C08170A05EEB8,"nctor $N\longmapsto \Ext_Y^{\bullet}(M,N)$. Indeed, if $N$ is an injective\nmodule, then by \textup{(II, 9 and 11)}, $\SheafH_Y^q(N)=0$ for $q\ne0$; and\nby \textup{(IV.2.2)}, $H_Y^0(N)$ is injective.\n\nIt follows that\n\[\n \E",not_required_internal_or_structural,429
sga2.r6.candidate.000433,cross_expose_locator,parts/06_expose_VI.tex,284,13,IV.2.2),2.2,VI,IV,2.2,,sga2.e04.2.corollary.2-2,sga2.e04.2.corollary.2-2,IV.2.2,resolved_internal_edge,unique_target_from_syntactic_scope,new,9C2F940D86F2C0080E0BF82EFC9CF23A21BDB9F05DFBC4CD1EA84F53A48D6724," $N$ is an injective\nmodule, then by \textup{(II, 9 and 11)}, $\SheafH_Y^q(N)=0$ for $q\ne0$; and\nby \textup{(IV.2.2)}, $H_Y^0(N)$ is injective.\n\nIt follows that\n\[\n \Ext_{\OX}^{p}\bigl(X;M,\SheafH_Y^q(N)\bigr)=0\n \qquad\text{i",not_required_internal_or_structural,430
sga2.r6.candidate.000434,parenthesized_locator,parts/06_expose_VI.tex,291,10,(1.6.3),1.6.3,VI,VI,2.2,,sga2.e06.1-5.equation.1-6-3,sga2.e06.1-5.equation.1-6-3,VI.1.6.3,resolved_internal_edge,unique_target_from_syntactic_scope,new,349ADAB49C0066A926E62C60A1E1BE7E52F0C6DF9858CA28DFFA3993E9A3CAE5,"ve.\n\nIt follows that\n\[\n \Ext_{\OX}^{p}\bigl(X;M,\SheafH_Y^q(N)\bigr)=0\n \qquad\text{if }p+q\ne0.\n\]\nThus, by (1.6.3), $\Ext_Y^i(M,N)=0$ for $i\ne0$ when $N$ is injective. This\ncompletes the proof.\n\n\section*{Bibliography}\nThe ",not_required_internal_or_structural,431
sga2.r6.candidate.000435,named_locator,parts/07_expose_VII.tex,20,22,Lemma 1.1,1.1,VII,VII,1,lemma,sga2.e07.1.lemma.1-1|sga2.e07.1.equation.1-1,sga2.e07.1.lemma.1-1,VII.1.1,structural_declaration_or_tag,semantic_target_heading_declaration,no,0A9CE39FCF9ED30982D1C0267E74A3152A4950473DE4A67ACEB3B8A35817FDFF,"UM-C01\n\section*{1. Study for $i<n$}\n\sgareaderlabel{VII.1}{1}\n\nWe first prove a lemma.\n\n\begin{sgastatement}{Lemma 1.1}\sgareaderlabel{VII.1.1}{1.1}\nLet $X$ be a locally Noetherian prescheme, let $Y$ be a closed subset of $X$,\na",not_required_internal_or_structural,435
sga2.r6.candidate.000436,named_locator,parts/07_expose_VII.tex,37,42,Lemma 1.1,1.1,VII,VII,1,lemma,sga2.e07.1.lemma.1-1,sga2.e07.1.lemma.1-1,VII.1.1,linked_internal_edge,preexisting_hyperref_payload,preexisting,0A9CE39FCF9ED30982D1C0267E74A3152A4950473DE4A67ACEB3B8A35817FDFF,"% END COMPONENT SGA2-VII-CUM-C01\n\n% BEGIN COMPONENT SGA2-VII-CUM-C02\n\subsection*{Proof of \hyperref[VII.1.1]{Lemma 1.1}}\n\nWe first observe that\n\[\n  \SheafExt_Z^i(F,G)\n  =\SheafExt_{Z\cap\Supp F}^i(F,G).\n\]\n(This is immediate; c",not_required_internal_or_structural,436
sga2.r6.candidate.000437,cross_expose_locator,parts/07_expose_VII.tex,50,20,"IV, 1.3)",1.3,VII,IV,1,,sga2.e04.1.proposition.1-3,sga2.e04.1.proposition.1-3,IV.1.3,resolved_internal_edge,unique_target_from_syntactic_scope,new,28968D98A3A8D0426C8A1B0B1DAB3EFCC665E865AFEB3E96BD1B0821DDC604AE,"odules\nwhose support is contained in $Y$, the functor\n\[\n  F\longmapsto\SheafExt^n(F,G)\n\]\nis left exact. By (IV, 1.3), it is represented by\n\[\n  I=\varinjlim_k\SheafExt^n\n    \bigl(\OX/\mathcal I^{k+1},G\bigr),\n\]\nwhere $\mathc",not_required_internal_or_structural,437
sga2.r6.candidate.000438,cross_expose_locator,parts/07_expose_VII.tex,55,52,"II, 6)",6,VII,II,1,,sga2.e02.front.theorem.6,sga2.e02.front.theorem.6,II.6,resolved_internal_edge,unique_target_from_syntactic_scope,new,BD40517BA8A43AAF3FC54101BB9047EE73CB81B36141BBE0C3C69E1010CA8E6A,"im_k\SheafExt^n\n    \bigl(\OX/\mathcal I^{k+1},G\bigr),\n\]\nwhere $\mathcal I$ is a defining ideal of $Y$. By (II, 6), one has\n\[\n  \SheafH_Y^n(G)\cong\n  \varinjlim_k\SheafExt^n\n    \bigl(\OX/\mathcal I^{k+1},G\bigr).\n\]\nThis p",not_required_internal_or_structural,438
