candidate_id,source_file,source_line,source_column_1based,visible_reference_tex,final_class,resolution_basis,audit_status,auditor,audit_date,context
sga2.r6.candidate.001394,parts/14_expose_XIV.tex,1166,491,I~4.5.3),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"has $\overline{\D F^{\prime}}=\D(\overline{F}^{\prime})$, and the local\pageoriginale duality theorem (\SGA 5~I~4.5.3) then shows that\n$$\n\D\big(\H_{\overline{u}^{\prime}}^{i}(\overline{F}^{\prime})\big) \simeq\big(\H^{-i-2\delt"
sga2.r6.candidate.001405,parts/14_expose_XIV.tex,1203,16,I~1.12),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"rime})=\big(\underline{H}^{i}(\R f_{1\ast}^{\prime}(\D F_{1}^{\prime}))\big)_{t^{\prime}}\;;$$\nbut by (\SGA 5~I~1.12), there is a canonical isomorphism\n$$\n\R f_{1\ast}^{\prime}(\D F_{1}^{\prime})\simeq\D\big(\R_{!}f_{1}^{\prime"
sga2.r6.candidate.001406,parts/14_expose_XIV.tex,1211,58,I~4.5.3),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"e})))\big)_{t^{\prime}}=0\quad\textrm{ for }i>-n.\n$$\nApplying\pageoriginale the local duality theorem (\SGA 5~I~4.5.3) once again, but this time at the point $t^{\prime}$, we find that\n$$\n\big(\underline{H}^{i}(\D(\R_{!}f_{1}^{\"
sga2.r6.candidate.001411,parts/14_expose_XIV.tex,1242,128,V~2.4),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"l sequence that relates the cohomology of $U$ to that of the covering formed by the $U_{\sisi{i}{j}}$ (\SGA 4~V~2.4), the preceding relation shows that\n$$\n\H^{i}(U^{\prime}, \underline{H}^{q}(\D F^{\prime}))=0\quad\textrm{ for"
sga2.r6.candidate.001419,parts/14_expose_XIV.tex,1334,45,6.0,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"(G)\big)_{\overline{t}}=0\quad\textrm{ for }p>\delta(G, f, t)+c$$\n(recall from (\textup{\SGA \sisi{X~}{}4~XIX~6.0}) that $\delta(G, f, t)=\sup\{ \delta_{t}(u)|t\in\overline{\{ u\} }\textrm{ and }G_{\overline{u}}\neq 0\}$).\n"
sga2.r6.candidate.001424,parts/14_expose_XIV.tex,1340,314,I~4.3.2),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," \Ref{XIV.4.2}. Let us briefly prove that \textup{(i)}\ALORS \textup{(ii)}. The local duality theorem (\SGA 5~I~4.3.2), applied to $\D G$, shows that\n$$\n\D\big(\H_{\overline{u}}^{i}(\D G)\big) \simeq\big(\underline{H}^{-i-2\delt"
sga2.r6.candidate.001425,parts/14_expose_XIV.tex,1360,170,I~1.12),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,)\geq -n-c$. We transform this relation using the isomorphism $\R_{!}f(\D G)\simeq\D(\R f_{\ast}(G))$ (\SGA 5 I~1.12) and applying the local duality theorem at $t$; this gives\n$$\n\big(\underline{H}^{i}(\R f_{\ast}(G)\big)_{\ove
sga2.r6.candidate.001439,parts/14_expose_XIV.tex,1403,215,IX~2.4~\textup{(iv)}),external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," is a constructible sheaf, the set of points at which its geometric fiber is nonzero is constructible (\SGA 4~IX~2.4~\textup{(iv)}). By hypothesis this set is contained in the set $E^{\prime}$ of closed points of $U_{t^{\prime}}^{\prime}$ (\"
sga2.r6.candidate.001443,parts/14_expose_XIV.tex,1410,101,5.1,external_work_citation,external_sga_volume_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"V}})\;;$$\nthen $F_{1}$ is a bounded-below complex of sheaves on $X$ with constructible cohomology (\SGA 4~XIX~5.1). We shall see that, for every point $u$ of $U$, the complex $F_{1}$ satisfies\n\begin{equation*} \label{eq:XI"
sga2.r6.candidate.001452,parts/14_expose_XIV.tex,1432,263,19.8.8,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"deal $I$ (this is true, for example, when $A$ is complete, by Cohen's theorem (\textup{$\EGA 0_{\textup{IV}}$~19.8.8})). Let $q$ be the minimal number of generators of $I$; then the number $\dim(B)-q$ is independent of the cho"
sga2.r6.candidate.001453,parts/14_expose_XIV.tex,1462,130,IV~19.8.6),external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"hen ring with residue field $k$, there is a local morphism $W\to A$ which lifts to $B$ and $B^{\prime}$ (\EGA IV~19.8.6), so that one has the commutative diagram\n$$\n\xymatrix@R=15pt@C=10pt{ & B\ar[rd] & \\\nW\ar[ru]\ar[rd] & & A\\\n"
sga2.r6.candidate.001454,parts/14_expose_XIV.tex,1467,301,19.8.8,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," T_{n^{\prime}}^{\prime}\rrbracket\to B^{\prime}$ which are morphisms of $W$-algebras ($\EGA 0_{\textup{IV}}$ 19.8.8); if we then set $B^{\prime\prime}=W\llbracket T_{1},\dots, T_{n}, T_{1}^{\prime},\dots, T_{n^{\prime}}^{\pri"
sga2.r6.candidate.001457,parts/14_expose_XIV.tex,1488,365,16.3.7,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"valent to saying that $(x_{1},\dots, x_{q})$ belongs to a system of parameters of $B$ ($\EGA 0_{\textup{IV}}$~16.3.7); the proposition follows immediately.\n\n\begin{proposition} \label{XIV.5.5} Let $A$ and $A^{\prime}$ be Noeth"
sga2.r6.candidate.001458,parts/14_expose_XIV.tex,1496,170,10.2.1,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," completions, we may suppose that $A$ and $A^{\prime}$ are complete (it follows from ($\EGA 0_{\textup{III}}$~10.2.1) that the flatness hypothesis is preserved, and this is evident for the other hypotheses). Let $A=B/I$, where"
sga2.r6.candidate.001459,parts/14_expose_XIV.tex,1496,411,19.8.2,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"ar local ring and $I$ an ideal of $B$. Since $A^{\prime}$ is formally smooth over $A$ ($\EGA 0_{\textup{IV}}$~19.8.2), it follows from ($\EGA 0_{\textup{IV}}$~19.7.2) that one can find a complete Noetherian local ring $B^{\pri"
sga2.r6.candidate.001460,parts/14_expose_XIV.tex,1496,460,19.7.2,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"\prime}$ is formally smooth over $A$ ($\EGA 0_{\textup{IV}}$~19.8.2), it follows from ($\EGA 0_{\textup{IV}}$~19.7.2) that one can find a complete Noetherian local ring $B^{\prime}$ and a local homomorphism $B\to B^{\prime}$ s"
sga2.r6.candidate.001461,parts/14_expose_XIV.tex,1496,1055,15.1.14,external_work_citation,named_external_work_or_author_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,", $\sisi{B^{\prime}}{\mm B^{\prime}}$ is generated by a $B^{\prime}$-regular sequence ($\EGA 0_{\textup{IV}}$~15.1.14). Since one clearly has $\dim B=\dim B^{\prime}$, and since $I$ and $IB^{\prime}$ have the same minimal numbe"
sga2.r6.candidate.001464,parts/14_expose_XIV.tex,1499,464,(2003),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"eorem~\Ref{XIV.5.6}; see (Illusie~L., {\og Perversité et variation\fg}, \emph{Manuscripta Math.} \textbf{112} (2003), p\ptbl 271-295).}\nLet $A$ be an excellent local ring of characteristic zero. Then\n$$\n\profet(A)\geq\profgeom"
sga2.r6.candidate.001481,parts/14_expose_XIV.tex,1595,371,(4),external_work_citation,audited_journal_series_number,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23,"oh\'erents et en cohomologie \'etale. Application au groupe fondamental\fg}, \emph{Ann. Sci. \'Ec. Norm. Sup. (4)} \textbf{7} (1974), p\ptbl 29--52, Corollary III.1.3).}, let us mention \Ref{XIII}~\Ref{XIII.2.1}, \Ref{X}~\R"
sga2.r6.candidate.001482,parts/14_expose_XIV.tex,1595,387,(1974),external_work_citation,bibliographic_year,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," cohomologie \'etale. Application au groupe fondamental\fg}, \emph{Ann. Sci. \'Ec. Norm. Sup. (4)} \textbf{7} (1974), p\ptbl 29--52, Corollary III.1.3).}, let us mention \Ref{XIII}~\Ref{XIII.2.1}, \Ref{X}~\Ref{X.3.4}, and \Ref"
sga2.r6.candidate.001483,parts/14_expose_XIV.tex,1595,420,III.1.3),external_work_citation,bibliographic_publication_context,audited_positive_disposition_codex_2026-07-23,Codex exhaustive contextual review,2026-07-23," au groupe fondamental\fg}, \emph{Ann. Sci. \'Ec. Norm. Sup. (4)} \textbf{7} (1974), p\ptbl 29--52, Corollary III.1.3).}, let us mention \Ref{XIII}~\Ref{XIII.2.1}, \Ref{X}~\Ref{X.3.4}, and \Ref{XII}~\Ref{XII.3.5}. Note that, by "
