residual_id,source_file,source_line,source_column_1based,visible_locator_tex,normalized_locator,final_class,candidate_id,resolved_target_id,destination_label,manual_audit_status,reason,context
sga2.r6.residual.000296,parts/03_expose_III.tex,109,77,Proposition 1.3,1.3,linked_internal_edge,sga2.r6.candidate.000246,sga2.e03.1.proposition.1-3,III.1.3,not_required_internal_or_structural,preexisting_hyperref_payload,"ftrightarrow$(ii) follows because\n$\Ass\Homop_A(N,M)=\varnothing$ is equivalent to (ii) by \hyperref[III.1.3]{Proposition 1.3},\nand to (i) by an immediate consequence of \hyperref[III.1.2]{Proposition 1.2}.\n\nThe implication\srcpage{29}"
sga2.r6.residual.000297,parts/03_expose_III.tex,110,62,Proposition 1.2,1.2,linked_internal_edge,sga2.r6.candidate.000247,sga2.e03.1.proposition.1-2,III.1.2,not_required_internal_or_structural,preexisting_hyperref_payload," to (ii) by \hyperref[III.1.3]{Proposition 1.3},\nand to (i) by an immediate consequence of \hyperref[III.1.2]{Proposition 1.2}.\n\nThe implication\srcpage{29} (iii)$\Rightarrow$(ii) follows by contradiction. If\n$\mathfrak p\in\Supp N\cap"
sga2.r6.residual.000298,parts/03_expose_III.tex,122,72,Proposition 1.1,1.1,linked_internal_edge,sga2.r6.candidate.000248,sga2.e03.1.proposition.1-1,III.1.1,not_required_internal_or_structural,preexisting_hyperref_payload,"inite in number, this is equivalent to\nsaying that $I$ is not contained in their union. By \hyperref[III.1.1]{Proposition 1.1}(ii),\nthat union is precisely the set of elements of $A$ which are not\n$M$-regular.\n\nTo prove (i)$\Rightarrow"
sga2.r6.residual.000299,parts/03_expose_III.tex,133,29,Proposition 1.3,1.3,linked_internal_edge,sga2.r6.candidate.000249,sga2.e03.1.proposition.1-3,III.1.3,not_required_internal_or_structural,preexisting_hyperref_payload,"p})\n\]\none obtains $\Homop_{A_{\mathfrak p}}(N_{\mathfrak p},M_{\mathfrak p})=0$.\nThus, by \hyperref[III.1.3]{Proposition 1.3},\n\[\n  \Supp N_{\mathfrak p}\cap\Ass M_{\mathfrak p}=\varnothing.\n\]\nBut $\mathfrak pA_{\mathfrak p}\in\Supp "
sga2.r6.residual.000300,parts/03_expose_III.tex,151,22,Theorem 2.2,2.2,structural_declaration_or_tag,sga2.r6.candidate.000250,sga2.e03.2.theorem.2-2,III.2.2,not_required_internal_or_structural,semantic_target_heading_declaration,"ork with these conditions after replacing the\nfunctor $\Homop$ by its derived functors.\n\n\begin{sgastatement}{Theorem 2.2}\sgareaderlabel{III.2.2}{2.2}\srcpage{30}\nLet $A$ be a commutative ring, $I$ an ideal of $A$, $M$ an $A$-modu"
sga2.r6.residual.000301,parts/03_expose_III.tex,199,53,Lemma 2.1,2.1,linked_internal_edge,sga2.r6.candidate.000251,sga2.e03.2.lemma.2-1,III.2.1,not_required_internal_or_structural,preexisting_hyperref_payload,"prove (b), again by induction. If $n<0$, the assertion is\nempty. If $n=0$, it follows from \hyperref[III.2.1]{Lemma 2.1}, (i)$\Rightarrow$(iv). If $n>0$,\nthe case $n=0$ gives an $M$-regular element $f_1\in I$. From\n\eqref{eq:III."
sga2.r6.residual.000302,parts/03_expose_III.tex,214,22,Definition 2.3,2.3,structural_declaration_or_tag,sga2.r6.candidate.000253,sga2.e03.2.definition.2-3,III.2.3,not_required_internal_or_structural,semantic_target_heading_declaration,"lassical\ndefinition of the depth of a finitely generated module over a noetherian\nring.\n\n\begin{sgastatement}{Definition 2.3}\sgareaderlabel{III.2.3}{2.3}\nLet $A$ be a commutative ring with identity, $M$ an $A$-module, and $I$ an\nidea"
sga2.r6.residual.000303,parts/03_expose_III.tex,229,22,Proposition 2.4,2.4,structural_declaration_or_tag,sga2.r6.candidate.000254,sga2.e03.2.proposition.2-4,III.2.4,not_required_internal_or_structural,semantic_target_heading_declaration,"gths of $M$-regular sequences of elements of $I$, then\n$n\le\prof_I M$. More precisely:\n\n\begin{sgastatement}{Proposition 2.4}\sgareaderlabel{III.2.4}{2.4}\nLet $A$ be a commutative ring, $I$ an ideal of $A$, $M$ an $A$-module,\nand $n\i"
sga2.r6.residual.000304,parts/03_expose_III.tex,247,1,(1),1,resolved_internal_edge,sga2.r6.candidate.000255,sga2.e03.2.proposition.2-4,III.2.4,not_required_internal_or_structural,audited_condition_1_of_proposition_2_4,nsisting of\nelements of $I$.\n\end{enumerate}\nThe following logical implications hold:\n\[\n\begin{array}{ccccc}\n(1)&\Longleftrightarrow&(2)&\Longleftarrow&(4)\\[-0.2em]\n&&\Big\Downarrow&&\\[-0.2em]\n&&(3)&&\n\end{array}\n\]\nIf $
sga2.r6.residual.000305,parts/03_expose_III.tex,247,25,(2),2,resolved_internal_edge,sga2.r6.candidate.000256,sga2.e03.2.proposition.2-4,III.2.4,not_required_internal_or_structural,audited_condition_2_of_proposition_2_4,$I$.\n\end{enumerate}\nThe following logical implications hold:\n\[\n\begin{array}{ccccc}\n(1)&\Longleftrightarrow&(2)&\Longleftarrow&(4)\\[-0.2em]\n&&\Big\Downarrow&&\\[-0.2em]\n&&(3)&&\n\end{array}\n\]\nIf $A$ is noetherian and $M$
sga2.r6.residual.000306,parts/03_expose_III.tex,247,44,(4),4,resolved_internal_edge,sga2.r6.candidate.000257,sga2.e03.2.proposition.2-4,III.2.4,not_required_internal_or_structural,audited_condition_4_of_proposition_2_4,}\nThe following logical implications hold:\n\[\n\begin{array}{ccccc}\n(1)&\Longleftrightarrow&(2)&\Longleftarrow&(4)\\[-0.2em]\n&&\Big\Downarrow&&\\[-0.2em]\n&&(3)&&\n\end{array}\n\]\nIf $A$ is noetherian and $M$ is finitely genera
sga2.r6.residual.000307,parts/03_expose_III.tex,249,3,(3),3,resolved_internal_edge,sga2.r6.candidate.000258,sga2.e03.2.proposition.2-4,III.2.4,not_required_internal_or_structural,audited_condition_3_of_proposition_2_4,"\n\begin{array}{ccccc}\n(1)&\Longleftrightarrow&(2)&\Longleftarrow&(4)\\[-0.2em]\n&&\Big\Downarrow&&\\[-0.2em]\n&&(3)&&\n\end{array}\n\]\nIf $A$ is noetherian and $M$ is finitely generated, all four conditions are\nequivalent.\n\end"
sga2.r6.residual.000308,parts/03_expose_III.tex,257,1,Conditions (1),1,resolved_internal_edge,sga2.r6.candidate.000259,sga2.e03.2.proposition.2-4,III.2.4,not_required_internal_or_structural,audited_condition_1_of_proposition_2_4,"etherian and $M$ is finitely generated, all four conditions are\nequivalent.\n\end{sgastatement}\n\n\begin{proof}\nConditions (1) and (2) are equivalent by definition, and\n(2)$\Rightarrow$(3) follows by taking $N=A/I$. The implication\n(4)$"
sga2.r6.residual.000309,parts/03_expose_III.tex,257,20,(2),2,resolved_internal_edge,sga2.r6.candidate.000260,sga2.e03.2.proposition.2-4,III.2.4,not_required_internal_or_structural,audited_condition_2_of_proposition_2_4," finitely generated, all four conditions are\nequivalent.\n\end{sgastatement}\n\n\begin{proof}\nConditions (1) and (2) are equivalent by definition, and\n(2)$\Rightarrow$(3) follows by taking $N=A/I$. The implication\n(4)$\Rightar"
sga2.r6.residual.000310,parts/03_expose_III.tex,258,1,(2),2,resolved_internal_edge,sga2.r6.candidate.000261,sga2.e03.2.proposition.2-4,III.2.4,not_required_internal_or_structural,audited_condition_2_of_proposition_2_4,"ns are\nequivalent.\n\end{sgastatement}\n\n\begin{proof}\nConditions (1) and (2) are equivalent by definition, and\n(2)$\Rightarrow$(3) follows by taking $N=A/I$. The implication\n(4)$\Rightarrow$(2) is \hyperref[III.2.2]{Theorem "
sga2.r6.residual.000311,parts/03_expose_III.tex,258,17,(3),3,resolved_internal_edge,sga2.r6.candidate.000262,sga2.e03.2.proposition.2-4,III.2.4,not_required_internal_or_structural,audited_condition_3_of_proposition_2_4,"t.\n\end{sgastatement}\n\n\begin{proof}\nConditions (1) and (2) are equivalent by definition, and\n(2)$\Rightarrow$(3) follows by taking $N=A/I$. The implication\n(4)$\Rightarrow$(2) is \hyperref[III.2.2]{Theorem 2.2}(a). Finally"
sga2.r6.residual.000312,parts/03_expose_III.tex,259,1,(4),4,resolved_internal_edge,sga2.r6.candidate.000263,sga2.e03.2.proposition.2-4,III.2.4,not_required_internal_or_structural,audited_condition_4_of_proposition_2_4," (1) and (2) are equivalent by definition, and\n(2)$\Rightarrow$(3) follows by taking $N=A/I$. The implication\n(4)$\Rightarrow$(2) is \hyperref[III.2.2]{Theorem 2.2}(a). Finally, when $A$ is noetherian and\n$M$ is finitely ge"
sga2.r6.residual.000313,parts/03_expose_III.tex,259,17,(2),2,resolved_internal_edge,sga2.r6.candidate.000264,sga2.e03.2.proposition.2-4,III.2.4,not_required_internal_or_structural,audited_condition_2_of_proposition_2_4," equivalent by definition, and\n(2)$\Rightarrow$(3) follows by taking $N=A/I$. The implication\n(4)$\Rightarrow$(2) is \hyperref[III.2.2]{Theorem 2.2}(a). Finally, when $A$ is noetherian and\n$M$ is finitely generated, (3)$\Ri"
sga2.r6.residual.000314,parts/03_expose_III.tex,259,43,Theorem 2.2,2.2,linked_internal_edge,sga2.r6.candidate.000265,sga2.e03.2.theorem.2-2,III.2.2,not_required_internal_or_structural,preexisting_hyperref_payload," and\n(2)$\Rightarrow$(3) follows by taking $N=A/I$. The implication\n(4)$\Rightarrow$(2) is \hyperref[III.2.2]{Theorem 2.2}(a). Finally, when $A$ is noetherian and\n$M$ is finitely generated, (3)$\Rightarrow$(4) is \hyperref[III.2.2]"
sga2.r6.residual.000315,parts/03_expose_III.tex,260,28,(3),3,resolved_internal_edge,sga2.r6.candidate.000266,sga2.e03.2.proposition.2-4,III.2.4,not_required_internal_or_structural,audited_condition_3_of_proposition_2_4,"row$(2) is \hyperref[III.2.2]{Theorem 2.2}(a). Finally, when $A$ is noetherian and\n$M$ is finitely generated, (3)$\Rightarrow$(4) is \hyperref[III.2.2]{Theorem 2.2}(b).\n\end{proof}\n\nFrom now until the end of the section, we"
sga2.r6.residual.000316,parts/03_expose_III.tex,260,44,(4),4,resolved_internal_edge,sga2.r6.candidate.000267,sga2.e03.2.proposition.2-4,III.2.4,not_required_internal_or_structural,audited_condition_4_of_proposition_2_4,"rref[III.2.2]{Theorem 2.2}(a). Finally, when $A$ is noetherian and\n$M$ is finitely generated, (3)$\Rightarrow$(4) is \hyperref[III.2.2]{Theorem 2.2}(b).\n\end{proof}\n\nFrom now until the end of the section, we assume that $A$"
sga2.r6.residual.000317,parts/03_expose_III.tex,260,70,Theorem 2.2,2.2,linked_internal_edge,sga2.r6.candidate.000268,sga2.e03.2.theorem.2-2,III.2.2,not_required_internal_or_structural,preexisting_hyperref_payload,"(a). Finally, when $A$ is noetherian and\n$M$ is finitely generated, (3)$\Rightarrow$(4) is \hyperref[III.2.2]{Theorem 2.2}(b).\n\end{proof}\n\nFrom now until the end of the section, we assume that $A$ is\nnoetherian and $M$ is finitely"
sga2.r6.residual.000318,parts/03_expose_III.tex,266,22,Corollary 2.5,2.5,structural_declaration_or_tag,sga2.r6.candidate.000269,sga2.e03.2.corollary.2-5,III.2.5,not_required_internal_or_structural,semantic_target_heading_declaration,"the end of the section, we assume that $A$ is\nnoetherian and $M$ is finitely generated.\n\n\begin{sgastatement}{Corollary 2.5}\sgareaderlabel{III.2.5}{2.5}\nIf $f\in I$ is $M$-regular, then\n\[\n  \prof_I M=\prof_I(M/fM)+1.\n\]\n\end{sgasta"
sga2.r6.residual.000319,parts/03_expose_III.tex,286,22,Corollary 2.6,2.6,structural_declaration_or_tag,sga2.r6.candidate.000271,sga2.e03.2.corollary.2-6,III.2.6,not_required_internal_or_structural,semantic_target_heading_declaration,range needed for the following depth\n  inequality.} Thus\n$\prof_I M-1\le\prof_I(M/fM)$.\n\n\begin{sgastatement}{Corollary 2.6}\sgareaderlabel{III.2.6}{2.6}\nEvery finite $M$-regular sequence consisting of elements of $I$ can be\nextended
sga2.r6.residual.000320,parts/03_expose_III.tex,292,22,Remark 2.7,2.7,structural_declaration_or_tag,sga2.r6.candidate.000272,sga2.e03.2.remark.2-7,III.2.7,not_required_internal_or_structural,semantic_target_heading_declaration,"'-regular sequence, whose length is necessarily the\n$I$-depth of $M$.\n\end{sgastatement}\n\n\begin{sgastatement}{Remark 2.7}\sgareaderlabel{III.2.7}{2.7}\srcpage{33}\nOne can scarcely refrain from saying that the greater the depth of "
sga2.r6.residual.000321,parts/03_expose_III.tex,299,22,Remark 2.8,2.8,structural_declaration_or_tag,sga2.r6.candidate.000273,sga2.e03.2.remark.2-8,III.2.8,not_required_internal_or_structural,semantic_target_heading_declaration,"prof_I M$ is finite if and\nonly if $\Supp M\cap V(I)\ne\varnothing$.\n\end{sgastatement}\n\n\begin{sgastatement}{Remark 2.8}\sgareaderlabel{III.2.8}{2.8}\nIf $A$ is a semi-local ring, let $\mathfrak r(A)$ be its radical and\n$k=A/\math"
sga2.r6.residual.000322,parts/03_expose_III.tex,309,22,Proposition 2.9,2.9,structural_declaration_or_tag,sga2.r6.candidate.000274,sga2.e03.2.proposition.2-9,III.2.9,not_required_internal_or_structural,semantic_target_heading_declaration,"uch that\n$\Extop_A^i(k,M)\ne0$. Indeed, $\Supp k=V(\mathfrak r(A))$.\n\end{sgastatement}\n\n\begin{sgastatement}{Proposition 2.9}\sgareaderlabel{III.2.9}{2.9}\nIf $A$ is noetherian and $M$ is finitely generated, then\n\[\n  \prof_I M=\inf_{\"
sga2.r6.residual.000323,parts/03_expose_III.tex,316,22,Corollary 2.10,2.10,structural_declaration_or_tag,sga2.r6.candidate.000275,sga2.e03.2.corollary.2-10,III.2.10,not_required_internal_or_structural,semantic_target_heading_declaration,n\n\[\n  \prof_I M=\inf_{\mathfrak p\in V(I)}\prof M_{\mathfrak p}.\n\]\n\end{sgastatement}\n\n\begin{sgastatement}{Corollary 2.10}\sgareaderlabel{III.2.10}{2.10}\nIf $A$ is a noetherian semi-local ring and $M$ is a finitely generated\n$A$-mo
sga2.r6.residual.000324,parts/03_expose_III.tex,325,59,Proposition 2.9,2.9,linked_internal_edge,sga2.r6.candidate.000276,sga2.e03.2.proposition.2-9,III.2.9,not_required_internal_or_structural,preexisting_hyperref_payload,"over the maximal ideals of $A$.\n\end{sgastatement}\n\nThe corollary follows immediately from \hyperref[III.2.9]{Proposition 2.9}, since the prime\nideals containing the radical are precisely the maximal ideals.\n\nWe now prove \hyperref[III"
sga2.r6.residual.000325,parts/03_expose_III.tex,328,33,Proposition 2.9,2.9,linked_internal_edge,sga2.r6.candidate.000277,sga2.e03.2.proposition.2-9,III.2.9,not_required_internal_or_structural,preexisting_hyperref_payload,"ce the prime\nideals containing the radical are precisely the maximal ideals.\n\nWe now prove \hyperref[III.2.9]{Proposition 2.9}. Let $f\in I$. If $f$ is $M$-regular and\n$\mathfrak p\supset I$, then the image $g$ of $f$ in $A_{\mathfrak "
sga2.r6.residual.000326,parts/03_expose_III.tex,338,29,Corollary 2.5,2.5,linked_internal_edge,sga2.r6.candidate.000278,sga2.e03.2.corollary.2-5,III.2.5,not_required_internal_or_structural,preexisting_hyperref_payload,"is also\nshows that $(M/fM)_{\mathfrak p}\simeq M_{\mathfrak p}/gM_{\mathfrak p}$.\nApplying \hyperref[III.2.5]{Corollary 2.5} to $M$ and to $M_{\mathfrak p}$ gives, by induction,\n$\prof_I M\le\nu(M)$,\srcpage{34} where\n\[\n  \nu(M)=\in"
sga2.r6.residual.000327,parts/03_expose_III.tex,345,57,Lemma 2.1,2.1,linked_internal_edge,sga2.r6.candidate.000279,sga2.e03.2.lemma.2-1,III.2.1,not_required_internal_or_structural,preexisting_hyperref_payload,"t remains to prove that, if $\nu(M)\ge1$, there is an\n$M$-regular element in $I$. Applying \hyperref[III.2.1]{Lemma 2.1} to\n$M_{\mathfrak p}$, $A_{\mathfrak p}$, and\n$\mathfrak pA_{\mathfrak p}$ for every $\mathfrak p\in V(I)$ sh"
sga2.r6.residual.000328,parts/03_expose_III.tex,351,22,Proposition 2.11,2.11,structural_declaration_or_tag,sga2.r6.candidate.000280,sga2.e03.2.proposition.2-11,III.2.11,not_required_internal_or_structural,semantic_target_heading_declaration,"ss M_{\mathfrak p}$. Applying the\nsame lemma to $A$, $M$, and $I$ gives the conclusion.\n\n\begin{sgastatement}{Proposition 2.11}\sgareaderlabel{III.2.11}{2.11}\nLet $u:A\to B$ be a homomorphism of noetherian rings, let $I$ be an ideal\nof "
sga2.r6.residual.000329,parts/03_expose_III.tex,375,22,Lemma 3.1,3.1,structural_declaration_or_tag,sga2.r6.candidate.000281,sga2.e03.3.lemma.3-1,III.3.1,not_required_internal_or_structural,semantic_target_heading_declaration,"_lemma_3_1.tex\n\section*{3. Depth and Topological Properties}\n\sgareaderlabel{III.3}{3}\n\n\begin{sgastatement}{Lemma 3.1}\sgareaderlabel{III.3.1}{3.1}\srcpage{34}\nLet $X$ be a topological space, $Y$ a closed subspace, and $F$ a sh"
sga2.r6.residual.000330,parts/03_expose_III.tex,428,22,Remark 3.2,3.2,structural_declaration_or_tag,sga2.r6.candidate.000282,sga2.e03.3.remark.3-2,III.3.2,not_required_internal_or_structural,semantic_target_heading_declaration,"es 1022--1060.\n% Requires statement/proof environments and operators \prof, \cH, \cExt.\n\n\begin{sgastatement}{Remark 3.2}\sgareaderlabel{III.3.2}{3.2}\srcpage{36}\nThe equivalence of (i) and (ii) was proved in Proposition I.2.13. A"
sga2.r6.residual.000331,parts/03_expose_III.tex,429,59,I.2.13,2.13,resolved_internal_edge,sga2.r6.candidate.000283,sga2.e01.2.proposition.2-13,I.2.13,not_required_internal_or_structural,unique_target_from_syntactic_kind_scope,"emark 3.2}\sgareaderlabel{III.3.2}{3.2}\srcpage{36}\nThe equivalence of (i) and (ii) was proved in Proposition I.2.13. As was\nobserved there, if $n\ge2$, the condition that $\rho_{n-1}$ be injective may\nbe omitted.\footnote{The"
sga2.r6.residual.000332,parts/03_expose_III.tex,435,22,Proposition 3.3,3.3,structural_declaration_or_tag,sga2.r6.candidate.000284,sga2.e03.3.proposition.3-3,III.3.3,not_required_internal_or_structural,semantic_target_heading_declaration,"ion repeated a proof here, but that\nproof was not entirely correct.}\n\end{sgastatement}\n\n\begin{sgastatement}{Proposition 3.3}\sgareaderlabel{III.3.3}{3.3}\nLet $X$ be a locally noetherian prescheme, $Y$ a closed subprescheme of $X$,\nan"
sga2.r6.residual.000333,parts/03_expose_III.tex,437,80,Lemma 3.1,3.1,linked_internal_edge,sga2.r6.candidate.000285,sga2.e03.3.lemma.3-1,III.3.1,not_required_internal_or_structural,preexisting_hyperref_payload," a closed subprescheme of $X$,\nand $F$ a coherent $\mathcal O_X$-module. The conditions of \hyperref[III.3.1]{Lemma 3.1} are\nequivalent to each of the following conditions:\n\begin{enumerate}[label=\textup{(\roman*)},leftmargin=2."
sga2.r6.residual.000334,parts/03_expose_III.tex,455,38,Proposition 2.4,2.4,linked_internal_edge,sga2.r6.candidate.000286,sga2.e03.2.proposition.2-4,III.2.4,not_required_internal_or_structural,preexisting_hyperref_payload,"_X}^i(G,F)=0\qquad\text{for }i<n.\n\]\n\end{enumerate}\n\end{sgastatement}\n\nIf $X$ is affine, \hyperref[III.2.4]{Proposition 2.4} supplies what is needed to establish the\nequivalence of the three conditions in \hyperref[III.3.3]{Propositi"
sga2.r6.residual.000335,parts/03_expose_III.tex,456,59,Proposition 3.3,3.3,linked_internal_edge,sga2.r6.candidate.000287,sga2.e03.3.proposition.3-3,III.3.3,not_required_internal_or_structural,preexisting_hyperref_payload,ition 2.4} supplies what is needed to establish the\nequivalence of the three conditions in \hyperref[III.3.3]{Proposition 3.3}. These conditions are\nlocal except for (v)$\Rightarrow$(vi); for that implication one may take\n$G=\mathcal O
sga2.r6.residual.000336,parts/03_expose_III.tex,458,48,Proposition 2.4,2.4,linked_internal_edge,sga2.r6.candidate.000288,sga2.e03.2.proposition.2-4,III.2.4,not_required_internal_or_structural,preexisting_hyperref_payload,pt for (v)$\Rightarrow$(vi); for that implication one may take\n$G=\mathcal O_Y$ and invoke \hyperref[III.2.4]{Proposition 2.4} again. It therefore suffices to\nprove (i)$\Rightarrow$(vi) and (v)$\Rightarrow$(i).\n\nLet $J$ be the ideal of
