record_id,logical_source_id,language,variety_code,standard_or_idiom,region,script,secondary_language,institution,publication_date,retrieved_at,domain,domain_tags,domain_review_status,register,title_or_query,representation,source_bytes,source_sha256,search_text_sha256,search_text_contract,public_upstream_locator,locator_visibility,revision_or_version,source_use_status,license_signal,license_status,hash_verification,sense_review_status,corpus_topic_eligible,native_source,generated,dedupe_status,counting_eligible,term_promotion_eligible,corpus_role,active_body_eligible,official_lexical_reference,translation_family_id,translation_sibling_status,specialist_algebra_eligible,intake_source_id,intake_manifest_sha256
WIKIHTML-RO-1106041-16295374,WIKI-ro-1106041-16295374,ro,ro,standard Romanian,Romania and Moldova,Latn,,,,,proof_register,proof_register;mathematics_general,manual_topic_review_20260717,unresolved_register,Demonstrație matematică,html,106204,1ADEE17E836FD8574FEBE14147B47EBE8E04A35972FB93952BE8347D320696D8,0E01FE00B522DC9D7A5983D4AD9ACB30658729ED99D1CCDCF7CDBBEA5D0810C6,derived_visible_text,https://ro.wikipedia.org/w/index.php?curid=1106041&oldid=16295374,public_http_locator_preserved,16295374,native_revision_pinned_context_shelf,https://creativecommons.org/licenses/by-sa/4.0/deed.ro,declared_cc_by_sa_4_0,local_computed,page_topic_reviewed_term_occurrences_require_context_review,true,true,false,primary_unique,true,false,active_source_body,true,false,,not_declared,false,,
WIKIHTML-RO-12164-17778278,WIKI-ro-12164-17778278,ro,ro,standard Romanian,Romania and Moldova,Latn,,,,,ring_theory,ring_theory;abstract_algebra,manual_topic_review_20260717,unresolved_register,Inel (matematică),html,163000,33D905FE61CF9704753FCE22573D97B81117E7014C3CE5A64350F1C3E5401B3A,F6EE2A05BA0619D7F36F09BB98590E7A7A95E3C89C8668E2CFF2829C25B2EBCB,derived_visible_text,https://ro.wikipedia.org/w/index.php?curid=12164&oldid=17778278,public_http_locator_preserved,17778278,native_revision_pinned_context_shelf,https://creativecommons.org/licenses/by-sa/4.0/deed.ro,declared_cc_by_sa_4_0,local_computed,page_topic_reviewed_term_occurrences_require_context_review,true,true,false,primary_unique,true,false,active_source_body,true,false,,not_declared,true,,
WIKIHTML-RO-2398153-17567738,WIKI-ro-2398153-17567738,ro,ro,standard Romanian,Romania and Moldova,Latn,,,,,group_theory,group_theory;abstract_algebra,manual_topic_review_20260717,unresolved_register,Teoria grupurilor,html,362363,7EA192CF87FA81183609981BF8355DFB8959286D9FB95B0D3DF535B071B2FB1B,64D560DA5A7F03F97080A7750767E1CEC077AA2F96A0E536D11C9398E264106C,derived_visible_text,https://ro.wikipedia.org/w/index.php?curid=2398153&oldid=17567738,public_http_locator_preserved,17567738,native_revision_pinned_context_shelf,https://creativecommons.org/licenses/by-sa/4.0/deed.ro,declared_cc_by_sa_4_0,local_computed,page_topic_reviewed_term_occurrences_require_context_review,true,true,false,primary_unique,true,false,active_source_body,true,false,,not_declared,true,,
WIKIHTML-RO-2608752-17715620,WIKI-ro-2608752-17715620,ro,ro,standard Romanian,Romania and Moldova,Latn,,,,,abstract_algebra,abstract_algebra;field_theory,manual_topic_review_20260717,unresolved_register,Corp algebric închis,html,164379,9C7C48919E27E698DC5CEFC8D7A31CDEA58AC25DFF65C0D95A9001D51CAB9464,975AEC75BEC5A6A38B69A9EA38A92D22D5F5897DDB75BE7B335BF66E4A7127FA,derived_visible_text,https://ro.wikipedia.org/w/index.php?curid=2608752&oldid=17715620,public_http_locator_preserved,17715620,native_revision_pinned_context_shelf,https://creativecommons.org/licenses/by-sa/4.0/deed.ro,declared_cc_by_sa_4_0,local_computed,page_topic_reviewed_term_occurrences_require_context_review,true,true,false,primary_unique,true,false,active_source_body,true,false,,not_declared,true,,
WIKIHTML-RO-752864-17640786,WIKI-ro-752864-17640786,ro,ro,standard Romanian,Romania and Moldova,Latn,,,,,abstract_algebra,abstract_algebra,manual_topic_review_20260717,unresolved_register,Algebră abstractă,html,89653,12162FD518131272500F81D1FFC458F943729EC5BAF8FA3D30EB36B355E755DD,0EA6ED84ED9B1F47BC7788F15F04637B586786B1E32ECA1FD0301525122BBAA7,derived_visible_text,https://ro.wikipedia.org/w/index.php?curid=752864&oldid=17640786,public_http_locator_preserved,17640786,native_revision_pinned_context_shelf,https://creativecommons.org/licenses/by-sa/4.0/deed.ro,declared_cc_by_sa_4_0,local_computed,page_topic_reviewed_term_occurrences_require_context_review,true,true,false,primary_unique,true,false,active_source_body,true,false,,not_declared,true,,
WIKIHTML-RO-88-17753407,WIKI-ro-88-17753407,ro,ro,standard Romanian,Romania and Moldova,Latn,,,,,mathematics_general,mathematics_general,manual_topic_review_20260717,unresolved_register,Matematică,html,366279,D30B7D0638B61BAEA299F1C856CA8127325B5C6C80A911B75F8FD6AE58B75A77,50E146C5DA38BD8ED1589AA59B9CAC9E18F095C2395AE0C556AE11348C9D8C76,derived_visible_text,https://ro.wikipedia.org/w/index.php?curid=88&oldid=17753407,public_http_locator_preserved,17753407,native_revision_pinned_context_shelf,https://creativecommons.org/licenses/by-sa/4.0/deed.ro,declared_cc_by_sa_4_0,local_computed,page_topic_reviewed_term_occurrences_require_context_review,true,true,false,primary_unique,true,false,active_source_body,true,false,,not_declared,false,,
CURATED-RM-MULTI-GRCH-LP21-GLOSSARI-2017,GRCH-LP21-GLOSSARI-RG-VAL-SURS-2017,rm,rm-rg+rm-vallader+rm-sursilvan,official crosswalk: Rumantsch Grischun; Vallader; Sursilvan,Graubünden Switzerland,Latn,de,Canton of Graubünden Office for Primary Education and Sport,2017,2026-07-17T23:33:27+02:00,mathematics_education_lexicography,mathematics_education;school_math_terminology;lexicography,manual_full_document_and_selected_row_review_20260717,official_school_math_terminology_crosswalk,Plan d'instrucziun 21 GR: Glossari tudestg – rumantsch grischun – vallader – sursilvan,pdf,377536,B5CC0582562A8867C2BE5DA59FF1B80648017570C618D69AC10F3A399C69B78C,EC779C03A795F02190872ABC27549ADB33F2169FBE0022091172C0BF99DF33E1,derived_visible_text_layout_preserving,https://www.gr.ch/DE/institutionen/verwaltung/ekud/avs/Volksschule/Lehrplan21_Glossari_rom_rm.pdf,public_http_locator_preserved,http_last_modified_2017-11-03,official_school_math_lexical_reference_not_running_body,Official publicly downloadable cantonal PDF; no explicit reuse license located,copyright_status_unresolved_no_explicit_reuse_grant,match,30_exact_math_rows_selected_no_core_form_promotion,true,true,false,primary_unique,true,false,official_lexical_reference,false,true,,not_declared,false,,
CURATED-GRCH-AP25-1G-M1-RG,CURATED-GRCH-AP25-1G-M1-RG,rm,rm-rg,Rumantsch Grischun,"Graubünden, Switzerland",Latn,de,"Canton of Graubünden, Office for Higher Education",2025,2026-07-18T12:32:23.5592102+02:00,mathematics_education,arithmetic;fractions;measurement;proportional_reasoning;coordinate_geometry;symmetry;word_problems;solution_register,"manual full-text and specialist-keyword review plus visual review of PDF pages 1, 4, 8, 14, and 15 on 2026-07-18",secondary_school_admissions_exam,Matematica part 1 – quints en scrit (rumantsch grischun),pdf,1987902,7DCA8FEC25F5D998A67BFE266288A9839727BBD9E2EF396DA682C5A550DFAAFB,38677B2E15DA35A172FA770E1A994A6B1B761467FFF3731AE2C57DAF60D0790D,derived_visible_text_layout_preserving,https://www.gr.ch/DE/institutionen/verwaltung/ekud/ahb/mittelschulen/dienstleistungen/aufnahmepruefungen/pruefung1g/pruefungsbeispiele1gym/Documents/AP25_1G_M1_RG.pdf,public_http_locator_preserved,"http_last_modified_Tue, 22 Jul 2025 06:47:04 GMT",native_official_bilingual_general_school_mathematics_body,Official publicly accessible cantonal examination PDF; the source page carries a Canton copyright footer and no explicit reuse grant was located.,unresolved_no_explicit_reuse_grant,match,manual_full_document_domain_review_no_term_promotion,true,true,false,primary_unique,true,false,active_source_body,true,false,GRCH-AP25-1G-M1,branch_specific_official_translation_sibling_unique_within_route,false,GRCH-AP25-1G-M1-RG,810DAF94776AEDE5134EA7DCB8C293F23CB0A568F7AC2F6F6F83CE3089C56949
CURATED-GRCH-AP25-1G-M1-PUT,CURATED-GRCH-AP25-1G-M1-PUT,rm,rm-puter,"Putèr (source spells the label ""puter"")","Graubünden, Switzerland",Latn,de,"Canton of Graubünden, Office for Higher Education",2025,2026-07-18T12:32:24.0837928+02:00,mathematics_education,arithmetic;fractions;measurement;proportional_reasoning;coordinate_geometry;symmetry;word_problems;solution_register,"manual full-text and specialist-keyword review plus visual review of PDF pages 1, 4, 8, 14, and 15 on 2026-07-18",secondary_school_admissions_exam,Matematica part 1 – quints in scrit (puter),pdf,1699194,4DD18B1E1EB2E254E1F61F6B4C4E58AC8BAC8E76B4B2A8F061065858BD7BA72F,257AE75C77D12097DC3654997A58D362AB6B4925C94C560BA8B8E0EDD2721EC8,derived_visible_text_layout_preserving,https://www.gr.ch/DE/institutionen/verwaltung/ekud/ahb/mittelschulen/dienstleistungen/aufnahmepruefungen/pruefung1g/pruefungsbeispiele1gym/Documents/AP25_1G_M1_put.pdf,public_http_locator_preserved,"http_last_modified_Tue, 22 Jul 2025 06:47:04 GMT",native_official_bilingual_general_school_mathematics_body,Official publicly accessible cantonal examination PDF; the source page carries a Canton copyright footer and no explicit reuse grant was located.,unresolved_no_explicit_reuse_grant,match,manual_full_document_domain_review_no_term_promotion,true,true,false,primary_unique,true,false,active_source_body,true,false,GRCH-AP25-1G-M1,branch_specific_official_translation_sibling_unique_within_route,false,GRCH-AP25-1G-M1-PUT,810DAF94776AEDE5134EA7DCB8C293F23CB0A568F7AC2F6F6F83CE3089C56949
CURATED-GRCH-AP25-1G-M1-SURS,CURATED-GRCH-AP25-1G-M1-SURS,rm,rm-sursilvan,Sursilvan,"Graubünden, Switzerland",Latn,de,"Canton of Graubünden, Office for Higher Education",2025,2026-07-18T12:32:24.5410610+02:00,mathematics_education,arithmetic;fractions;measurement;proportional_reasoning;coordinate_geometry;symmetry;word_problems;solution_register,"manual full-text and specialist-keyword review plus visual review of PDF pages 1, 4, 8, 14, and 15 on 2026-07-18",secondary_school_admissions_exam,Matematica part 1 – quens en scret (sursilvan),pdf,1621152,61C80C8AF9D1185C94951E68B6498624665DE8E9AC9DC4A46FBEDD2A924195AF,55D8097E113FAC7C737895DC473916BD8416C5DB85D9EE1B454950DF23AE8530,derived_visible_text_layout_preserving,https://www.gr.ch/DE/institutionen/verwaltung/ekud/ahb/mittelschulen/dienstleistungen/aufnahmepruefungen/pruefung1g/pruefungsbeispiele1gym/Documents/AP25_1G_M1_surs.pdf,public_http_locator_preserved,"http_last_modified_Tue, 22 Jul 2025 06:47:04 GMT",native_official_bilingual_general_school_mathematics_body,Official publicly accessible cantonal examination PDF; the source page carries a Canton copyright footer and no explicit reuse grant was located.,unresolved_no_explicit_reuse_grant,match,manual_full_document_domain_review_no_term_promotion,true,true,false,primary_unique,true,false,active_source_body,true,false,GRCH-AP25-1G-M1,branch_specific_official_translation_sibling_unique_within_route,false,GRCH-AP25-1G-M1-SURS,810DAF94776AEDE5134EA7DCB8C293F23CB0A568F7AC2F6F6F83CE3089C56949
CURATED-GRCH-AP25-1G-M1-VALL,CURATED-GRCH-AP25-1G-M1-VALL,rm,rm-vallader,Vallader,"Graubünden, Switzerland",Latn,de,"Canton of Graubünden, Office for Higher Education",2025,2026-07-18T12:32:24.9799955+02:00,mathematics_education,arithmetic;fractions;measurement;proportional_reasoning;coordinate_geometry;symmetry;word_problems;solution_register,"manual full-text and specialist-keyword review plus visual review of PDF pages 1, 4, 8, 14, and 15 on 2026-07-18",secondary_school_admissions_exam,Matematica part 1 – quints in scrit (vallader),pdf,1679743,694BEC2AF4915BAECC8AEE05C7F446CF1445C4EB918CD52C66B2C199214B2291,0E505245615A9EF41239FEFCEE5F9E2DA1D98044B4341DDD41CD9D759664F1D3,derived_visible_text_layout_preserving,https://www.gr.ch/DE/institutionen/verwaltung/ekud/ahb/mittelschulen/dienstleistungen/aufnahmepruefungen/pruefung1g/pruefungsbeispiele1gym/Documents/AP25_1G_M1_vall.pdf,public_http_locator_preserved,"http_last_modified_Tue, 22 Jul 2025 06:47:04 GMT",native_official_bilingual_general_school_mathematics_body,Official publicly accessible cantonal examination PDF; the source page carries a Canton copyright footer and no explicit reuse grant was located.,unresolved_no_explicit_reuse_grant,match,manual_full_document_domain_review_no_term_promotion,true,true,false,primary_unique,true,false,active_source_body,true,false,GRCH-AP25-1G-M1,branch_specific_official_translation_sibling_unique_within_route,false,GRCH-AP25-1G-M1-VALL,810DAF94776AEDE5134EA7DCB8C293F23CB0A568F7AC2F6F6F83CE3089C56949
