previous_packet,previous_file,previous_head,current_head,carryforward_status,source_packet,source_file,zip_entry,lane_route,entry_type,suffix,crc32,uncompressed_size,source_gate,gate_reason,source_use_label,next_action,claim_boundary,carryforward_decision,witness_id,entry_sha256,decode_encoding,line_count,concepts_found,contexts_extracted
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_GATE_ROWS_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_GATE_ROWS_9BBCB11B.csv,slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/PRAVO 04-10-2019 (1).pdf,Interlanguage/Fable,pdf,.pdf,AE5BC264,559597,pdf-text-layer-needed,PDF requires text-layer extraction before source-context rows,source-corpus-entry/source-body-candidate,"owner lane should extract bounded source-context rows, witness indexes, term/register notes, then draft only where source-gated","source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,,,,,,
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_GATE_ROWS_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_GATE_ROWS_9BBCB11B.csv,slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/PRAVO 04-10-2019.pdf,Interlanguage/Fable,pdf,.pdf,AE5BC264,559597,pdf-text-layer-needed,PDF requires text-layer extraction before source-context rows,source-corpus-entry/source-body-candidate,"owner lane should extract bounded source-context rows, witness indexes, term/register notes, then draft only where source-gated","source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,,,,,,
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_GATE_ROWS_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_GATE_ROWS_9BBCB11B.csv,slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/Prioritetna i nerazumliva slova iz gledišča srbskogo jezyka.pdf,Interlanguage/Fable,pdf,.pdf,87103274,157877,pdf-text-layer-needed,PDF requires text-layer extraction before source-context rows,source-corpus-entry/source-body-candidate,"owner lane should extract bounded source-context rows, witness indexes, term/register notes, then draft only where source-gated","source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,,,,,,
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_GATE_ROWS_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_GATE_ROWS_9BBCB11B.csv,slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/Prodana nevěsta - začto ne radovati se.docx,Interlanguage/Fable,other,.docx,5759A060,12469,support-or-blocker,metadata/other entry cannot alone support draft,source-corpus-metadata-or-support,use as provenance/support metadata; not standalone translation evidence,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,,,,,,
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_GATE_ROWS_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_GATE_ROWS_9BBCB11B.csv,"slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/PT_14_11_GRKES, 112-118 (1).pdf",Interlanguage/Fable,pdf,.pdf,03E284BF,219656,pdf-text-layer-needed,PDF requires text-layer extraction before source-context rows,source-corpus-entry/source-body-candidate,"owner lane should extract bounded source-context rows, witness indexes, term/register notes, then draft only where source-gated","source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,,,,,,
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_GATE_ROWS_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_GATE_ROWS_9BBCB11B.csv,"slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/PT_14_11_GRKES, 112-118.pdf",Interlanguage/Fable,pdf,.pdf,03E284BF,219656,pdf-text-layer-needed,PDF requires text-layer extraction before source-context rows,source-corpus-entry/source-body-candidate,"owner lane should extract bounded source-context rows, witness indexes, term/register notes, then draft only where source-gated","source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,,,,,,
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_GATE_ROWS_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_GATE_ROWS_9BBCB11B.csv,slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/rozmovki polsko-slovjanske 2020 b5.pdf,Interlanguage/Fable,pdf,.pdf,BA7EFC4A,274828,pdf-text-layer-needed,PDF requires text-layer extraction before source-context rows,source-corpus-entry/source-body-candidate,"owner lane should extract bounded source-context rows, witness indexes, term/register notes, then draft only where source-gated","source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,,,,,,
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_GATE_ROWS_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_GATE_ROWS_9BBCB11B.csv,slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/RU kirillica.txt,Interlanguage/Fable,metadata,.txt,9888B5F5,720670,context-extraction-ready,readable entry; bounded source-context extraction permitted,source-corpus-metadata-or-support,use as provenance/support metadata; not standalone translation evidence,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,,,,,,
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_GATE_ROWS_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_GATE_ROWS_9BBCB11B.csv,"slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/RU version Review about ISL from common Interslavic speaker, 7 pages.pdf",Interlanguage/Fable,pdf,.pdf,682401FE,844651,pdf-text-layer-needed,PDF requires text-layer extraction before source-context rows,source-corpus-entry/source-body-candidate,"owner lane should extract bounded source-context rows, witness indexes, term/register notes, then draft only where source-gated","source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,,,,,,
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_GATE_ROWS_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_GATE_ROWS_9BBCB11B.csv,slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/rus-isv.zip.bin,Interlanguage/Fable,other,.bin,F4638E29,261476,support-or-blocker,metadata/other entry cannot alone support draft,source-corpus-metadata-or-support,use as provenance/support metadata; not standalone translation evidence,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,,,,,,
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_GATE_ROWS_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_GATE_ROWS_9BBCB11B.csv,slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/Sava_Mrkalj_Salo_debeloga_jera.pdf,Interlanguage/Fable,pdf,.pdf,BCD8068F,369332,pdf-text-layer-needed,PDF requires text-layer extraction before source-context rows,source-corpus-entry/source-body-candidate,"owner lane should extract bounded source-context rows, witness indexes, term/register notes, then draft only where source-gated","source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,,,,,,
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_GATE_ROWS_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_GATE_ROWS_9BBCB11B.csv,slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/Scientific Revival - Proposal for a refreshed version of the scientific interslavic alphabet (1).docx,Interlanguage/Fable,other,.docx,0CD5E100,517016,support-or-blocker,metadata/other entry cannot alone support draft,source-corpus-metadata-or-support,use as provenance/support metadata; not standalone translation evidence,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,,,,,,
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_GATE_ROWS_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_GATE_ROWS_9BBCB11B.csv,slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/Seljanin i hodža.pdf,Interlanguage/Fable,pdf,.pdf,929611E8,1741835,pdf-text-layer-needed,PDF requires text-layer extraction before source-context rows,source-corpus-entry/source-body-candidate,"owner lane should extract bounded source-context rows, witness indexes, term/register notes, then draft only where source-gated","source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,,,,,,
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_GATE_ROWS_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_GATE_ROWS_9BBCB11B.csv,slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/slovanto complete site.pdf,Interlanguage/Fable,pdf,.pdf,774B36A9,12257323,pdf-text-layer-needed,PDF requires text-layer extraction before source-context rows,source-corpus-entry/source-body-candidate,"owner lane should extract bounded source-context rows, witness indexes, term/register notes, then draft only where source-gated","source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,,,,,,
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_GATE_ROWS_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_GATE_ROWS_9BBCB11B.csv,slavic-reference-lanes/panslavic-interslavic-raw-20260609/interslav/Slovnik venedskogo dialekta medžuslovjanskogo jezyka.pdf,Interlanguage/Fable,pdf,.pdf,FCC5D1F3,470051,pdf-text-layer-needed,PDF requires text-layer extraction before source-context rows,source-corpus-entry/source-body-candidate,"owner lane should extract bounded source-context rows, witness indexes, term/register notes, then draft only where source-gated","source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,,,,,,
