current_head,source_packet,source_use_label_5dcc,source_row_head,source_use_label_963f,source_use_label_e58,blocker_id,lane,category,gap_or_blocker,priority,observed_evidence,required_action,searched_paths_or_branch_context,active_recovery_search,next_recovery_action_81db,source_use_label,gate_guard,b3_route,boundary,blocker_origin,zip_entry_path,inferred_language_gate
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z,active-recovery-blocker-branch-visible-carry-forward,81db4ba945379e7c267ac6b5049f207e5746e65e,active-recovery-blocker-carry-forward,active-recovery-blocker-current-head-refresh,AR-AC6F4E-GAP-001,Arabic,branch-weighting,branch_weight_ledger.csv,P1-source-body-or-source-use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_BRANCH_WEIGHT_LEDGER.csv,produce branch_weight_ledger.csv application rows linked to lane source bodies and hashes,source-canon-recovery | language-source-bodies/rtl-persianate-arabic | interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706 | uploader-transfer/r6-9d7db086-source-owner-reviewer-recovery-queue-20260706 | uploader-transfer/non-slavic-core-96c453b5-current-head-addendum-20260706,"Check local source-canon/body index, then branch-visible R3 packets, then adjacent R6/Non-Slavic queues only as recovery context; do not consume as authority without independent gate.",Locate or verify exact source body/path/hash; keep row blocked if only pointer/comparator evidence is available.,active-recovery-blocker-row,No Arabic/Persianate/Dari/Tajik/Urdu/Hindustani/Ottoman/Pan-Turkic merge without independent source gate.,B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.,"source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",prior-r3-5dcc-blocker,,
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-2b6baab0a43b,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,zenodo-records-wget/20520501_20520501_noether-linked-multilingual/62 Emmy Noether - Japanese Translation Cumulative through Paper 02 Sections before 7.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-3f8638f49704,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,zenodo-records-wget/20520501_20520501_noether-linked-multilingual/63 Emmy Noether - Paper 02 - French Complete Translation Pilot.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-352ae5b91716,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,zenodo-records-wget/20520501_20520501_noether-linked-multilingual/64 Emmy Noether - Spanish Translation Cumulative through Paper 08 Complete.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-5e465e71b3ad,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,zenodo-records-wget/20520501_20520501_noether-linked-multilingual/65 Emmy Noether - Japanese Translation Cumulative through Paper 08 Complete.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-cc15167b68ad,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,zenodo-records-wget/20520501_20520501_noether-linked-multilingual/66 Emmy Noether - Paper 06 Sections 7-15 - Spanish Translation.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-39ff7bd74d00,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,zenodo-records-wget/20520501_20520501_noether-linked-multilingual/67 Emmy Noether - Paper 06 Sections 7-15 - Japanese Translation.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-ac65e0c5a1ae,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,zenodo-records-wget/20520501_20520501_noether-linked-multilingual/68 Emmy Noether - Papers 07-08 - Spanish Translation.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-b511f72cab37,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,zenodo-records-wget/20520501_20520501_noether-linked-multilingual/69 Emmy Noether - Papers 07-08 - Japanese Translation.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-f138b41e1caf,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,zenodo-records-wget/20520501_20520501_noether-linked-multilingual/70 Emmy Noether - Spanish Translation Cumulative through Paper 09 Complete.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-0bb312b7c0f8,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,zenodo-records-wget/20520501_20520501_noether-linked-multilingual/71 Emmy Noether - Japanese Translation Cumulative through Paper 09 Complete.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-801c90f0f33e,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,zenodo-records-wget/20520501_20520501_noether-linked-multilingual/72 Emmy Noether - Paper 09 - Spanish Translation.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-2483dd5f5a18,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,zenodo-records-wget/20520501_20520501_noether-linked-multilingual/73 Emmy Noether - Paper 09 - Japanese Translation.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-40b52d54f3bc,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,zenodo-records-wget/20520501_20520501_noether-linked-multilingual/74 Emmy Noether - Spanish Translation Cumulative through Paper 15 Complete.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-d6eacff32dc7,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,zenodo-records-wget/20520501_20520501_noether-linked-multilingual/75 Emmy Noether - Japanese Translation Cumulative through Paper 15 Complete.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-30d6140aa89a,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,zenodo-records-wget/20520501_20520501_noether-linked-multilingual/76 Emmy Noether - Paper 15 - Spanish Translation.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-e7d3983e983c,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,zenodo-records-wget/20520501_20520501_noether-linked-multilingual/77 Emmy Noether - Paper 15 - Japanese Translation.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-7cf4cad081cd,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,"zenodo-records-wget/20520501_20520501_noether-linked-multilingual/80 Noether - TeX Sources, Component PDFs, and Provenance.zip",undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-948d11c1e02b,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,zenodo-records-wget/20520501_20520501_noether-linked-multilingual/81 Noether - Multilingual Paper 01 Spanish Japanese French TeX and Witnesses.zip,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-729a250f285e,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,zenodo-records-wget/20520501_20520501_noether-linked-multilingual/82 Noether - Multilingual Paper 02 Spanish Japanese TeX and Witnesses.zip,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-3ef86d2da447,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,zenodo-records-wget/20520501_20520501_noether-linked-multilingual/83 Noether - Multilingual Paper 02 French Complete TeX and Witnesses.zip,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-f1589f735e31,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,zenodo-records-wget/20520501_20520501_noether-linked-multilingual/84 Noether - Multilingual Paper 06 Complete Spanish Japanese TeX and Methodology.zip,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-2f7d016e145c,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,zenodo-records-wget/20520501_20520501_noether-linked-multilingual/85 Noether - Multilingual Spanish Japanese through Paper 15 TeX and Witnesses.zip,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-53b7a4fd18df,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/reader-pdfs/author-cluster/01 Reader PDF - Hecke - Vorlesungen ueber die Theorie der algebraischen Zahlen.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-ab1c261ffa00,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/reader-pdfs/author-cluster/03 Reader PDF - Steinitz - Algebraische Theorie der Koerper.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-e62152b94a38,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/reader-pdfs/deligne/00-001 Deligne - Congruences for the Number of Subgroups - English Translation.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-10c4e0045d7b,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,"modern-latex-manuscripts-20260609-174659/reader-pdfs/deligne/00-014 Deligne - Buildings of Generalized Braid Groups, Pages 1-30 - English Translation.pdf",undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-e425428a6ba4,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/reader-pdfs/deligne/00-056 Deligne - The Heisenberg Group and Reality - English Translation.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-f0a72d831113,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/reader-pdfs/deligne/00-069 Deligne - Action of the Braid Group on a Category - English Translation.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-4efbeb2c48a8,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/reader-pdfs/deligne/00-071 Deligne - The Cohomology Algebra of the Complement of a Finite Family of Affine Subspaces - English Translation.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-a33794b9e893,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,"modern-latex-manuscripts-20260609-174659/reader-pdfs/deligne/00-080 Deligne - Numerical Equivalence, Cohomological Equivalence, and Lefschetz Theory - English Translation.pdf",undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-658c00ee0b28,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/reader-pdfs/deligne/00-082 Deligne - The Fundamental Group of Gm minus muN - English Translation.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-7d7e2258445f,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/reader-pdfs/deligne/00-089 Deligne - The First Fundamental Theorem of Invariant Theory - English Translation.pdf,undetermined
