candidate_id,source_page,expose,kind,old_string,new_string,english_old_count_at_review,final_french_new_count,disposition,patch_record,authority,evidence
SGA5-EXACT-0151,198,III B,shriek/star superscript,\Tr_{c_2}:c_{2!}c_2^!L_2\longrightarrow L_2,\Tr_{c_2}:c_{2!}c_2^*L_2\longrightarrow L_2,1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Page 198 prose trace morphism: source prints Tr_{c_2}: c_{2!} c_2^* L_2 -> L_2 (star superscript on the second c_2, same glyph as c_1^* in (6.20.2) and the Hom arguments). TeX has c_2^! (shriek). Confirmed by adjunction: (6.20.1) produces c_2^* L_2 -> c_2^! L_2, which is the adjoint of c_{2!}(c_2^* L_2) -> L_2."
SGA5-EXACT-0152,198,III B,shriek/star superscript + spurious prime,"\Tr_{c_2}:c_2^!L_2\longrightarrow c_2'{}^!L_2,","\Tr_{c_2}:c_2^*L_2\longrightarrow c_2^!L_2,",1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"(6.20.1) in source reads Tr_{c_2}: c_2^* L_2 --> c_2^! L_2 (left = star, right = shriek, no prime). TeX has left c_2^! (should be star) and right c_2'{}^! (spurious prime; should be plain c_2^!). The right-hand c_2^! L_2 matches exactly the c_2^! L_2 of (6.20.2) on the same page, where the TeX is correct."
SGA5-EXACT-0153,198,III B,dropped parentheses,",d_2^!f_*f^*M).",",d_2^!(f_*f^*M)).",1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Page 198 bottom: f_*((h^*v)^!) in Hom(d_1^*(f_*f^*M), d_2^!(f_*f^*M)). Source has parentheses around f_*f^*M in BOTH inner arguments. TeX retains them on the first argument (d_1^*(f_*f^*M)) but drops them on the second (d_2^!f_*f^*M). Anchored to line 6433 (page-198 prose); the tikzcd node on line 6439 belongs to page 199 and is not touched."
SGA5-EXACT-0154,198,III B,spelling/agreement,"D'après 6.18.3, $a$, composée avec $N_G^{-1}$","D'après 6.18.3, $a$, composé avec $N_G^{-1}$",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Source line reads 'D'après 6.18.3, a , composé avec N_G^{-1}' -- past participle is 'composé' (ends in é, no trailing e). TeX transcribes it as 'composée'."
SGA5-EXACT-0155,199,III B,wrong-arrow,i:V\to Y,i:V\hookrightarrow Y,1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Image p199_bot shows the open-immersion arrow as a hooked arrow (V ↪ Y), matching 'immersion ouverte'. TeX uses a plain \to. The hooked \hookrightarrow is correct for an open immersion."
SGA5-EXACT-0156,199,III B,wrong-condition,"telle que
\[
d_1^{-1}(V)\subset d_2^{-1}(V),
\]
et que","telle que $(fc_1)^{-1}(V)$ soit connexe, que",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Image p199_bot reads 'telle que (fc_1)^{-1}(V) soit connexe, que' at the end of page 199. The TeX instead has a completely different (fabricated) condition d_1^{-1}(V) ⊂ d_2^{-1}(V). The source condition is a connectedness condition on (fc_1)^{-1}(V), not an inclusion. 'et que' is corrected to 'que' to match the visible connector after 'connexe,'."
SGA5-EXACT-0157,202,III B,"paraphrase/label restoration: source refers to diagram arrows by their numbers (2) and (1), not by position","où la flèche verticale est le produit tensoriel externe, la flèche horizontale supérieure est donnée par","où (2) est le produit tensoriel externe, (1) est donné par",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Top image: 'où (2) est le produit tensoriel externe, (1) est donné par Tr_{Λ[G]}(-)(e) ⊗ Tr_Λ'. The diagram labels the left vertical arrow (2) and the top horizontal arrow (1). TeX paraphrased these as 'flèche verticale' / 'flèche horizontale supérieure'."
SGA5-EXACT-0158,202,III B,dropped parenthetical clause + arrow label (3) lost in paraphrase,et la flèche horizontale inférieure par $\Tr_{\Lambda[G]}(-)(e)$. Par descente,"(traces au sens du n\textsuperscript{o}~5), (3) par $\Tr_{\Lambda[G]}(-)(e)$. Par descente",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Top image: '... ⊗ Tr_Λ (traces au sens du n° 5), (3) par Tr_{Λ[G]}(-)(e).' The TeX dropped the parenthetical '(traces au sens du n° 5)' and replaced the arrow label (3) with 'la flèche horizontale inférieure'. n\textsuperscript{o}~ is the file's established convention for 'n°'."
SGA5-EXACT-0159,202,III B,"dropped opening parenthesis (source has a parenthetical clause, TeX used a comma)","généralise (XII 6.3), et a fortiori la",généralise (XII 6.3) (et a fortiori la,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,Mid image: 'une formule qui généralise (XII 6.3) (et a fortiori la formule de Lefschetz pour Frobenius démontrée dans (SGA 4^{1/2} Rapport) et la partie I du présent exposé).' The clause from 'et a fortiori' to the end is parenthetical in the source; TeX dropped the opening '('.
SGA5-EXACT-0160,202,III B,dropped closing parenthesis (matches the opening paren restored in the previous patch),et la partie I du présent exposé.,et la partie I du présent exposé).,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,Mid image: the parenthetical clause '(et a fortiori ... du présent exposé)' closes with ')' after 'présent exposé'. TeX ended the sentence with just '.' and no closing paren.
SGA5-EXACT-0161,205,V,spurious underline on Hom (internal-Hom macro) where source shows plain Hom in display math,(M\otimes_A X)(Y)=\uHom_A,(M\otimes_A X)(Y)=\Hom_A,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Source p205 (bot) displayed formula reads (M⊗_A X)(Y) = Hom_A(M,Hom_C(X,Y)) with NO underline under either Hom. TeX uses \uHom_A (=\underline{\Hom}). Mathematically the LHS is the value of a Set-valued functor (a set of A-module homomorphisms), so plain Hom is correct; the underline (internal Hom) is unfaithful and misleading. Second Hom already plain \Hom_{\cC} matches source. old_string extended with the unique LHS '(M\otimes_A X)(Y)=' because '\uHom_A(M,\Hom_{\cC}(X,Y))' also occurs on line 6690 (next page)."
SGA5-EXACT-0162,205,V,dropped opposite-category superscript (°),"\widehat{\cC}=\Hom(\cC,\Ens)","\widehat{\cC}=\Hom(\cC,\Ens)^{\circ}",1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Source p205 (bot) shows Ĉ = Hom(C,Ens)° with a clear small-circle superscript after the closing parenthesis (denoting the opposite/dual category of functors). TeX dropped the superscript. Edition's consistent macro for this superscript is ^{\circ} (e.g. lines 442 (\D_c^{b}(X))^{\circ}, 6735 \NN^\circ). String is unique to line 6688."
SGA5-EXACT-0163,208,V,swapped composition order in displayed equation,w_{sr}\circ w_{ts}=w_{tr}.,w_{ts}\circ w_{sr}=w_{tr}.,1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Top-of-page display (p208_top.png) reads w_{ts} \circ w_{sr} = w_{tr}: the LEFT factor has subscript 'ts', the RIGHT factor has subscript 'sr'. The TeX has them reversed (w_{sr}\circ w_{ts}). Note: the source order differs from the conventional right-to-left composition convention, but source-faithful transcription requires matching the printed typescript exactly."
SGA5-EXACT-0164,208,V,dropped quotation marks,dans $X_n$ par les morphismes de transition sont les mêmes.,dans $X_n$ par les ``morphismes de transition'' sont les mêmes.,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"p208_mid.png clearly shows straight double quotes around ""morphismes de transition"" (""morphismes de transition""). The TeX dropped the quotes. Restored using the document's ``...'' quote convention (matching other quoted terms throughout the file, e.g. ``bon'', ``formule d'induction'')."
SGA5-EXACT-0165,212,V,"spurious comma inserted (source has ""De plus le couple"" with no comma after ""plus"")","De plus, le couple $(P_S,\cE(S^{-1}))$","De plus le couple $(P_S,\cE(S^{-1}))$",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"p212_top image: text reads ""De plus le couple (P_S,E(S^{-1}))"" with clean baseline space between ""plus"" and ""le""; the mark above is a stray scan speck at superscript height, not a baseline comma."
SGA5-EXACT-0166,212,V,dropped parentheses around cross-reference 2.1,"Reprenant les notations de 2.1, soit $AR$","Reprenant les notations de (2.1), soit $AR$",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"p212_top image: ""Reprenant les notations de (2.1) , soit AR"" — 2.1 is clearly parenthesized in the source."
SGA5-EXACT-0167,212,V,dropped parentheses around cross-references 2.3.1 and 2.3.2,de 2.3.1 et 2.3.2 sont claires,de (2.3.1) et (2.3.2) sont claires,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"p212_mid image: ""de (2.3.1) et (2.3.2)"" — both references parenthesized in the source."
SGA5-EXACT-0168,212,V,dropped colon introducing the displayed diagram,Montrons (d). Soit un diagramme commutatif,Montrons (d). Soit un diagramme commutatif :,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"p212_bot image: ""Montrons (d) . Soit un diagramme commutatif :"" ends with a colon before the diagram (matching the colons used to introduce (D_1) and (D_2) earlier on the page)."
SGA5-EXACT-0169,213,V,dropped/reworded source text + spurious word,"\[
T_n=0\quad\text{pour } n\ge r-1,
\]
et $T_n=Y_{n-r}$ sinon, avec $w_n=0$ pour $n\ge r-1$, $w_n=u_{n-r}$ sinon.","Si $Y=(Y_n,u_n)_{n\ge 0}$, $T_n$ est l'objet nul de $\cC$ pour $n\ge r-1$ et $Y_{n-r}$ sinon,
\[
w_n=0\quad\text{pour } n\ge r-1,\quad w_n=u_{n-r}.
\]",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Source (p213 bottom): ""Si Y = (Y_n,u_n)_{n>=0}, T_n est l'objet nul de C pour n>=r-1 et Y_{n-r} sinon,"" then a centered display ""w_n = 0 pour n>=r-1 , w_n = u_{n-r} ."" The TeX (1) drops the opening clause ""Si $Y=(Y_n,u_n)_{n\ge0}$,"", (2) replaces ""T_n est l'objet nul de C"" with ""T_n=0"" omitting the calligraphic C, and (3) appends a spurious ""sinon"" after $w_n=u_{n-r}$ that is absent in the source (the source line ends with a period only)."
SGA5-EXACT-0170,214,V,dropped prime,"\Hom_P(X,Y)\longrightarrow\Hom_P(X[r],Y')","\Hom_P(X,Y')\longrightarrow\Hom_P(X[r],Y')",1,0,rejected-not-in-final-french-authority,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Source (p214_top, 'tion canonique' line) clearly shows the canonical bijection between Hom_P(X,Y') and Hom_P(X[r],Y'); both arguments carry the prime on Y. TeX dropped the prime on the first one (Hom_P(X,Y)). Mathematically the map targets Y' on both sides, so the prime is required."
SGA5-EXACT-0171,215,V,wrong-word,des morphismes $v_{rT}\circ f$ et $v_{rT}\circ g$ sont égaux,des morphismes $v_{rT}\circ f$ de $v_{rT}\circ g$ sont égaux,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Top image, lines 1-2: 'des morphismes  v_rT o f  de' / 'v_rT o g  sont égaux respectivement à...'. The connecting word in the typescript is 'de' (two letters d+e), not 'et'. The LaTeX transcription has 'et'."
SGA5-EXACT-0172,215,V,added-punctuation,"nous poserons, pour simplifier,",nous poserons pour simplifier,0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Bot image: 'nous poserons pour simplifier  P = Hom(N°,C)'. The typescript has no commas around 'pour simplifier'; the LaTeX added a comma before and after."
SGA5-EXACT-0173,216,V,reversed diagram arrow direction,"X[r+s] \arrow[r,""\rho(s)""] \arrow[d,""c""'] & X[2s] \arrow[d,""c""] \arrow[dl,""c"" description]\\","X[r+s] \arrow[d,""c""'] & X[2s] \arrow[l,""\rho(s)""] \arrow[d,""c""] \arrow[dl,""c"" description]\\",1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Second commutative diagram (p216_bot.png): the top horizontal arrow labeled rho(s) has its arrowhead at X[r+s] on the LEFT, i.e. it runs from X[2s] to X[r+s] (pointing left). The TeX places the arrow on the X[r+s] node with [r], making it point RIGHT to X[2s] -- reversed. Fix moves the rho(s) arrow to the X[2s] node as [l] so it points left, matching the source (and consistent with the bottom arrow X[s] \arrow[l,""\rho""] which points left in both source and TeX)."
SGA5-EXACT-0174,221,V,dropped reference label,"les morphismes de transition étant évidents, est $J$-adique. Or il est clair que ce système projectif est AR-isomorphe à $X'$.","les morphismes de transition étant évidents, est $J$-adique. Or il est clair que ce système projectif est AR-isomorphe (2.4.6) à $X'$.",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Bottom image, end of proof part (a): 'Or il est clair que ce système projectif est AR-isomorphe (2.4.6) à X'.' The internal cross-reference (2.4.6) present in the typescript was dropped in the transcription."
SGA5-EXACT-0175,221,V,dropped scare-quotes around coined term,"$m\ge n+r$, le morphisme de transition ci-dessous soit un isomorphisme:","$m\ge n+r$, le ``morphisme de transition'' ci-dessous soit un isomorphisme:",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Mid image, Prop 3.2.3: 'le ""morphisme de transition"" ci-dessous soit un isomorphisme'. The typescript puts scare-quotes around the term; file convention for such quotes is ``...''. Currently absent in TeX."
SGA5-EXACT-0176,222,V,dropped prime on diagram node,0 \arrow[r] & X' \arrow[r] \arrow[d] & Y' \arrow[r] \arrow[d] & \widetilde Z \arrow[r] \arrow[d] & 0\\,0 \arrow[r] & X' \arrow[r] \arrow[d] & Y' \arrow[r] \arrow[d] & \widetilde{Z'} \arrow[r] \arrow[d] & 0\\,1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Bottom image diagram top row reads 0 -> X' -> Y' -> (Z with tilde and prime) -> 0; the third node is clearly Z-prime with a tilde over it, matching the primes on X' and Y' in the same row. TeX line 7206 has \widetilde Z without the prime."
SGA5-EXACT-0177,223,V,dropped reference parentheses,"strict et AR-$J$-adique, il résulte de 3.2.3 qu'il existe un entier $r$ tel que $\ell_r(Z)$ soit $J$-adique.","strict et AR-$J$-adique, il résulte de (3.2.3) qu'il existe un entier $r$ tel que $\ell_r(Z)$ soit $J$-adique.",0,1,already-propagated-or-not-bilingual-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"Bot image clearly shows the reference printed as '(3.2.3)' with surrounding parentheses ('il résulte de (3.2.3) qu'il existe un entier r'); LaTeX dropped them, inconsistent with neighboring refs '(3.1.3 (i))' and '(3.1.3 (ii))' which retain parentheses."
SGA5-EXACT-0178,223,V,dropped accent (double tilde),0 \arrow[r] & \widetilde X \arrow[r] \arrow[d] & \ell_r(Y) \arrow[r] \arrow[d] & \ell_r(Z) \arrow[r] \arrow[d] & 0\\,0 \arrow[r] & \widetilde{\widetilde X} \arrow[r] \arrow[d] & \ell_r(Y) \arrow[r] \arrow[d] & \ell_r(Z) \arrow[r] \arrow[d] & 0\\,1,1,propagated-exact,swarm_results/patches_rerun.json,LNM 589 scan-derived patch retained in final French authority,"In the second commutative diagram (bot image) the top-left kernel node is printed with a DOUBLE (stacked) tilde over X, visibly distinct from the single tilde used in the first diagram and in 'Z̃→Z'. The source deliberately marks this further-derived universal-image object with a double tilde; LaTeX flattened it to single \widetilde X."
