"r3_current_frontier","source_refresh_label","source_refresh_scope","source_carrier_path","source_carrier_sha256","r3_boundary","current_head","ledger_record_id","source_table","source_path_or_category","source_use_label","positive_source_signal","adverse_or_gap_signal","gate_guard","label"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-01492","carry-forward-1233-fable-source-use-adverse","","zip-source-corpus-recovery-blocker","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01492 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01492 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/workflow/audits/non-european-public-surface-current/current-reader-pdfs/10-17 English Translation - Ruska - Oldest Arabic Algebra.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3d","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01492 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01492 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/workflow/audits/non-european-public-surface-current/current-reader-pdfs/10-17 English Translation - Ruska - Oldest Arabic Algebra.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3d","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-01493","carry-forward-1233-fable-source-use-adverse","","zip-source-corpus-recovery-blocker","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01493 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01493 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/workflow/audits/non-european-public-surface-current/current-reader-pdfs/30-01 Arabic Translation - Li Ye - Ceyuan Haijing, vols. 1-6 and 10-12.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01493 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01493 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/workflow/audits/non-european-public-surface-current/current-reader-pdfs/30-01 Arabic Translation - Li Ye - Ceyuan Haijing, vols. 1-6 and 10-12.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-01494","carry-forward-1233-fable-source-use-adverse","","zip-source-corpus-recovery-blocker","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01494 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01494 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/workflow/audits/non-european-public-surface-current/current-reader-pdfs/30-02 Arabic Translation - Qin - Shuxue Jiuzhang, fasc. 1 and 4.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29a","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01494 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01494 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/workflow/audits/non-european-public-surface-current/current-reader-pdfs/30-02 Arabic Translation - Qin - Shuxue Jiuzhang, fasc. 1 and 4.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29a","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-01495","carry-forward-1233-fable-source-use-adverse","","zip-source-corpus-recovery-blocker","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01495 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01495 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/workflow/audits/non-european-public-surface-current/current-reader-pdfs/30-03 Arabic Translation - Yang Hui - Xiangjie, part 1.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee2","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01495 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01495 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/workflow/audits/non-european-public-surface-current/current-reader-pdfs/30-03 Arabic Translation - Yang Hui - Xiangjie, part 1.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee2","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-01496","carry-forward-1233-fable-source-use-adverse","","zip-source-corpus-recovery-blocker","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01496 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01496 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/workflow/audits/non-european-public-surface-current/current-reader-pdfs/30-04 Arabic Translation - al-Kashi - Miftah al-Hisab.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01496 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01496 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/workflow/audits/non-european-public-surface-current/current-reader-pdfs/30-04 Arabic Translation - al-Kashi - Miftah al-Hisab.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-01497","carry-forward-1233-fable-source-use-adverse","","zip-source-corpus-recovery-blocker","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01497 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01497 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/workflow/audits/non-european-public-surface-current/current-reader-pdfs/30-05 Arabic Translation - al-Khwarizmi - Algebra.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf2","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01497 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01497 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/workflow/audits/non-european-public-surface-current/current-reader-pdfs/30-05 Arabic Translation - al-Khwarizmi - Algebra.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf2","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-01498","carry-forward-1233-fable-source-use-adverse","","zip-source-corpus-recovery-blocker","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01498 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01498 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/workflow/audits/non-european-public-surface-current/current-reader-pdfs/30-06 Arabic Translation - Omar Khayyam - Treatise on Algebra.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab9","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01498 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01498 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/workflow/audits/non-european-public-surface-current/current-reader-pdfs/30-06 Arabic Translation - Omar Khayyam - Treatise on Algebra.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab9","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-01499","carry-forward-1233-fable-source-use-adverse","","zip-source-corpus-recovery-blocker","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01499 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01499 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/workflow/audits/non-european-public-surface-current/current-reader-pdfs/60-02 Islamic Original - al-Khwarizmi - Algebra.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf278","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01499 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01499 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/workflow/audits/non-european-public-surface-current/current-reader-pdfs/60-02 Islamic Original - al-Khwarizmi - Algebra.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d3dee20ebf278","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-01500","carry-forward-1233-fable-source-use-adverse","","zip-source-corpus-recovery-blocker","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01500 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01500 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/workflow/audits/non-european-public-surface-current/current-reader-pdfs/60-04 Islamic Original - Omar Khayyam - Treatise on Algebra.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01500 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01500 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/workflow/audits/non-european-public-surface-current/current-reader-pdfs/60-04 Islamic Original - Omar Khayyam - Treatise on Algebra.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab98d","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-01501","carry-forward-1233-fable-source-use-adverse","","zip-source-corpus-recovery-blocker","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01501 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01501 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/workflow/audits/non-european-public-surface-current/current-reader-pdfs/60-05 Islamic Original - Ruska - Oldest Arabic Algebra (1917).pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab9","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01501 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01501 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/workflow/audits/non-european-public-surface-current/current-reader-pdfs/60-05 Islamic Original - Ruska - Oldest Arabic Algebra (1917).pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab9","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
"8e839c490e413b64f4d5dad9ebc10c84d14a3dab","Fable/source-use/adverse-evidence/do-not-use","Arabic Fable source-use and adverse-evidence ledger rows","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706\R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z\branch_visible_arabic_faa2c330_copy\ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","a2a27c38dcee993b1a40bbd426652001fc1db2286078c45c5555a359ea1adfe5","source-gated/review-only/draft-non-canonical; Arabic evidence does not authorize fa_IR, Dari, Tajik, Urdu-Hindustani, Ottoman, or Pan-Turkic gates","faa2c330deb886098750dafb5c500e244e1333fe","FAA2-AR-FABLE-01502","carry-forward-1233-fable-source-use-adverse","","zip-source-corpus-recovery-blocker","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01502 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01502 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/workflow/audits/non-european-public-surface-current/current-reader-pdfs/60-06 Islamic Original - Rosen - Algebra of Mohammed Ben Musa.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab9","1233d6f1557c831c23f6de8395182d8ae81e2217 1233-AR-FABLE-01502 carry-forward-c33-fable-source-use-adverse  zip-source-corpus-recovery-blocker c33e09ebe4527ded37b7fbf491d16350f12578cf C33-AR-FABLE-01502 branch-c33-r3-68c-blockers modern-latex-manuscripts-20260609-174659/workflow/audits/non-european-public-surface-current/current-reader-pdfs/60-06 Islamic Original - Rosen - Algebra of Mohammed Ben Musa.pdf zip-source-corpus-recovery-blocker 68c877c0aae311996fb7b99b7e58bf4276b18e59 9bbcb11b3e68d29ab9","Arabic lane only; do not consume as Persian/Dari/Tajik/Urdu/Ottoman/Turkic/R6/Old-B authority","source-use/provenance/gap/generated-draft/non-canonical/not-native-reviewed/not-approved"
