lane,relative_output_path,extension,bytes,sha256_if_le_25MiB,category,blocker_signal
noether-interlanguage-method-authority,NOETHER_NOVEL_PACKET_D_NOVEL_005_ACCESS_GAIN_METHOD_20260704.md,.md,3799,C95210BB2B7692714E216F72BE8B459D62E0DF472F2B23B32FA99CB6DA7602BF,provenance_or_text_evidence,
noether-interlanguage-method-authority,NOETHER_NOVEL_PACKET_D_NOVEL_006_CROSS_FAMILY_QUARANTINE_20260704.md,.md,3489,804FB75C0449D820FCBF8FB1FA4E3722ACC8AC9BF3BB7DD8E82DB87B833E5F44,provenance_or_text_evidence,
noether-interlanguage-method-authority,NOETHER_SOURCE_EVIDENCE_AUTHORITY_MINIMUM_TEMPLATES_V3_20260704.md,.md,3912,258B1F0657E9008988AA12FA02A0FD7196985EF9BF543EC44363881E10E335CC,provenance_or_text_evidence,
noether-interlanguage-method-authority,NOETHER_ZENODO_COMPLETED_READER_METHOD_GUARDRAIL_PASS_20260704.md,.md,4562,D496B6C4B2D43DB23D9711BC5B3677AF6A70C5F4712698612409B017839E42E3,provenance_or_text_evidence,
noether-interlanguage-method-authority,NOVEL_AUXLANG_COMPARATOR_SOURCE_SHELF_20260704T060543Z.json,.json,4734,CD7CF89CEBAFD3811F1131192A5172A99E2A47186398A0791D10F4A1D56E158F,provenance_or_text_evidence,
noether-interlanguage-method-authority,NOVEL_AUXLANG_COMPARATOR_SOURCE_SHELF_20260704T060543Z.md,.md,5867,95E45EE1D40F370D0E373136D1D9AF86EE2D8A8821FFE8A95CBCA8368A4D623A,provenance_or_text_evidence,
noether-interlanguage-method-authority,NOVEL_WORLDLANG_SOURCE_GAP_TABLE_20260704T060543Z.json,.json,4345,F36F8BB4D970F9701278AFD2A280B54C31676E1E801AA6C35A4204F4CEA49D96,provenance_or_text_evidence,
noether-interlanguage-method-authority,NOVEL_WORLDLANG_SOURCE_GAP_TABLE_20260704T060543Z.md,.md,5190,608AF5FAE6F359BF7AE59DDC0BFBBD69DAFC5EC9EF7233D992B6D8CCDBDEEA85,provenance_or_text_evidence,
noether-non-slavic-core-lane,NOETHER_INTERLANGUAGE_TRANSLATION_CONSOLIDATION_LEDGER_20260704.md,.md,280100,BB462417A2B4D47F2EAC6AE862A46F0E2739ADD87A57FAE88FFFA94C9B3AA378,provenance_or_text_evidence,
noether-non-slavic-core-lane,NOETHER_SESSION_C_NONSLAVIC_TRANSLATION_COVERAGE_AUDIT_20260704.md,.md,5944,5E9779E14CD384E18FD3305601FEDD97E99CDEB43C0A27470AAE4F56371F7824,provenance_or_text_evidence,
noether-non-slavic-core-lane,NOETHER_SESSION_C_SOURCE_BASELINE_AND_BLOCKER_RECHECK_20260704.md,.md,6924,33D4E99876FBDE10936B7324EC0AB2D61062E5D5E8595B014E7B7B8A617351BF,provenance_or_text_evidence,
noether-non-slavic-core-lane,NOETHER_SESSION_C_SPLIT_COORDINATOR_REGISTRY_20260704.md,.md,4223,01DFFED7AC9065E08ACB681A7AEDC3B545E6B27AB73916DB445183CFB1FF6FAC,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_ACTUAL_LANE_OUTPUT_BINDING_MATRIX_20260704.csv,.csv,5263,6383759D2952F1611D90CAB80C2887193B69437B5C5BE0A4282E37D8A3FE331B,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_ACTUAL_LANE_OUTPUT_BINDING_MATRIX_20260704.json,.json,6840,4FBD04B957BFBB9CDBFB5D34CC2A293BBD858EFA53EF507361AF59A09F6ACC87,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_ACTUAL_LANE_OUTPUT_BINDING_MATRIX_20260704.md,.md,4407,861599DF1981BD02126746A24B008AB3D10072BD1D92B722D59EDD16BECE1F3B,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_CORPUS_TRANSLATION_DRAFT_SOURCE_POINTERS_20260704.csv,.csv,3570,AE153512E6A8BC2F8C5CD23B43924A3535D98AA1A6A69700AC8F6B54A0899EA2,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_CORPUS_TRANSLATION_DRAFT_SOURCE_POINTERS_20260704.json,.json,3555,83B69BF436A666C375A5790E54F098F97D6711439FA7E33D60A50A51BD6DC50D,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_CORPUS_TRANSLATION_DRAFT_SOURCE_POINTERS_20260704.md,.md,2936,55FFAEDAD32612AE275B0BCB6F4BAA37A88FA59814CDFF71A2CAD43BB118299A,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_DURABLE_RUN_LOG_20260704.json,.json,6965,8737EBD0E1EBF511B7303A7E4720EDCBDB067A070E103A6F49DBC57BC6540500,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_DURABLE_RUN_LOG_20260704.md,.md,14207,BEDC7E09AAA2ED3DCB9E5C61E9DF27C2BF3135AEE8E48D9CF0C614E76E550C38,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_FULL_SUPPORT_LANE_PAYLOAD_20260704.sha256,.sha256,5732,7B17AFDB214D6501C8DAC859EAA42A756352C028D77DBACA5812A68B6961D1A8,other_output_manifest_only,
noether-olp-relation-function-support,SESSION_K_FULL_SUPPORT_LANE_PAYLOAD_MANIFEST_20260704.json,.json,9440,73475717CE24EF57089B14E66A17C05CA8C820D5CC60696ED8CA2887365B61D4,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_FULL_SUPPORT_LANE_PAYLOAD_MANIFEST_20260704.md,.md,8438,93F5A19C648CF7A38E361DEFBCF94F2F9DF21C7076F05FCA600AB61518973F65,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_OLP_RELATION_FUNCTION_SUPPORT_BUNDLE_INDEX_20260704.json,.json,1878,89D343695965A0B583FBF3C9B60C3F5E41386A7880D824E50DA21BDD76B97213,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_OLP_RELATION_FUNCTION_SUPPORT_BUNDLE_INDEX_20260704.md,.md,2236,B63D97572D33DEEDB5C505E05F76DE5948B23641CF0C7D8DAD5BEAB801683550,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_PACKAGE149_CURRENT_READER_INTEGRATION_AUDIT_20260704.csv,.csv,2840,22719CE86BE15ACA489B49480E672D1CB9994B171C642A60CD374DD6A6944606,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_PACKAGE149_CURRENT_READER_INTEGRATION_AUDIT_20260704.json,.json,4200,F3CB51BE054044DF7F941606D07AD351A608A97235E73D5FF124BC32F4AE310E,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_PACKAGE149_CURRENT_READER_INTEGRATION_AUDIT_20260704.md,.md,4229,1892ACA1F7C8397F97C86FAFA8C0911D79A92A29DC82C5854B62F4B913668C97,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_PACKAGE_COMPATIBLE_SIDECAR_MANIFEST_20260704.json,.json,3062,3A301BDB942F88ACA88F1EB6ED3726862EE93808D0A3372D75CDC42A4832CD26,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_PACKAGE_COMPATIBLE_SIDECAR_MANIFEST_20260704.md,.md,2865,DAA4DD1E6B5615E198F29B2D763C326564CACE270A8C43422F1FC3DFC3D48372,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_PACKAGE_COMPATIBLE_SIDECAR_PAYLOAD_20260704.sha256,.sha256,1746,7E9BD78DFE6DD887D3492E8228B0DD675A2E85F2373F1281F342A9D93B67F295,other_output_manifest_only,
noether-olp-relation-function-support,SESSION_K_PROOF_OPENINTRO_REVIEW_ONLY_GATE_CROSSWALK_20260704.csv,.csv,4381,FDC9D9ABE346A51A5B2716870029BF4B01FA4397AFE937E562ED9022BBA602E5,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_PROOF_OPENINTRO_REVIEW_ONLY_GATE_CROSSWALK_20260704.json,.json,4478,5ECF494FF29071C34AE34598F509D4AF42B97F6E0768310CED565163F34F1E09,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_PROOF_OPENINTRO_REVIEW_ONLY_GATE_CROSSWALK_20260704.md,.md,3774,6E207886BF4BE9DF83F3D7A47A649A156295D6D0A4CC6C10A6C77D2BED35C1FD,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_RELATION_FUNCTION_SOURCE_POINTER_SIDECAR_20260704.csv,.csv,3326,CBD6A091B8557EA8D850C5B6B0C1AC3C381A66B22FDCED48BAC4F7FC3FD60A61,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_RELATION_FUNCTION_SOURCE_POINTER_SIDECAR_20260704.json,.json,4039,6FC3E933BD55478320DB1036AA1D0794B703525185BAFB04BB7B17581B744917,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_RELATION_FUNCTION_SOURCE_POINTER_SIDECAR_20260704.md,.md,3644,A0AB2CA6C2198D5ABB93DDA508735DF9A8D8AA31BDC73D7F8D769096F634C6E2,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_REVIEW_FORM_SLOT_BINDINGS_TO_LANE_OUTPUTS_20260704.csv,.csv,6702,D447C0A0B302DEC20392BC8CCB79F0CF8DDC7609B9560FBAD346CE26FEA263FD,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_REVIEW_FORM_SLOT_BINDINGS_TO_LANE_OUTPUTS_20260704.json,.json,2205,F3145BBB12CD0A28100EED05BA302E3D3DECDBBC46F600F398F9F947A943E8EF,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_REVIEW_FORM_SLOT_BINDINGS_TO_LANE_OUTPUTS_20260704.md,.md,2228,1FFC11C8943736AA2F7E55D40673D8708A8A681657DB0A5F7D54EB2D9A384A36,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_REVIEW_ONLY_SLOT_RETURN_LEDGER_TEMPLATE_20260704.csv,.csv,3423,3305B49D7605AA73F4433DBCC75E6A1F4CF4775E6A78483AF096C30DDA8D931C,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_REVIEW_ONLY_SLOT_RETURN_LEDGER_TEMPLATE_20260704.json,.json,4387,8C38C38FADC2BDBE3A4671E6728C01644E64CEB6618E986B7711DF88BE5572B1,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_REVIEW_ONLY_SLOT_RETURN_LEDGER_TEMPLATE_20260704.md,.md,3535,C9C16D555A25B52EC1FC208AD5F8BD5C0F669C301A2AD9AB9FE2E79C473C7A2D,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_REVIEWER_RETURN_INTAKE_TEMPLATE_20260704.csv,.csv,1828,BB0E3792BFA0FA38DF2AD04AB422D2552850B387F85D4DFBCE5803945F42E423,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_REVIEWER_RETURN_INTAKE_TEMPLATE_20260704.json,.json,3358,BD7DED1A8E106BFC551280AF4BC0636D9E651B600081501529A082220234FA94,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_REVIEWER_RETURN_INTAKE_TEMPLATE_20260704.md,.md,2898,1D9A7DCAFB777D24C7184282A580EEBA24EB031FA91DC577931F9CC43A7B2985,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_ROUTING_ZERO_GATE_POLICY_20260704.csv,.csv,1479,46ABCF1D4C65C05408E0E936FB733411E1A34E1B8B15717758C02851575D588B,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_ROUTING_ZERO_GATE_POLICY_20260704.json,.json,3086,348AE23B25ADE57B9794BFADDE9143DAFE142C6152B7FCCA28F6D54A6F53C7C1,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_ROUTING_ZERO_GATE_POLICY_20260704.md,.md,2273,856B231D6A2E249FCFDFD3F62F7476CBEF16C65A1699F0C3612AEE2D8F2F93F3,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_SESSION_B_PACKAGE_CONSUMPTION_SIDECAR_20260704.csv,.csv,4165,403C77A4E72EB4469D7FF9F0A205AAE05A2029EA02D4A59CA007C4055B5A5F46,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_SESSION_B_PACKAGE_CONSUMPTION_SIDECAR_20260704.json,.json,4266,DDDCC2EF243D25F1A951B527A139092192FBEB66F4BB0B2B5253B84C60B227FA,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_SESSION_B_PACKAGE_CONSUMPTION_SIDECAR_20260704.md,.md,4194,7EC751D644D3A8A20A180D8750AE13B8037BE2DFEE2365B1E2D6A6EA4F8F994B,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_STALE_READER_REFRESH_REGISTER_20260704.csv,.csv,2704,2E569D2ED4A3AB54DFFA148C8CBBC4125177A4D3E4C5B208B44E313C176E316E,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_STALE_READER_REFRESH_REGISTER_20260704.json,.json,3388,9CA39646B12ED368AA4F6EBEBD243BCD669678AE0A31704A74F29F82CEC3EF64,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_STALE_READER_REFRESH_REGISTER_20260704.md,.md,3337,0B4AE6B69B78A7409CDCF976DFDE488F02A088973F718DAE003D8EDB5EE809F7,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_SUPPORT_GAP_CLOSURE_REGISTER_20260704.csv,.csv,4031,21669D951CDCFE5DE6D715AD85904CEF4F053F10B499CD150D6ED82285516868,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_SUPPORT_GAP_CLOSURE_REGISTER_20260704.json,.json,5101,D0973DDE4BCC23C76BF0783EBAF2BDB3EB1EE34DD9A445F72C53EF6BDBEE792C,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_SUPPORT_GAP_CLOSURE_REGISTER_20260704.md,.md,4250,534B6F49775DF815EADE3979748E569B470C0580CB4175594BAEFE0059790623,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_ZENODO_HANDOFF_READER_FIX_PASS_20260704.csv,.csv,3343,99B271A2A6FDA8F435E13FC01B39F74D93CD28CAA72372FACEE5FFFD72FFE8EA,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_ZENODO_HANDOFF_READER_FIX_PASS_20260704.json,.json,4654,8B90CB7625076262CAB6D939BF71C31E52B221961EAF72C21FE309ACD9AFA669,provenance_or_text_evidence,
noether-olp-relation-function-support,SESSION_K_ZENODO_HANDOFF_READER_FIX_PASS_20260704.md,.md,3968,20E457E167BA6DF17129CFADC3D3137AB932D8BB815FAE79C72FF812631193A0,provenance_or_text_evidence,
noether-persianate-tajik-source-evidence-draft-lane,NOETHER_FA_IR_DRAFT_ROW_GLOSSARY_AND_SOURCE_NOTES_20260704.md,.md,9390,CFEA3304A3AF43E1EC74E6B6E998DD296272D57025FCD2E1E48C6FED06D19DA6,provenance_or_text_evidence,
noether-persianate-tajik-source-evidence-draft-lane,NOETHER_FA_IR_PRS_AF_CORPUS_TRANSLATION_SLICES_DRAFT_20260704.md,.md,1537148,E18C25B8E1F06966381B7E410FB459AAC321EBB614EFE02758CAEA60912B7C17,provenance_or_text_evidence,
noether-persianate-tajik-source-evidence-draft-lane,NOETHER_PERSIANATE_TAJIK_COMPLETED_READER_INTEGRATION_FIX_PASS_20260704.md,.md,3025,BD20160A56883A92E577749210213655372C46A47E63B87FC2A818B0CDB80929,provenance_or_text_evidence,
noether-persianate-tajik-source-evidence-draft-lane,NOETHER_PERSIANATE_TAJIK_DURABLE_RUN_LOG_20260704.md,.md,57033,A871692E6025920BBCA35B1CC170784528622ECE5CACFC4EC206F083ABF05B8F,provenance_or_text_evidence,
noether-persianate-tajik-source-evidence-draft-lane,NOETHER_PERSIANATE_TAJIK_LANE_DRAFT_ARTIFACTS_20260704.sha256,.sha256,915,651F73A9314AC9FA1D98A6293F90A9C5CB9ECEC481ABBACF0F0F547A06791C1A,other_output_manifest_only,
noether-persianate-tajik-source-evidence-draft-lane,NOETHER_PERSIANATE_TAJIK_LANE_DRAFT_ARTIFACTS_MANIFEST_20260704.json,.json,7268,3383097B029F3A6BA7070D9ED44080BAAFF29A2DD327FAAAAC9814AE38EC1392,provenance_or_text_evidence,
noether-persianate-tajik-source-evidence-draft-lane,NOETHER_PRS_AF_DRAFT_ROW_GLOSSARY_AND_SOURCE_NOTES_20260704.md,.md,4515,31887DF1E9A9659B4C704AA40B6EEFF87DC8C795B11FA5487C2A4741360F7A3E,provenance_or_text_evidence,
noether-persianate-tajik-source-evidence-draft-lane,NOETHER_TG_CYRL_TJ_SOURCE_DISCOVERY_AND_DRAFT_LEXICON_20260704.md,.md,6265,C847D715F233707BF137324FF82AFE3D811C3CD9508E5B1A3F7603F92F4705BA,provenance_or_text_evidence,
noether-r2-pan-turkic-hard-blockers,NOETHER_R2_PAN_TURKIC_COMPLETION_UNDER_CURRENT_EVIDENCE_FIXPASS_04_20260704.md,.md,8946,7D72A563E03A53C84C60A59704C14B9C657B76295E85B31072560FA72567E429,provenance_or_text_evidence,
noether-r2-pan-turkic-hard-blockers,NOETHER_R2_PAN_TURKIC_DURABLE_RUN_LOG_20260704.md,.md,17633,C2DAE9D580A31CDC6F5D5AC22678C43EFD86E65E2D4451756AA5D8C1F53DA60E,provenance_or_text_evidence,
noether-r2-pan-turkic-hard-blockers,NOETHER_R2_PAN_TURKIC_HARD_BLOCKER_RESOLUTION_DRAFT_20260704.md,.md,11941,712C4DB3707B12F23515419935FA2C6A1C83DAEFEFCEBFDE8B213950FAE5F3D0,provenance_or_text_evidence,
noether-r2-pan-turkic-hard-blockers,NOETHER_R2_PAN_TURKIC_HARD_ROWS_20260704.csv,.csv,1398,8B7D4BA66E9311E7475984148DB296E81DF7D66A7804E515239D2F0B061301CE,provenance_or_text_evidence,
noether-r2-pan-turkic-hard-blockers,NOETHER_R2_PAN_TURKIC_SOURCE_CLOSURE_SLICE_02_20260704.md,.md,6995,1CE3892D3497B2BE8614DB555D40F82C205C368F6A6D96D9E7EA415FAD13A7FF,provenance_or_text_evidence,
noether-r2-pan-turkic-hard-blockers,NOETHER_R2_PAN_TURKIC_SOURCE_GATE_REFRESH_03_20260704.md,.md,11329,300649C921B1EC425E13513DD710F7E8896C21BFC82A9536008B283979DCB3F5,provenance_or_text_evidence,
noether-r2-pan-turkic-hard-blockers,NOETHER_R2_PAN_TURKIC_ZENODO_READER_INTEGRATION_FIXPASS_20260704.json,.json,2305,985DC9D9C25140926A06DEA1FCE1A155EEF45D2116E1889E8F8C37EE024216C0,provenance_or_text_evidence,
noether-r2-pan-turkic-hard-blockers,NOETHER_R2_PAN_TURKIC_ZENODO_READER_INTEGRATION_FIXPASS_20260704.md,.md,5174,F6BA096B0BE34D67F00D042BB061076AC5A025C4EF9F274378AA43D7BB958F43,provenance_or_text_evidence,
noether-r2-pan-turkic-hard-blockers,NOETHER_R2_PAN_TURKIC_ZENODO_READER_INTEGRATION_MANIFEST_20260704.md,.md,1238,2EE863D3E90DA4F97B31B3F35B113E1B4C33B25F4DB4E01C815F6473C9BEE241,provenance_or_text_evidence,
noether-r2-pan-turkic-hard-blockers,NOETHER_R2_PAN_TURKIC_ZENODO_READER_INTEGRATION_SHA256_20260704.txt,.txt,1298,E43B1C42721F24D4FB0EE079A2F089721D69E98FD2D1DA3E1925C0E376242283,provenance_or_text_evidence,
noether-r2-pan-turkic-hard-blockers,NOETHER_R2_PAN_TURKIC_ZERO_ROW_ATTACK_AND_SUPPORT_SLICE_20260704.md,.md,10985,543E36F19E38DB292DE3DBC2A93250B754C07C70C0BC61648B3104493591D397,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_20260704T035741Z/manifest_20260704T035741Z.json,.json,1801,4887BF6EEBFC7FD4E3C683B5F63BA884021690E230CFE879C812039F589903A5,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_20260704T035741Z/R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_HANDOFF_20260704T035741Z.md,.md,4387,0F5510A967358F5D708E250031EBA9AFBCED9639D1529034300ADFBD50A8B637,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_20260704T035741Z/R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_VALIDATION_20260704T035741Z.json,.json,3243,1F36D2B7B0E35BE397643A105E2EDEEC8AB358E8896998AC19CB0E2D53CE169F,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_20260704T035741Z/R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_ROUTE_LEDGER_20260704T035741Z.csv,.csv,267511,8343E8E525E33E7CB5A0C74CE8EE860A3E4B3FBC9386701F58FA03641DE16377,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_20260704T035741Z/R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_ROUTE_LEDGER_20260704T035741Z.json,.json,464212,C8ABF1BC802FF261B39F65FC5039607A54202D3EEAB226BA4B79ABBDC28151B2,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_20260704T035741Z.zip,.zip,48055,D29591AF05D8EBCA23EA76330849DF4095EA4D8465F216B49CC13F2EBEBD3ED3,source_archive_manifest_only_until_license_checked,
noether-r3-arabic-persianate-linear-algebra,R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_20260704T035741Z.zip.sha256,.sha256,139,1E23D86A66E3628231F19B99F133E621CD5809E476E37FAACCAE8C7538761757,other_output_manifest_only,
noether-r3-arabic-persianate-linear-algebra,R3_COMPLETED_READER_STALE_CORRECTION_20260704T061030Z/manifest_20260704T061030Z.json,.json,1480,D97000E80E12A7466FD7A9CF5594BD77EAEA56809B123D467EBEFD225E51DCD1,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_COMPLETED_READER_STALE_CORRECTION_20260704T061030Z/R3_COMPLETED_READER_STALE_CORRECTION_20260704T061030Z.csv,.csv,2295,40415394B306DCB661C39F278B307385EC0FA6D8B21714CB95ED446DDE5324DA,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_COMPLETED_READER_STALE_CORRECTION_20260704T061030Z/R3_COMPLETED_READER_STALE_CORRECTION_20260704T061030Z.json,.json,3247,3240CFCBBF37CF3A2820B6711C3472D31220A29B2073E0461F4CC01BBACE28F2,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_COMPLETED_READER_STALE_CORRECTION_20260704T061030Z/R3_COMPLETED_READER_STALE_CORRECTION_HANDOFF_20260704T061030Z.md,.md,2496,962E4E989F09D8D4EDC94196AE4057C483DCA468BD72EC67BD37B711ECA84AC3,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_COMPLETED_READER_STALE_CORRECTION_20260704T061030Z/R3_COMPLETED_READER_STALE_CORRECTION_VALIDATION_20260704T061030Z.json,.json,830,89B01375B49E7328873CE0E7A154F6CC3EB3BD45D0DDD545ECBFDCB99908E6D5,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_COMPLETED_READER_STALE_CORRECTION_20260704T061030Z/SUPERSEDED_BY_R3_COMPLETED_READER_STALE_CORRECTION_20260704T061047Z.txt,.txt,364,50D4AB894E37AE7B31EAEBB93049747A32FBCBEC51ED9ED354C1460BE391ED58,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_COMPLETED_READER_STALE_CORRECTION_20260704T061047Z/manifest_20260704T061047Z.json,.json,1480,9A3953F7DDE5DFFB8A856824704CE111361A356247C609DF28818D677E3BE161,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_COMPLETED_READER_STALE_CORRECTION_20260704T061047Z/R3_COMPLETED_READER_STALE_CORRECTION_20260704T061047Z.csv,.csv,5405,B76B9655D5AD199CFFE52E28BAEC8338C3A7959091A137E7484C546B44EF1A46,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_COMPLETED_READER_STALE_CORRECTION_20260704T061047Z/R3_COMPLETED_READER_STALE_CORRECTION_20260704T061047Z.json,.json,6986,E52910497F188CB76F215EDC77665F3C5222CF0B32C119F4DC0322B7EB3569F4,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_COMPLETED_READER_STALE_CORRECTION_20260704T061047Z/R3_COMPLETED_READER_STALE_CORRECTION_HANDOFF_20260704T061047Z.md,.md,3272,C2E7C07F412DDEA6BF135319CB8876A63E3CA60499324A48598EC590C0DBF213,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_COMPLETED_READER_STALE_CORRECTION_20260704T061047Z/R3_COMPLETED_READER_STALE_CORRECTION_VALIDATION_20260704T061047Z.json,.json,830,E9E4B1891DAEE27E4539945E412E6A7DFCC5068EA2816CA63432CF40443E855C,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_COMPLETED_READER_STALE_CORRECTION_CURRENT.txt,.txt,789,1FD6FB4D66F344D6C91A77804649C76914AB730A101E737602C130DA33E8F7DD,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_DURABLE_REFRESH_MANIFEST_AND_LANE_INTAKE_20260704T054029Z/manifest_20260704T054029Z.json,.json,9449,AF4E43F21E1A06635631898352C208773E434FEACDDA705BB4177D91B719AEAE,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_DURABLE_REFRESH_MANIFEST_AND_LANE_INTAKE_20260704T054029Z/R3_REFRESH_HANDOFF_20260704T054029Z.md,.md,1200,558FCB22EE62C012111D2D2992234A1CDE5E333453D8B2480E3B8660E7927E48,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_DURABLE_REFRESH_MANIFEST_AND_LANE_INTAKE_20260704T054029Z/R3_REFRESH_VALIDATION_20260704T054029Z.json,.json,9069,9847455213C31F57467451E566ECE9506C64F537E14BE46FD4A40E2A63A6A90E,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_DURABLE_REFRESH_MANIFEST_AND_LANE_INTAKE_20260704T054029Z/R3_REFRESHED_LANE_INTAKE_SIDECAR_INDEX_20260704T054029Z.csv,.csv,6455,1EEFDD49667C32C9EDDD633C72D2E2B01F5CDA20F568695C8A6C54DD5A708043,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_DURABLE_REFRESH_MANIFEST_AND_LANE_INTAKE_20260704T054029Z/R3_REFRESHED_SOURCE_ARTIFACT_CHECKSUMS_20260704T054029Z.csv,.csv,23524,C0C1700B57B68B28BBDD3DA4362CB85814EB0710D131A38A7E25D7233A6D74D9,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_DURABLE_REFRESH_MANIFEST_AND_LANE_INTAKE_20260704T054029Z/sidecars/adjacent_linear_algebra_review_only_separate_20260704T054029Z.csv,.csv,124091,ABBA8A5A1329CD8C6D41BC1E38C0F87B11F8DC229DF2F843E8FFCD36B45E0CB8,provenance_or_text_evidence,
