term_id,chosen_form_latin,f10_flag,E,W,S,I,X,safe_to_show_external,required_fix,route,route_key,c2_priority,shelf_langs,witness_writeback_level,witness_writeback_concept
ISV-ganze_rationale_absolute_invariante--cěly_racionalny_abso,cěly racionalny (absolutny) invariant,F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,basis,True,ar;be;bg;cs;fa;hr;mk;pl;sl;sr,concept_shelf,invariant
ISV-ganze_rationale_darstellbarkeit--cělo_racionalno_pred,cělo racionalno predstavjanje,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,basis,True,ar;be;bg;cs;fa;hr;mk;pl;sl;sr,,
ISV-ganze_rationale_funktion--cěla_racionalna_funk,cěla racionalna funkcija,F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,basis,True,ar;be;bg;cs;fa;hr;mk;pl;sl;sr,concept_shelf,polynomial
ISV-ganze_rationale_funktionen--cěle_racionalne_funk,cěle racionalne funkcije,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,basis,True,ar;be;bg;cs;fa;hr;mk;pl;sl;sr,,
ISV-ganze_rationale_funktionen_polynome--cěle_racionalne_funk,cěle racionalne funkcije (polinomy),F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,basis,True,ar;be;bg;cs;fa;hr;mk;pl;sl;sr,concept_shelf,polynomial
ISV-ganze_rationale_zahlen--cěle_racionalne_čisl,cěle racionalne čisla,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,basis,True,ar;be;bg;cs;fa;hr;mk;pl;sl;sr,,
ISV-ganze_transzendente_zahlen--cěle_transcendentne_,cěle transcendentne čisla,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,basis,True,ar;be;bg;cs;fa;hr;mk;pl;sl;sr,,
ISV-ganzrationale_zahlkoeffizienten_ganzrati--racionalno-cěle_koef,racionalno-cěle koeficienty / cělo-racionalno-čislove invarianty,F10-1,3,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,racional,False,all_shelves,concept_shelf,invariant
ISV-ganzzahlig--celočisleny,celočisleny,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,D_no_route_true_gap,,False,,,
ISV-ganzzahlig-regulär--celočisleno-regularn,celočisleno-regularny,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,regular,False,all_shelves,,
ISV-ganzzahlige_funktionen--cěločislne_funkcije,cěločislne funkcije,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,coefficient,True,ar;es;fa;fr,,
ISV-ganzzahlige_integritätsbasis--celočislena_integral,celočislena integralna baza,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,basis,True,ar;be;bg;cs;fa;hr;mk;pl;sl;sr,,
ISV-ganzzahlige_invariante--cěločislovy_invarian,cěločislovy invariant,F10-2,3,1,1,0,0,no_fix_first,"back the claim with W/S witness forms from the shelf, or weaken the claim",,,,,concept_shelf,invariant
ISV-ganzzahlige_matrizen--cěločiselne_matrice,cěločiselne matrice,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,matric,False,all_shelves,,
ISV-ganzzahliger_relativ-ganzer_bereich_erst--celočislena_relativn,celočislena relativno cěla oblast prvogo roda,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,extension of the first kind,False,,,
ISV-ganzzahligkeit_der_darstellung--integralnost_predsta,integralnost predstavjenja,F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,integral,False,all_shelves,concept_shelf,representation
ISV-gegenseitig_relativprim--vzaimno_relativno_pr,vzaimno relativno proste,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,irreducible,False,,,
ISV-geht_in_dem_diskriminantenideal_auf--vhodi_v_diskriminant,vhodi v diskriminantny ideal,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-gemeinsame_nullstelle--občna_nuleva_točka,občna nuleva točka,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,corollary,True,es;fr,,
ISV-gemeinsame_nullstellen--obče_nule,obče nule,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,corollary,True,es;fr,,
ISV-gemischte_gruppe--směšana_grupa,směšana grupa,F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,group,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,concept_shelf,group
ISV-gesamtformenreihe--cěly_ręd_form,cěly ręd form,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,form,False,all_shelves,,
ISV-gesamtheit_aller_funktionen--cělost_vseh_funkcij,cělost vseh funkcij,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,coefficient,True,ar;es;fa;fr,,
ISV-gesamtheit_aller_gesamtheit_der_restklas--cělokupnost,cělokupnost,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,identity (relation),False,,,
ISV-gesetz_der_unbeschränkten_und_eindeutige--zakon_neograničenogo,zakon neograničenogo i jednoznačnogo odčitanja,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,set,True,es;fa;fr,,
ISV-gewichtsbedingungen_symmetriebedingungen--uslovja_věsy_uslovja,uslovja věsy / uslovja simetrije,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,simetri,False,all_shelves,,
ISV-gewöhnliche_lineare_differentialgleichun--obyčno_linearno_dife,obyčno linearno diferencialno uravnenje 2-go reda,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,coefficient,True,ar;es;fa;fr,,
ISV-gleichheits-_und_verknüpfungsbeziehungen--odnosi_ravnosti_i_od,odnosi ravnosti i odnosi operacij,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,least common multiple,False,,,
ISV-gleichung_niedrigsten_grades--uravnenje_najnižšego,uravnenje najnižšego stepena,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,equation,True,ar;bg;cs;es;fa;fr;hr;pl;sk;sl,,
ISV-gleichungen_mit_vorgeschriebener_gruppe--uravnenja_s_zadanoj_,uravnenja s zadanoj grupoj,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,equation,True,ar;bg;cs;es;fa;fr;hr;pl;sk;sl,,
ISV-grad_eines_primideals--stepenj_prostogo_ide,stepenj prostogo ideala,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-grenzbereiche--granične_oblasti,granične oblasti,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,extension of the first kind,False,,,
ISV-groesster_gemeinsamer_teiler_kleinstes_g--največši_obči_dělite,največši obči dělitelj / najmene obče mnogokratno,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,least common multiple,False,,,
ISV-grundbereiche--osnovne_oblasti,osnovne oblasti,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,extension of the first kind,False,,,
ISV-grundfaltungen--osnovne_svijanja,osnovne svijanja,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,folding,False,,,
ISV-grundform--osnovna_forma,osnovna forma,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,form,False,all_shelves,,
ISV-grundform_grundformensystem--osnovna_forma_sistem,osnovna forma / sistema osnovnyh form,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,form,False,all_shelves,,
ISV-grundformen--osnovne_formy,osnovne formy,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,form,False,all_shelves,,
ISV-grundideal--osnovny_ideal,osnovny ideal,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-grundideal_i-ter_stufe--osnovny_ideal_i-go_n,osnovny ideal i-go nivoja,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-grundmodul--osnovny_modul,osnovny modul,F10-4,2,0,0,0,0,yes_with_definition,keep explicit definition at first use; mark authority-needed in review packet,,,,,,
ISV-grundmodul_grundideal--osnovny_modul_osnovn,osnovny modul / osnovny ideal,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-gruppendeterminante--grupova_determinanta,grupova determinanta,F10-1,3,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,determinant,True,ar;bg;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-gruppeneinteilung_der_zugehörigen_primid--grupno_razděljenje_p,grupno razděljenje pridruženih prostyh idealov,F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,concept_shelf,prime ideal
ISV-gruppeneinteilung_nach_nicht-teilerfremd--grupno_razděljenje_p,grupno razděljenje po nevzaimnoj prostosti,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,grup,False,all_shelves,,
ISV-gruppenordnung_ordnungen_h_i--porjadok_grupy_porja,porjadok grupy / porjadkov h_i,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,coefficient,True,ar;es;fa;fr,,
ISV-gruppenring--grupno_kolco,grupno kolco,F10-3,2,0,0,0,0,no_fix_first,resolve vs okruh/prsten/kolobar with access-gain ledger + Interslavic authority input before external showing,,,,,,
ISV-gruppenring--grupovo_kolco,grupovo kolco,F10-3,3,0,0,0,0,no_fix_first,resolve vs okruh/prsten/kolobar with access-gain ledger + Interslavic authority input before external showing,,,,,,
ISV-größen_y_z_vartheta--veličiny_y_z_varthet,"veličiny y, z, vartheta",F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,D_no_route_true_gap,,False,,,
ISV-größenreihe_größenreihen--red_veličin_redy_vel,red veličin / redy veličin,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,D_no_route_true_gap,,False,,,
ISV-größenreihen_reihen--rędy_veličin_rędy,rędy veličin / rędy,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,D_no_route_true_gap,,False,,,
ISV-größte_primäre_ideale--najveće_primarne_ide,najveće primarne idealy,F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,concept_shelf,ideal
ISV-größte_primäre_komponenten--največe_primarne_kom,največe primarne komponenty,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-größte_primäre_komponenten--največše_primarne_ko,največše primarne komponenty,F10-0,2,0,0,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,,
ISV-größte_primäre_komponenten_größte_primär--največše_primarne_ko,največše primarne komponenty / največše primarne faktory,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-größte_primäre_komponenten_ideale--najveće_primarne_kom,najveće primarne komponenty / idealy,F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,concept_shelf,ideal
ISV-größte_primärkomponente--največša_primarna_ko,največša primarna komponenta,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-größte_primärkomponenten_isolierte_kompo--največše_primarne_ko,največše primarne komponenty / izolovane komponenty,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-größter_gemeinsamer_teiler--največši_obči_dělite,največši obči dělitelj,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,least common multiple,False,,,
ISV-größter_gemeinsamer_teiler_gleich_dem_ei--največši_obči_dělite,največši obči dělitelj jest jednaky jediničnomu idealu D=(ε),F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-größter_gemeinsamer_teiler_im_polynomsin--največši_obči_dělite,največši obči dělitelj v polinomnom smyslu,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,polynomial,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-größter_gemeinsamer_teiler_von_idealen--najveći_obšty_dělite,najveći obšty dělitelj idealov,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-größter_primärer_teiler_primärer_teiler--najveći_primarny_děl,najveći primarny dělitelj / primarny dělitelj,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-größter_vollständig_reduzibler_modul--največši_popolno_red,največši popolno reducibilny modul,F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,module,True,ar;be;bg;bs;cs;es;fa;fr;mk;pl;sk;sl;sr,concept_shelf,module
ISV-göttingen--göttingen,Göttingen,F10-0,3,0,0,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,,
ISV-halbeinfacher_ring--poluprosto_kolco,poluprosto kolco,F10-3,2,0,0,0,0,no_fix_first,resolve vs okruh/prsten/kolobar with access-gain ledger + Interslavic authority input before external showing,,,,,,
ISV-hassescher_normensatz--normna_teorema_hasse,normna teorema Hasse,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,module,True,ar;be;bg;bs;cs;es;fa;fr;mk;pl;sk;sl;sr,,
ISV-haupteinheit--glavna_jedinica,glavna jedinica,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,unit,False,,,
ISV-hauptgeschlechtssatz--teorem_o_glavnom_rod,teorem o glavnom rodu,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,teorem,False,all_shelves,,
ISV-hauptgeschlechtssatz--unnamed,,F10-1,0,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,principal genus theorem,False,,,
ISV-hauptideal--glavny_ideal,glavny ideal,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-hauptideal_basispolynom--glavny_ideal_bazny_p,glavny ideal / bazny polinom,F10-1,3,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,basis,True,ar;be;bg;cs;fa;hr;mk;pl;sl;sr,,
ISV-hauptidealring--kolco_glavnyh_idealo,kolco glavnyh idealov,F10-3,2,0,0,0,0,no_fix_first,resolve vs okruh/prsten/kolobar with access-gain ledger + Interslavic authority input before external showing,,,,,,
ISV-hauptidealring_ausgangsring--kolco_glavnyh_idealo,kolco glavnyh idealov / izhodno kolco,F10-3,2,0,0,0,0,no_fix_first,resolve vs okruh/prsten/kolobar with access-gain ledger + Interslavic authority input before external showing,,,,,,
ISV-hauptklasse--glavny_klas,glavny klas,F10-0,3,0,0,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,,
ISV-hauptmodul--glavny_modul,glavny modul,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,module,True,ar;be;bg;bs;cs;es;fa;fr;mk;pl;sk;sl;sr,,
ISV-hauptordnung_des_relativkörpers--glavny_porjadok_rela,glavny porjadok relativnogo polja,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,coefficient,True,ar;es;fa;fr,,
ISV-hauptordnung_eines_zahl-_oder_funktionen--glavny_porjadok_čisl,glavny porjadok čislovogo abo funkcionalnogo polja,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,coefficient,True,ar;es;fa;fr,,
