automaton_term_id,stateC_term_id,match_quality,post_duplicate_count,chosen_form_latin,automaton_f10,stateC_f10,automaton_E,automaton_W,automaton_S,stateC_E,stateC_W,stateC_S,delta_E,delta_W,delta_S,route,route_key,recommended_action_v2
ISV-norm_von_g_nach_a--norma_g_vzhodno_k_a,ISV-norm_von_g_nach_a--norma_g_vzhodno_k_a,same_id,1,norma G vzhodno k A,F10-1,F10-1,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,D_no_route_true_gap,,MISSING_WITNESS_BACKFILL
ISV-normale_divisionsalgebra--normalna_dělitvena_a,ISV-normale_divisionsalgebra--normalna_dělitvena_a,same_id,1,normalna dělitvena algebra,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,normal,MISSING_WITNESS_BACKFILL
ISV-normale_einfache_algebra--normalna_prosta_alge,ISV-normale_einfache_algebra--normalna_prosta_alge,same_id,1,normalna prosta algebra,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,group,MISSING_WITNESS_BACKFILL
ISV-normalform--normalna_forma,ISV-normalform--normalna_forma,same_id,1,normalna forma,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,normal,MISSING_WITNESS_BACKFILL
ISV-normalteiler--normalny_dělitelj,ISV-normalteiler--normalny_dělitelj,same_id,1,normalny dělitelj,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,normal,MISSING_WITNESS_BACKFILL
ISV-normalteiler--normalny_podgrup,ISV-normalteiler--normalny_podgrup,same_id,1,normalny podgrup,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,normal,MISSING_WITNESS_BACKFILL
ISV-normenrest--unnamed,ISV-normenrest--unnamed,same_id,1,,F10-1,F10-1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,A_probe_covered_concept,module,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-normenrestsymbol--normno-ostatkovy_sym,ISV-normenrestsymbol--normno-ostatkovy_sym,same_id,1,normno-ostatkovy symbol,F10-1,F10-1,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,A_probe_covered_concept,module,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-normensatz--normny_teorem,ISV-normensatz--normny_teorem,same_id,1,normny teorem,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,module,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-nte_einheitswurzeln--n-e_korenje_iz_jedin,ISV-nte_einheitswurzeln--n-e_korenje_iz_jedin,same_id,1,$n$-e korenje iz jedinice,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,unit,MISSING_WITNESS_BACKFILL
ISV-null_einheit_eigentliche_integritätsbere--nula_jedinica_vlastn,ISV-null_einheit_eigentliche_integritätsbere--nula_jedinica_vlastn,same_id,1,nula / jedinica / vlastne oblasti cělosti,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,unit,MISSING_WITNESS_BACKFILL
ISV-nullideal_einheitsideal--nulovy_ideal_jedinič,ISV-nullideal_einheitsideal--nulovy_ideal_jedinič,same_id,1,nulovy ideal / jediničny ideal,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,ideal,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-nulloperator--nuljevy_operator,ISV-nulloperator--nuljevy_operator,same_id,1,nuljevy operator,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,D_no_route_true_gap,,MISSING_WITNESS_BACKFILL
ISV-nullstelle--nuljeva_točka,ISV-nullstelle--nuljeva_točka,same_id,1,nuljeva točka,F10-1,F10-1,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,A_probe_covered_concept,equation,MISSING_WITNESS_BACKFILL
ISV-nullstelle_eines_primideals--nula_prostogo_ideala,ISV-nullstelle_eines_primideals--nula_prostogo_ideala,same_id,1,nula prostogo ideala,F10-1,F10-1,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,A_probe_covered_concept,ideal,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-nullstelle_nullstellenkörper--nula_polje_nuljev,ISV-nullstelle_nullstellenkörper--nula_polje_nuljev,same_id,1,nula / polje nuljev,F10-0,F10-0,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,,,ACCEPTABLE_LOW_PRIORITY
ISV-nullstellen--nulje,ISV-nullstellen--nulje,same_id,1,nulje,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,equation,MISSING_WITNESS_BACKFILL
ISV-nullstellenkörper--polje_nuljev,ISV-nullstellenkörper--polje_nuljev,same_id,1,polje nuljev,F10-0,F10-0,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,,,ACCEPTABLE_LOW_PRIORITY
ISV-nächsthöherer_modul--najbližši_vyši_modul,ISV-nächsthöherer_modul--najbližši_vyši_modul,same_id,1,najbližši vyši modul,F10-1,F10-1,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,A_probe_covered_concept,module,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-omega-prozeß--omega-proces,ISV-omega-prozeß--omega-proces,same_id,1,$\Omega$-proces,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,D_no_route_true_gap,,MISSING_WITNESS_BACKFILL
ISV-operatorhomomorphismus--operatorny_homomorfi,ISV-operatorhomomorphismus--operatorny_homomorfi,same_id,1,operatorny homomorfizm,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,homomorf,MISSING_WITNESS_BACKFILL
ISV-operatorisomorphie--operatorny_izomorfiz,ISV-operatorisomorphie--operatorny_izomorfiz,same_id,1,operatorny izomorfizm,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,izomorf,MISSING_WITNESS_BACKFILL
ISV-ordnung--porjadok,ISV-ordnung--porjadok,same_id,1,porjadok,F10-2,F10-2,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,OVERCLAIM_BACKFILL_NEEDED
ISV-ordnung_der_gruppe--red_grupy,ISV-ordnung_der_gruppe--red_grupy,same_id,1,red grupy,F10-1,F10-1,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,A_probe_covered_concept,coefficient,MISSING_WITNESS_BACKFILL
ISV-ordnung_in_den_koeffizienten--poręd_v_koeficientah,ISV-ordnung_in_den_koeffizienten--poręd_v_koeficientah,same_id,1,poręd v koeficientah,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,coefficient,MISSING_WITNESS_BACKFILL
ISV-orthogonalitätsrelationen--relacije_ortogonalno,ISV-orthogonalitätsrelationen--relacije_ortogonalno,same_id,1,relacije ortogonalnosti,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-paarweise_teilerfremd--poparno_vzaimno_pros,ISV-paarweise_teilerfremd--poparno_vzaimno_pros,same_id,1,poparno vzaimno proste,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,irreducible,MISSING_WITNESS_BACKFILL
ISV-parameterdarstellung--parametrično_predsta,ISV-parameterdarstellung--parametrično_predsta,same_id,1,parametrično predstavjenje,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,representation,MISSING_WITNESS_BACKFILL
ISV-peircesche_zerlegung--peirceovo_razloženje,ISV-peircesche_zerlegung--peirceovo_razloženje,same_id,1,Peirceovo razloženje,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,decomposition,MISSING_WITNESS_BACKFILL
ISV-polynombereich--polinomialno_kolco,ISV-polynombereich--polinomialno_kolco,same_id,1,polinomialno kolco,F10-3,F10-3,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-polynombereich--polinomna_oblast,ISV-polynombereich--polinomna_oblast,same_id,1,polinomna oblast,F10-0,F10-0,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-polynombereich_von_abzählbar_vielen_unbe--polinomna_oblast_iz_,ISV-polynombereich_von_abzählbar_vielen_unbe--polinomna_oblast_iz_,same_id,1,polinomna oblast iz izčetno mnogih neopreděljenyh,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,polynomial,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-polynomial_sense--v_polinomnom_smyslu,ISV-polynomial_sense--v_polinomnom_smyslu,same_id,1,v polinomnom smyslu,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,polynomial,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-potenzprodukt--stepenovy_produkt,ISV-potenzprodukt--stepenovy_produkt,same_id,1,stepenovy produkt,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,proper divisor,MISSING_WITNESS_BACKFILL
ISV-potenzprodukte--stepenove_produkty,ISV-potenzprodukte--stepenove_produkty,same_id,1,stepenove produkty,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,dimension,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-potenzprodukte_q-ter_dimension--stepenove_produkty_q,ISV-potenzprodukte_q-ter_dimension--stepenove_produkty_q,same_id,1,stepenove produkty q-oj stepeni,F10-1,F10-1,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,A_probe_covered_concept,dimension,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-potenzsumme--stepenna_suma,ISV-potenzsumme--stepenna_suma,same_id,1,stepenna suma,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,prime ideal,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-primfunktion--prosta_funkcija,ISV-primfunktion--prosta_funkcija,same_id,1,prosta funkcija,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,funkci,MISSING_WITNESS_BACKFILL
ISV-primfunktion_primfaktoren--ireducibilna_funkcij,ISV-primfunktion_primfaktoren--ireducibilna_funkcij,same_id,1,ireducibilna funkcija / ireducibilne faktory,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-primfunktion_primärfunktion--prosta_funkcija_prim,ISV-primfunktion_primärfunktion--prosta_funkcija_prim,same_id,1,prosta funkcija / primarna funkcija,F10-4,F10-4,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,AUTHORITY_OR_SPECIALIST_NEEDED
ISV-primideal--prost_ideal,ISV-primideal--prost_ideal,same_id,1,prost ideal,F10-1,F10-1,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,A_probe_covered_concept,ideal,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-primideal--prosty_ideal,ISV-primideal--prosty_ideal,same_id,1,prosty ideal,F10-1,F10-1,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,A_probe_covered_concept,ideal,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-primideal_eigentliches_primärideal--prost_ideal_vlastny_,ISV-primideal_eigentliches_primärideal--prost_ideal_vlastny_,same_id,1,prost ideal / vlastny primarny ideal,F10-1,F10-1,3.0,1.0,1.0,3,1,1,0.0,0.0,0.0,A_probe_covered_concept,ideal,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-primideal_primaerideal_primaerkomponente--prosty_ideal_primarn,ISV-primideal_primaerideal_primaerkomponente--prosty_ideal_primarn,same_id,1,prosty ideal / primarny ideal / primarna komponenta,F10-1,F10-1,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,A_probe_covered_concept,ideal,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-primideal_primideale--prosty_ideal_proste_,ISV-primideal_primideale--prosty_ideal_proste_,same_id,1,prosty ideal / proste idealy,F10-1,F10-1,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,A_probe_covered_concept,ideal,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-primideal_primärideal_zugehöriges_primid--prost_ideal_primarny,ISV-primideal_primärideal_zugehöriges_primid--prost_ideal_primarny,same_id,1,prost ideal / primarny ideal / asociovany prost ideal,F10-0,F10-0,3.0,1.0,1.0,3,1,1,0.0,0.0,0.0,,,ACCEPTABLE_LOW_PRIORITY
ISV-primidealen--proste_idealy,ISV-primidealen--proste_idealy,same_id,1,proste idealy,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,ideal,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-primitive_polynome--primitivne_polinomy,ISV-primitive_polynome--primitivne_polinomy,same_id,1,primitivne polinomy,F10-1,F10-1,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,A_probe_covered_concept,polynomial,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-primär--primarny,ISV-primär--primarny,same_id,1,primarny,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-primäre_ideale_primärer_faktor--primarne_idealy_prim,ISV-primäre_ideale_primärer_faktor--primarne_idealy_prim,same_id,1,primarne idealy / primarny faktor,F10-0,F10-0,3.0,1.0,1.0,3,1,1,0.0,0.0,0.0,,,ACCEPTABLE_LOW_PRIORITY
ISV-primärfaktoren--primarne_faktory,ISV-primärfaktoren--primarne_faktory,same_id,1,primarne faktory,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,direct factor,MISSING_WITNESS_BACKFILL
ISV-primärfunktion--primarna_funkcija,ISV-primärfunktion--primarna_funkcija,same_id,1,primarna funkcija,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,funkci,MISSING_WITNESS_BACKFILL
ISV-primärideal--primarny_ideal,ISV-primärideal--primarny_ideal,same_id,1,primarny ideal,F10-0,F10-0,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-produkt_von_endlich_vielen_paarweise_tei--produkt_konečno_mnog,ISV-produkt_von_endlich_vielen_paarweise_tei--produkt_konečno_mnog,same_id,2,produkt konečno mnogih poparno vzaimno prostyh idealov,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,ideal,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-produkt_von_idealen_definition_iiia--produkt_idealov,ISV-produkt_von_idealen_definition_iiia--produkt_idealov,same_id,1,produkt idealov,F10-1,F10-1,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,A_probe_covered_concept,definition,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-produktbegriff_nicht_auf_moduln_übertrag--pojem_produkta_ne_pr,ISV-produktbegriff_nicht_auf_moduln_übertrag--pojem_produkta_ne_pr,same_id,1,pojem produkta ne prěnosi se na moduly,F10-1,F10-1,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,A_probe_covered_concept,module,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-produktdarstellung--produktno_predstavje,ISV-produktdarstellung--produktno_predstavje,same_id,1,produktno predstavjenje,F10-1,F10-1,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,A_probe_covered_concept,polynomial,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-produkte--produkty,ISV-produkte--produkty,same_id,1,produkty,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-produktenring--kolco_produkta,ISV-produktenring--kolco_produkta,same_id,1,kolco produkta,F10-3,F10-3,2.0,1.0,0.0,2,1,0,0.0,0.0,0.0,,,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-produktsatz_für_matrizen--teorema_produkta_za_,ISV-produktsatz_für_matrizen--teorema_produkta_za_,same_id,1,teorema produkta za matrice,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,teorem,MISSING_WITNESS_BACKFILL
ISV-projektive_invariantenkörper--projektivna_invarian,ISV-projektive_invariantenkörper--projektivna_invarian,same_id,1,projektivna invariantna polja,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,field,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-quasi-lexikographische_anordnung--kvazi-leksikografičn,ISV-quasi-lexikographische_anordnung--kvazi-leksikografičn,same_id,1,kvazi-leksikografičny porjadok,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-quotient_adi--kvocient_adi,ISV-quotient_adi--kvocient_adi,same_id,1,kvocient a/D^{(i)},F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,ideal,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-quotient_by_the_basic_ideal--kvocient_črez_osnovn,ISV-quotient_by_the_basic_ideal--kvocient_črez_osnovn,same_id,1,kvocient ... črez osnovny ideal,F10-1,F10-1,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,A_probe_covered_concept,ideal,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-quotient_zweier_moduln--kvocient_dvoh_modulo,ISV-quotient_zweier_moduln--kvocient_dvoh_modulo,same_id,1,kvocient dvoh modulov,F10-1,F10-1,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,A_probe_covered_concept,ideal,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-quotientenbildung--tvorjenje_kvocientov,ISV-quotientenbildung--tvorjenje_kvocientov,same_id,1,tvorjenje kvocientov,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-quotientenkörper--kvocientno_polje,ISV-quotientenkörper--kvocientno_polje,same_id,1,kvocientno polje,F10-0,F10-0,3.0,1.0,1.0,3,1,1,0.0,0.0,0.0,,,ACCEPTABLE_LOW_PRIORITY
ISV-quotientenkörper--polje_kvocientov,ISV-quotientenkörper--polje_kvocientov,same_id,1,polje kvocientov,F10-0,F10-0,3.0,1.0,1.0,3,1,1,0.0,0.0,0.0,,,ACCEPTABLE_LOW_PRIORITY
ISV-quotientenkörper_eines_integritätsbereic--polje_kvocientov_int,ISV-quotientenkörper_eines_integritätsbereic--polje_kvocientov_int,same_id,1,polje kvocientov integralnoj oblasti,F10-0,F10-0,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,,,ACCEPTABLE_LOW_PRIORITY
ISV-quotientenring--kolco_kvocientov,ISV-quotientenring--kolco_kvocientov,same_id,1,kolco kvocientov,F10-3,F10-3,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-r-ordnung--r-porjadok,ISV-r-ordnung--r-porjadok,same_id,1,R-porjadok,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-r_brauersche_gruppe--brauerova_grupa,ISV-r_brauersche_gruppe--brauerova_grupa,same_id,1,Brauerova grupa,F10-1,F10-1,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,A_probe_covered_concept,group,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-radikal--radikal,ISV-radikal--radikal,same_id,1,radikal,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,ring without radical,MISSING_WITNESS_BACKFILL
ISV-rang--rang,ISV-rang--rang,same_id,1,rang,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-rational-gebrochen_algebraisch-gebrochen--racionalno-drobny_al,ISV-rational-gebrochen_algebraisch-gebrochen--racionalno-drobny_al,same_id,1,racionalno-drobny / algebraično-drobny,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,field,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-rationalbasis--racionalna_baza,ISV-rationalbasis--racionalna_baza,same_id,1,racionalna baza,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,basis,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-rationale_darstellung--racionalno_predstavj,ISV-rationale_darstellung--racionalno_predstavj,same_id,1,racionalno predstavjenje,F10-1,F10-1,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,A_probe_covered_concept,basis,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-rationale_funktionenkörper_rationaler_fu--polja_racionalnyh_fu,ISV-rationale_funktionenkörper_rationaler_fu--polja_racionalnyh_fu,same_id,1,polja racionalnyh funkcij / polje racionalnyh funkcij,F10-0,F10-0,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,,,ACCEPTABLE_LOW_PRIORITY
ISV-rationale_verbindung--racionalna_kombinaci,ISV-rationale_verbindung--racionalna_kombinaci,same_id,1,racionalna kombinacija,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,A_probe_covered_concept,basis,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-rechteckiges_schema--pręmougolna_shema,ISV-rechteckiges_schema--pręmougolna_shema,same_id,1,pręmougolna shema,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,folding,MISSING_WITNESS_BACKFILL
ISV-rechts-_bzw_linksklassen--prave_odnosno_lěve_k,ISV-rechts-_bzw_linksklassen--prave_odnosno_lěve_k,same_id,1,prave odnosno lěve klasy,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,discriminant,MISSING_WITNESS_BACKFILL
ISV-rechtsdarstellung_linksdarstellung--pravo_predstavjenje_,ISV-rechtsdarstellung_linksdarstellung--pravo_predstavjenje_,same_id,1,pravo predstavjenje / lěvo predstavjenje,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,representation,MISSING_WITNESS_BACKFILL
ISV-rechtsseitige_linksseitige_zweiseitige_m--pravostranne_lěvostr,ISV-rechtsseitige_linksseitige_zweiseitige_m--pravostranne_lěvostr,same_id,1,pravostranne / lěvostranne / dvostranne moduly i idealy,F10-0,F10-0,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,,,ACCEPTABLE_LOW_PRIORITY
ISV-red_norm_red_differente--reducirana_norma_red,ISV-red_norm_red_differente--reducirana_norma_red,same_id,1,reducirana norma / reducirana diferenta,F10-0,F10-0,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,,,ACCEPTABLE_LOW_PRIORITY
ISV-reduktion_oder_zerfallen--redukcija_abo_razkla,ISV-reduktion_oder_zerfallen--redukcija_abo_razkla,same_id,1,redukcija abo razklad,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,reduk,MISSING_WITNESS_BACKFILL
ISV-reduktionen--redukcije,ISV-reduktionen--redukcije,same_id,1,redukcije,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-reduktionen_folgen_direkt_durch_einmalig--redukcije_slědujut_n,ISV-reduktionen_folgen_direkt_durch_einmalig--redukcije_slědujut_n,same_id,1,redukcije slědujut neposrědno ... črez jednokratno svijanje,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,reduk,MISSING_WITNESS_BACKFILL
ISV-reduktionssätze--redukcijne_teoremy,ISV-reduktionssätze--redukcijne_teoremy,same_id,1,redukcijne teoremy,F10-0,F10-0,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-reduzent--reducent,ISV-reduzent--reducent,same_id,1,reducent,F10-4,F10-4,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,AUTHORITY_OR_SPECIALIST_NEEDED
ISV-reduzenten--reducenty,ISV-reduzenten--reducenty,same_id,1,reducenty,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,reducent,MISSING_WITNESS_BACKFILL
ISV-reduzibel--reducibilny,ISV-reduzibel--reducibilny,same_id,1,reducibilny,F10-4,F10-4,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,AUTHORITY_OR_SPECIALIST_NEEDED
ISV-reduzibel_irreduzibel--razložimy_nerazložim,ISV-reduzibel_irreduzibel--razložimy_nerazložim,same_id,1,razložimy / nerazložimy,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,C_concept_linked_shelf_plausible,completely reducible,MISSING_WITNESS_BACKFILL
ISV-reduzibilitätsform--forma_reducibilnosti,ISV-reduzibilitätsform--forma_reducibilnosti,same_id,1,forma reducibilnosti,F10-0,F10-0,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-reduziert_in_bezug_auf_das_komplement_in--redukovano_v_odnosu_,ISV-reduziert_in_bezug_auf_das_komplement_in--redukovano_v_odnosu_,same_id,1,redukovano v odnosu k komplementu / k R,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,reduk,MISSING_WITNESS_BACKFILL
ISV-reduzierte_darstellung--redukovano_predstavj,ISV-reduzierte_darstellung--redukovano_predstavj,same_id,1,redukovano predstavjenje,F10-1,F10-1,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,B_intl_stem_probeable,reduk,MISSING_WITNESS_BACKFILL
ISV-reduzierter_grad--redukovany_stepen,ISV-reduzierter_grad--redukovany_stepen,same_id,1,redukovany stepen,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-reduzierter_grad_exponent--redukovany_stepenj_e,ISV-reduzierter_grad_exponent--redukovany_stepenj_e,same_id,1,redukovany stepenj / eksponenta,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,B_intl_stem_probeable,reduk,MISSING_WITNESS_BACKFILL
ISV-reguläre_darstellung--regularno_predstavje,ISV-reguläre_darstellung--regularno_predstavje,same_id,1,regularno predstavjenje,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
