target_id,target_kind,scope,expose_number,section_context,visible_locator,visible_tex,component_relpath,upstream_line,rescribe_idx,printed_page,source_pdf_page,authority_layer,upstream_component_sha256,source_span_sha256,document_order
sga6.e01.sec.1.1,subsection,e01,I,1.1,1.1,"1.1. Fibered categories with additive fibers (respectively abelian, respectively triangulated fibers)",SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1803,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,2ECEB5F0B8F194EF0E3BEF51840FF8E384F313437F35BCBC6D0D0319AC7E6753,233
sga6.e01.para.1-1-1,numbered_paragraph,e01,I,1.1,1.1.1,1.1.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1805,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,3926B6BFBDDC3AF73DC2BACBB6BA24B062F7178251CCD8BD72520491C2996AFB,234
sga6.e01.para.1-1-2,numbered_paragraph,e01,I,1.1,1.1.2,1.1.2.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1811,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,D0C8C4F4C7B4E3B8AA13F75786F3D3D91D1BB423C472C4E130450794BCA0BA37,235
sga6.e01.para.1-1-3,numbered_paragraph,e01,I,1.1,1.1.3,1.1.3.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1813,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,2FEF701871314EC60E7588B169C0BE8DDF6789F5AC2DFA0B27530401150EECF5,236
sga6.e01.para.1-1-3.occ2,numbered_paragraph,e01,I,1.1,1.1.3,1.1.3 (continued).,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1839,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,078DC08BE2AF1153D1D174B44C4A66EC7158C4D0430D3D3E4371F0310D7926D3,237
sga6.e01.para.1-1-4,numbered_paragraph,e01,I,1.1,1.1.4,1.1.4.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1844,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,257D07D7C7EFF292BB2E80204E672433064D46F768AE0EE322A318C350F5542E,238
sga6.e01.para.1-1-5,numbered_paragraph,e01,I,1.1,1.1.5,1.1.5.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1846,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,3FC79524E61C7D8CD0A30448CD97A02A63B17465AF2DF4C4E57475A110F6687F,239
sga6.e01.sec.1.2,subsection,e01,I,1.2,1.2,1.2. Terminology,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1865,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,52646E4DAD572FCD0C59A668C6B0E33F9E382E25CC3B1CEDB35B537C9DD0390A,240
sga6.e01.eq.unnamed,equation,e01,I,1.2,*,*,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1886,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,FAF0EE63C52BA90890C6AF909AF55AE0D524B09E7276B8686FA8900B81407ABE,241
sga6.e01.sec.1.3,subsection,e01,I,1.3,1.3,1.3. Examples,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1939,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,F1202BBF5E08DF2A50A40166E9D0ADB692CE1452577A975B8ED14BE8D120D691,242
sga6.e01.lem.1-3-1,lem,e01,I,1.3,1.3.1,Lemma 1.3.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1977,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,2C690BA887D6AE3B233EEAF9C532A69942F5A16A5BACE2E8927B7FB39457186D,243
sga6.e01.sec.1.4,subsection,e01,I,1.4,1.4,"1.4. An ``extension'' lemma (cf. EGA \(0_{\mathrm{III}}\), 11.9.1)",SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1985,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,9D7E23074224CFD14F19C79483708470C8E5006BB2F51D24EC9B23595EA161A5,244
sga6.e01.prop.1-4-1,prop,e01,I,1.4,1.4.1,Proposition 1.4.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,1987,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,8D39685ED143CA6441E92BA363190BFAB491531FF7BD5B5F513D7C635FFFCA17,245
sga6.e01.lem.1-4-2,lem,e01,I,1.4,1.4.2,Lemma 1.4.2.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2121,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,E7A23A89ECAA83523A3A662BC19E48EAA12F059D05F239BB4A67A80772123F73,246
sga6.e01.def.1-4-3,def,e01,I,1.4,1.4.3,Definition 1.4.3.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2128,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,165BC564E845B60BD461A0EB40D0103AA7572AFE2B0142BB2F17A151AAF49927,247
sga6.e01.cor.1-4-4,cor,e01,I,1.4,1.4.4,Corollary 1.4.4.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2132,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,96DD9F93EE50CEC2F7F70E095C3EB19D8DBAFB7C6EC2700ACF2D607F56F5491E,248
sga6.e01.cor.1-4-5,cor,e01,I,1.4,1.4.5,Corollary 1.4.5.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2136,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,625F8A225BA990520E51B78E0CCE462B4D7781939490729AA58E8FFA480DC197,249
sga6.e01.sec.2,section,e01,I,2,2,2. Pseudo-coherent complexes,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2178,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,FCA387E2A99BB4E1583F1634EC596F8EB24976F7F120DE17FA1817A200F27C08,250
sga6.e01.para.2-0,numbered_paragraph,e01,I,2,2.0,2.0.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2180,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,DE89BA38D76C6BC16929885C40F8CC051B054EF1FBAFD4028F46A1F1AA16F8F2,251
sga6.e01.def.2-1,def,e01,I,2,2.1,Definition 2.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2182,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,BB90E0D085A024B7D44EE91E6DB18FCFE747F408E4D3F2B6AFA75CFE7CC4AE44,252
sga6.e01.lem.2-1-1,lem,e01,I,2,2.1.1,Lemma 2.1.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2186,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,31C0F721E759CA9A03537D6270C303C5BBA52D5853E493DEF5C72BAC45F6C821,253
sga6.e01.prop.2-2,prop,e01,I,2,2.2,Proposition 2.2.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2194,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,426FCDADEC7D96D13492671933F5C390479A0258582B74727ABF81B68BCE5EB2,254
sga6.e01.def.2-3,def,e01,I,2,2.3,Definition 2.3.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2281,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,BB5FB3540C35B271D7799F947C5AB8E79D98B73342D6FD8ABC1AC23F860C2B8B,255
sga6.e01.rem.2-3-1,rem,e01,I,2,2.3.1,Remark 2.3.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2285,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,BDD27C004DBDAA7C83710F6BF1BEE3B10D7E63911CA78153C4C9DECEE22F7996,256
sga6.e01.prop.2-4,prop,e01,I,2,2.4,Proposition 2.4.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2293,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,1ED39A6F57EF8CCB9765A4875791479FC03625C478BDA186C71C8168E43CD1BD,257
sga6.e01.prop.2-5,prop,e01,I,2,2.5,Proposition 2.5.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2306,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,80724591E1B4AF0F67F89DF26B74B84F3947B01E4287E10BB0A0D48590ACE4E7,258
sga6.e01.eq.unnamed.occ2,equation,e01,I,2,*,*,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2314,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,FAF0EE63C52BA90890C6AF909AF55AE0D524B09E7276B8686FA8900B81407ABE,259
sga6.e01.schol.2-6,schol,e01,I,2,2.6,Scholium 2.6.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2348,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,F6DDA34A6241A89E1B85CA755807EB3EA0BFDF7A3ACD49963C5477B9BBC56204,260
sga6.e01.prop.2-7,prop,e01,I,2,2.7,Proposition 2.7.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2370,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,599C691E25A0A7A6C5F1F03CCB2956DF9022214AE5122EC4A7DC3E365CEB3348,261
sga6.e01.prop.2-7-1,prop,e01,I,2,2.7.1,Proposition 2.7.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2410,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,EE531389DCD485662D0B471A2BE137A11627E96D85E896D469A116798C8C8DED,262
sga6.e01.def.2-8,def,e01,I,2,2.8,Definition 2.8.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2419,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,A8DBA94AC8D4B73FA8D9BB8482624CC84B12EEC932027997AEF5F1171F219945,263
sga6.e01.prop.2-9,prop,e01,I,2,2.9,Proposition 2.9.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2428,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,84FEBDC358EA15F912320838AF64376F2C88AA9798F351B01C9988B33254DA58,264
sga6.e01.prop.2-10,prop,e01,I,2,2.10,Proposition 2.10.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2445,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,424CC9F6F448091EB195B37863C240015016B58D0A6AC439B94D9767B2B90CDD,265
sga6.e01.expose.occ2,section,e01,I,expose,I,"Exposé I, continued: pseudo-coherent complexes and perfect complexes",SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2491,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,71EDCB12887C6B7093D85DD8EF5438581DC8C573DD05A5A9D73CFF52E07040C3,266
sga6.e01.prop.2-11,prop,e01,I,expose,2.11,Proposition 2.11.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2493,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,91B3B63D289B75ED8CA7D15B416F00A5D49C5046FB94FA84E77BEB81B0DD718A,267
sga6.e01.rem.2-11-1,rem,e01,I,expose,2.11.1,Remark 2.11.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2521,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,F6AB49F11F9F5598FCBE906F6EC570046C9A4476D043D137B980050A3420CF9D,268
sga6.e01.prop.2-12,prop,e01,I,expose,2.12,Proposition 2.12.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2523,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,5CFF455390712B1670DBCB5B304B4C333E3E492E271368D7FF49A67250BC057B,269
sga6.e01.prop.2-13,prop,e01,I,expose,2.13,Proposition 2.13.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2546,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,E679408CC004C758EE1227F9E8B3EC75A6C6E9391AF6D91932B9193E375ED19B,270
sga6.e01.cor.2-14,cor,e01,I,expose,2.14,Corollary 2.14.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2583,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,A3E698A5557850D598F48FBE2C09D68BE1F43FB39A0B4824EEABC6E83341EB70,271
sga6.e01.schol.2-14-1,schol,e01,I,expose,2.14.1,Scholium 2.14.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2598,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,1A31ED1EE0CFCA8BB70B9C7505AC5E7188B52FBE7CE1A7E8CCE3D125A47777DA,272
sga6.e01.ex.2-15,ex,e01,I,expose,2.15,Example 2.15.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2600,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,F16D1297A8DEE1AB169A209051B0E64CB556B1E8C04422F0F1A33D0579A4C7DB,273
sga6.e01.lem.2-15-1,lem,e01,I,expose,2.15.1,Lemma 2.15.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2606,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,0583053B5D52B104CA557BF280A5C807F08A242290D6EAB8CC66B45C7FC936C7,274
sga6.e01.cor.2-16,cor,e01,I,expose,2.16,Corollary 2.16.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2650,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,4995EFAB1082A27AA83F3DDDF2BF9B919FCB01F4EE45B103E9B55F49C9775504,275
sga6.e01.cor.2-16-1,cor,e01,I,expose,2.16.1,Corollary 2.16.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2681,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,AD4A999DC9022B978D5D04EC9736B1CF1E61A7875411C8BCA0C3DE864AAB5093,276
sga6.e01.exercise.2-16-2,exercise,e01,I,expose,2.16.2,Exercise 2.16.2.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2704,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,2CE158FB91805CF5A587DEE20F1D3AD03113554E01DEF1C0809D8DDB9E43E464,277
sga6.e01.sec.3,section,e01,I,3,3,3. Link with the classical notion of coherence,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2717,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,C151DABC9DB58046AD951C7753A24667E07CFFC13FB9EE9706BFD1236973F9E0,278
sga6.e01.para.3-0,numbered_paragraph,e01,I,3,3.0,3.0.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2719,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,84AA70ECD54A5B967BED038736305C806F02CBC73E3939E99E41A38175ABF67C,279
sga6.e01.def.3-1,def,e01,I,3,3.1,Definition 3.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2721,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,5B83B88DDF3E99BE0C982B4CF5F1276584C6100F73755F1B1BC29FB1DD57CFC8,280
sga6.e01.rem.3-2,rem,e01,I,3,3.2,Remark 3.2.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2729,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,BB18740F82E22EE474DDCCB8C5C0B75171FF205DE0F13BAA373EC9AFD4358F3D,281
sga6.e01.lem.3-3,lem,e01,I,3,3.3,Lemma 3.3.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2731,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,DB4EDAF6F181217134260ECCA3BBE1A43092ED080F42ED25C9DF477A3EA340B4,282
sga6.e01.cor.3-4,cor,e01,I,3,3.4,Corollary 3.4.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2803,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,CBC4F45D3C9071FBD8D4C399758303ACBA501EBE7F22CBD2C0961280B75C1623,283
sga6.e01.cor.3-5,cor,e01,I,3,3.5,Corollary 3.5.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2809,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,7D153FBCF7D3B1EB1D918BFB636AD55FDFB98CE4B336FCB027073ED2A2F7B443,284
sga6.e01.ex.3-6,ex,e01,I,3,3.6,Examples 3.6.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2831,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,EDE8ED600A7A267514C7F7B83EBBCE26C519E2D6B40C9D434B0534D8F5D17304,285
sga6.e01.prop.3-7,prop,e01,I,3,3.7,Proposition 3.7.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2841,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,E5578B59889DE14CE46A55807EF2FCD22B02D01464EF57173B123F995803D0BF,286
sga6.e01.rem.3-7-1,rem,e01,I,3,3.7.1,Remark 3.7.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2877,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,8D618F1ABCB57D23B60FAC24E26AAA35CED6369B61089E7EBDC82D4AFA0913FE,287
sga6.e01.cor.3-7-2,cor,e01,I,3,3.7.2,Corollary 3.7.2.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2879,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,45A6B6602D949A8B047DA60662EC079D44487210ECCF3A84D2891FC037A406CE,288
sga6.e01.sec.4,section,e01,I,4,4,4. Perfect complexes,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2896,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,EC5CB3998B758022E256E285706DB532EA628F092BB5756676CBACCA97ACCCEB,289
sga6.e01.para.4-0,numbered_paragraph,e01,I,4,4.0,4.0.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2898,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,6939F3FE282FF16F0933FA979DD794951C3D667C244E2543877B3C4614FB9A93,290
sga6.e01.lem.4-1,lem,e01,I,4,4.1,Lemma 4.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2900,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,D62978479DE33B7CB5FF4BF90025065D28E0D14A401FBBE0FD41DC26B5E39039,291
sga6.e01.cor.4-2,cor,e01,I,4,4.2,Corollary 4.2.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2928,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,20CD5C81A0404CD06B8D412D1A1049D2C0F2858DFC835CCD60493E32E8C5A661,292
sga6.e01.cor.4-3,cor,e01,I,4,4.3,Corollary 4.3.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2957,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,0067299A44299AE89C1BCDE3734C5A6FF15DB13C1C17E9902E0502E198721E4F,293
sga6.e01.schol.4-4,schol,e01,I,4,4.4,Scholium 4.4.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2965,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,2A84268C69CEAC9D0C2E536B2B4FBF20BD56398770187B735B670245E883D563,294
sga6.e01.notation.4-5,notation,e01,I,4,4.5,Notation 4.5.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2967,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,C63382C125FA4446B77FC7CBE48DAA94B70BEDDEF02FAEFB5AE658A5E0F7C9B1,295
sga6.e01.cor.4-6,cor,e01,I,4,4.6,Corollary 4.6.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2973,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,0EA6636733702AB83FC968F43EBACCB01D5D7D565D81D46A3C59ED2A6F2E393C,296
sga6.e01.def.4-7,def,e01,I,4,4.7,Definition 4.7.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2988,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,25076A5BF0F3D08D69A491011A60D7474058213D25C5F6C1B4AD85B93533A876,297
sga6.e01.ex.4-8,ex,e01,I,4,4.8,Example 4.8.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2998,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,8812173173B08319AFCF4BFAEA9A1A5E6EA284EB4C9B64BA0D522E44A6890758,298
sga6.e01.notation.4-9,notation,e01,I,4,4.9,Notation 4.9.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3008,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,FA88AD6EB6977BF836868CB7E3F9B0992611FD20E993ADBD4735B0E38135DDD6,299
sga6.e01.prop.4-10,prop,e01,I,4,4.10,Proposition 4.10.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3010,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,E880B867B713C60CD45D6A35641D778C16FD051A819B106793F99F94E52A96FA,300
sga6.e01.eq.unnamed.occ3,equation,e01,I,4,*,*,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3039,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,FAF0EE63C52BA90890C6AF909AF55AE0D524B09E7276B8686FA8900B81407ABE,301
