candidate_id,decision,reason,target_id,target_kind,scope,expose_number,section_context,visible_locator,visible_tex,component_relpath,upstream_line,rescribe_idx,printed_page,source_pdf_page,authority_layer,upstream_component_sha256,source_span_sha256,document_order
target-candidate-00291,accepted,semantic_named_bold_heading,sga6.e01.cor.2-16-1,cor,e01,I,expose,2.16.1,Corollary 2.16.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2681,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,AD4A999DC9022B978D5D04EC9736B1CF1E61A7875411C8BCA0C3DE864AAB5093,291
target-candidate-00292,excluded,lettered_clause_not_independently_targeted,,bold,e01,I,expose,,a),SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2683,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,55872FDDB0A10592C16B909D39017F0C42944C8DD4BB2525E5197F5C07CEF293,292
target-candidate-00293,excluded,lettered_clause_not_independently_targeted,,bold,e01,I,expose,,b),SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2693,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,0538F7F92BCEBC21341E19C2658D6142351FD6635A735F715236B42C3606291D,293
target-candidate-00294,accepted,semantic_named_bold_heading,sga6.e01.exercise.2-16-2,exercise,e01,I,expose,2.16.2,Exercise 2.16.2.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2704,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,2CE158FB91805CF5A587DEE20F1D3AD03113554E01DEF1C0809D8DDB9E43E464,294
target-candidate-00295,accepted,structural_heading,sga6.e01.sec.3,section,e01,I,3,3,3. Link with the classical notion of coherence,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2717,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,C151DABC9DB58046AD951C7753A24667E07CFFC13FB9EE9706BFD1236973F9E0,295
target-candidate-00296,accepted,semantic_numbered_bold_heading,sga6.e01.para.3-0,numbered_paragraph,e01,I,3,3.0,3.0.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2719,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,84AA70ECD54A5B967BED038736305C806F02CBC73E3939E99E41A38175ABF67C,296
target-candidate-00297,accepted,semantic_named_bold_heading,sga6.e01.def.3-1,def,e01,I,3,3.1,Definition 3.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2721,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,5B83B88DDF3E99BE0C982B4CF5F1276584C6100F73755F1B1BC29FB1DD57CFC8,297
target-candidate-00298,accepted,semantic_named_bold_heading,sga6.e01.rem.3-2,rem,e01,I,3,3.2,Remark 3.2.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2729,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,BB18740F82E22EE474DDCCB8C5C0B75171FF205DE0F13BAA373EC9AFD4358F3D,298
target-candidate-00299,accepted,semantic_named_bold_heading,sga6.e01.lem.3-3,lem,e01,I,3,3.3,Lemma 3.3.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2731,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,DB4EDAF6F181217134260ECCA3BBE1A43092ED080F42ED25C9DF477A3EA340B4,299
target-candidate-00300,excluded,lettered_clause_not_independently_targeted,,bold,e01,I,3,,a),SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2733,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,55872FDDB0A10592C16B909D39017F0C42944C8DD4BB2525E5197F5C07CEF293,300
target-candidate-00301,excluded,lettered_clause_not_independently_targeted,,bold,e01,I,3,,b),SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2739,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,0538F7F92BCEBC21341E19C2658D6142351FD6635A735F715236B42C3606291D,301
target-candidate-00302,excluded,lettered_clause_not_independently_targeted,,bold,e01,I,3,,c),SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2745,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,E3869A5499D7C210D3F2DF143AE912995564FD7EAA06B502B182E31D99C8B1E4,302
target-candidate-00303,accepted,semantic_named_bold_heading,sga6.e01.cor.3-4,cor,e01,I,3,3.4,Corollary 3.4.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2803,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,CBC4F45D3C9071FBD8D4C399758303ACBA501EBE7F22CBD2C0961280B75C1623,303
target-candidate-00304,accepted,semantic_named_bold_heading,sga6.e01.cor.3-5,cor,e01,I,3,3.5,Corollary 3.5.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2809,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,7D153FBCF7D3B1EB1D918BFB636AD55FDFB98CE4B336FCB027073ED2A2F7B443,304
target-candidate-00305,excluded,lettered_clause_not_independently_targeted,,bold,e01,I,3,,a),SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2811,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,55872FDDB0A10592C16B909D39017F0C42944C8DD4BB2525E5197F5C07CEF293,305
target-candidate-00306,excluded,lettered_clause_not_independently_targeted,,bold,e01,I,3,,b),SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2818,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,0538F7F92BCEBC21341E19C2658D6142351FD6635A735F715236B42C3606291D,306
target-candidate-00307,accepted,semantic_named_bold_heading,sga6.e01.ex.3-6,ex,e01,I,3,3.6,Examples 3.6.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2831,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,EDE8ED600A7A267514C7F7B83EBBCE26C519E2D6B40C9D434B0534D8F5D17304,307
target-candidate-00308,accepted,semantic_named_bold_heading,sga6.e01.prop.3-7,prop,e01,I,3,3.7,Proposition 3.7.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2841,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,E5578B59889DE14CE46A55807EF2FCD22B02D01464EF57173B123F995803D0BF,308
target-candidate-00309,excluded,lettered_clause_not_independently_targeted,,bold,e01,I,3,,a),SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2841,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,55872FDDB0A10592C16B909D39017F0C42944C8DD4BB2525E5197F5C07CEF293,309
target-candidate-00310,excluded,lettered_clause_not_independently_targeted,,bold,e01,I,3,,b),SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2851,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,0538F7F92BCEBC21341E19C2658D6142351FD6635A735F715236B42C3606291D,310
target-candidate-00311,accepted,semantic_named_bold_heading,sga6.e01.rem.3-7-1,rem,e01,I,3,3.7.1,Remark 3.7.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2877,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,8D618F1ABCB57D23B60FAC24E26AAA35CED6369B61089E7EBDC82D4AFA0913FE,311
target-candidate-00312,accepted,semantic_named_bold_heading,sga6.e01.cor.3-7-2,cor,e01,I,3,3.7.2,Corollary 3.7.2.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2879,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,45A6B6602D949A8B047DA60662EC079D44487210ECCF3A84D2891FC037A406CE,312
target-candidate-00313,accepted,structural_heading,sga6.e01.sec.4,section,e01,I,4,4,4. Perfect complexes,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2896,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,EC5CB3998B758022E256E285706DB532EA628F092BB5756676CBACCA97ACCCEB,313
target-candidate-00314,accepted,semantic_numbered_bold_heading,sga6.e01.para.4-0,numbered_paragraph,e01,I,4,4.0,4.0.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2898,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,6939F3FE282FF16F0933FA979DD794951C3D667C244E2543877B3C4614FB9A93,314
target-candidate-00315,accepted,semantic_named_bold_heading,sga6.e01.lem.4-1,lem,e01,I,4,4.1,Lemma 4.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2900,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,D62978479DE33B7CB5FF4BF90025065D28E0D14A401FBBE0FD41DC26B5E39039,315
target-candidate-00316,accepted,semantic_named_bold_heading,sga6.e01.cor.4-2,cor,e01,I,4,4.2,Corollary 4.2.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2928,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,20CD5C81A0404CD06B8D412D1A1049D2C0F2858DFC835CCD60493E32E8C5A661,316
target-candidate-00317,accepted,semantic_named_bold_heading,sga6.e01.cor.4-3,cor,e01,I,4,4.3,Corollary 4.3.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2957,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,0067299A44299AE89C1BCDE3734C5A6FF15DB13C1C17E9902E0502E198721E4F,317
target-candidate-00318,accepted,semantic_named_bold_heading,sga6.e01.schol.4-4,schol,e01,I,4,4.4,Scholium 4.4.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2965,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,2A84268C69CEAC9D0C2E536B2B4FBF20BD56398770187B735B670245E883D563,318
target-candidate-00319,accepted,semantic_named_bold_heading,sga6.e01.notation.4-5,notation,e01,I,4,4.5,Notation 4.5.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2967,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,C63382C125FA4446B77FC7CBE48DAA94B70BEDDEF02FAEFB5AE658A5E0F7C9B1,319
target-candidate-00320,accepted,semantic_named_bold_heading,sga6.e01.cor.4-6,cor,e01,I,4,4.6,Corollary 4.6.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2973,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,0EA6636733702AB83FC968F43EBACCB01D5D7D565D81D46A3C59ED2A6F2E393C,320
target-candidate-00321,accepted,semantic_named_bold_heading,sga6.e01.def.4-7,def,e01,I,4,4.7,Definition 4.7.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2988,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,25076A5BF0F3D08D69A491011A60D7474058213D25C5F6C1B4AD85B93533A876,321
target-candidate-00322,accepted,semantic_named_bold_heading,sga6.e01.ex.4-8,ex,e01,I,4,4.8,Example 4.8.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,2998,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,8812173173B08319AFCF4BFAEA9A1A5E6EA284EB4C9B64BA0D522E44A6890758,322
target-candidate-00323,accepted,semantic_named_bold_heading,sga6.e01.notation.4-9,notation,e01,I,4,4.9,Notation 4.9.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3008,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,FA88AD6EB6977BF836868CB7E3F9B0992611FD20E993ADBD4735B0E38135DDD6,323
target-candidate-00324,accepted,semantic_named_bold_heading,sga6.e01.prop.4-10,prop,e01,I,4,4.10,Proposition 4.10.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3010,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,E880B867B713C60CD45D6A35641D778C16FD051A819B106793F99F94E52A96FA,324
target-candidate-00325,accepted,explicit_equation_tag,sga6.e01.eq.unnamed.occ3,equation,e01,I,4,*,*,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3039,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,FAF0EE63C52BA90890C6AF909AF55AE0D524B09E7276B8686FA8900B81407ABE,325
target-candidate-00326,accepted,explicit_equation_tag,sga6.e01.eq.unnamed.occ4,equation,e01,I,4,**,**,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3052,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,20BEAF4BC74DDCAC4278850DE6643D4A644504FD99A6078D485EFD934D38DFA6,326
target-candidate-00327,accepted,semantic_named_bold_heading,sga6.e01.rem.4-10-1,rem,e01,I,4,4.10.1,Remark 4.10.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3060,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,DD435F5BF3BCF57424238488E924C734ACDCAF72B3C566086A9677C3C053E335,327
target-candidate-00328,accepted,semantic_named_bold_heading,sga6.e01.complement.4-11,complement,e01,I,4,4.11,Complement 4.11.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3068,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,EFF7AE75DBB2AF4F5BA6F3562F299B2D9A775D1932E3373F687AD4B3AB94D020,328
target-candidate-00329,accepted,semantic_named_bold_heading,sga6.e01.cor.4-12,cor,e01,I,4,4.12,Corollary 4.12.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3085,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,47545DE1930ED0F85F6E2BD304E5E2EB8265799E3347ED6E116C7105947E395A,329
target-candidate-00330,accepted,semantic_named_bold_heading,sga6.e01.rem.4-12-1,rem,e01,I,4,4.12.1,Remark 4.12.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3095,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,E1B5C6FF0AD3AE83F964DB76BB7C4C5E9B2D40655835B8E84C2875A6FDDEA458,330
target-candidate-00331,accepted,structural_heading,sga6.e01.expose.occ3,section,e01,I,expose,I,"Exposé I, continued: perfect amplitude, finite Tor-dimension, and rank",SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3124,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,120FD67477CFBFB36AB77DEBF30E8014D1BD405DBFED185D145633AF5B998B9E,331
target-candidate-00332,accepted,semantic_named_bold_heading,sga6.e01.rem.4-12-2,rem,e01,I,expose,4.12.2,Remark 4.12.2.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3126,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,041F6EDDE77BF7504FFCA3BCCA5F167E242121AC3AF27459221C34E5BA36067D,332
target-candidate-00333,accepted,semantic_named_bold_heading,sga6.e01.lem.4-13,lem,e01,I,expose,4.13,Lemma 4.13.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3150,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,605489EE31D154592490D858FADA1B5B5102D110AB7DAFAF747F7E87294A5113,333
target-candidate-00334,accepted,semantic_named_bold_heading,sga6.e01.cor.4-14,cor,e01,I,expose,4.14,Corollary 4.14.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3158,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,A6E5A90229978572092A68B713A1BE7772231B1580C2D05F4E1480504C01BA26,334
target-candidate-00335,accepted,semantic_named_bold_heading,sga6.e01.def.4-14-1,def,e01,I,expose,4.14.1,Definition 4.14.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3171,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,D4E7BEF5BAA07649ED8E339FB0D5767C39D77154A420473C3F381DAC93CC9D13,335
target-candidate-00336,accepted,semantic_named_bold_heading,sga6.e01.prop.4-15,prop,e01,I,expose,4.15,Proposition 4.15.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3175,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,60352F553AB7E98200C33C565A510F69194FFD8CFB5BE47214B2A57BC19AEDCF,336
target-candidate-00337,accepted,semantic_named_bold_heading,sga6.e01.lem.4-16,lem,e01,I,expose,4.16,Lemma 4.16.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3179,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,C075A8F39D62F75A783BC46D552FAAD9DB09605558FFD274FC1E34CD5CC11DA3,337
target-candidate-00338,accepted,semantic_named_bold_heading,sga6.e01.prop.4-17,prop,e01,I,expose,4.17,Proposition 4.17.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3187,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,DFBE5B69940721601FE8D97E694E82042CFD8D73FBE83442F0EE819B546D80FF,338
target-candidate-00339,accepted,semantic_named_bold_heading,sga6.e01.prop.4-18,prop,e01,I,expose,4.18,Proposition 4.18.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3196,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,35FE1006DA95D9562DBE2B217629FB9C1DD7DF2BA68825062D8EB14DD8C26EA9,339
target-candidate-00340,accepted,semantic_named_bold_heading,sga6.e01.rem.4-18-1,rem,e01,I,expose,4.18.1,Remark 4.18.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3209,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,E355D8C3F42130019FA0976724EEF9C9212FD12024EC9A44EC47DDACDB630DB5,340
target-candidate-00341,accepted,semantic_named_bold_heading,sga6.e01.cor.4-19,cor,e01,I,expose,4.19,Corollary 4.19.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3223,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,3D91647733E04C63728D9BECE4D951FB4F2E006D0CAC1B2A18249DA8F3CCAF54,341
target-candidate-00342,accepted,semantic_named_bold_heading,sga6.e01.cor.4-19-1,cor,e01,I,expose,4.19.1,Corollary 4.19.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3236,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,C25F7B29F65EB185B8F45C89D76F48C880150F5533A5C5FB982EDD2EC3385B1B,342
target-candidate-00343,excluded,lettered_clause_not_independently_targeted,,bold,e01,I,expose,,a),SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3236,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,55872FDDB0A10592C16B909D39017F0C42944C8DD4BB2525E5197F5C07CEF293,343
target-candidate-00344,excluded,lettered_clause_not_independently_targeted,,bold,e01,I,expose,,b),SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3247,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,0538F7F92BCEBC21341E19C2658D6142351FD6635A735F715236B42C3606291D,344
target-candidate-00345,accepted,semantic_named_bold_heading,sga6.e01.rem.4-19-2,rem,e01,I,expose,4.19.2,Remark 4.19.2.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3260,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,8580238AA2691124CCF70C460F913DB3F3E9686C6FAFB2820A94ED97972EF0A8,345
target-candidate-00346,accepted,structural_heading,sga6.e01.sec.5,section,e01,I,5,5,5. Finite Tor-dimension and perfection,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,3274,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,E3AA3FFD8738B8EAA3976DA81089A3DF25ED2613410CF794E5F527559D6698EA,346
